date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1997-04-12,Malawi,2,2,Mozambique,False,,,COSAFA Cup,1997
1997-04-19,Zambia,4,0,Malawi,False,,,COSAFA Cup,1997
1997-05-31,Tanzania,0,0,Namibia,False,,,COSAFA Cup,1997
1997-06-15,Mozambique,3,0,Tanzania,False,,,COSAFA Cup,1997
1997-06-28,Namibia,4,1,Malawi,False,,,COSAFA Cup,1997
1997-07-05,Tanzania,2,2,Zambia,False,,,COSAFA Cup,1997
1997-07-20,Mozambique,1,1,Namibia,False,,,COSAFA Cup,1997
1997-08-02,Zambia,2,1,Mozambique,False,,,COSAFA Cup,1997
1997-08-09,Malawi,2,2,Tanzania,False,,,COSAFA Cup,1997
1997-08-31,Namibia,1,1,Zambia,False,,,COSAFA Cup,1997
1998-04-19,Zimbabwe,5,2,Namibia,False,,,COSAFA Cup,1998
1998-05-03,Angola,1,1,Zambia,False,,,COSAFA Cup,1998
1998-05-16,Zambia,1,0,Mozambique,False,,,COSAFA Cup,1998
1998-05-24,Mozambique,0,2,Zimbabwe,False,,,COSAFA Cup,1998
1998-05-30,Namibia,1,1,Angola,False,,,COSAFA Cup,1998
1998-07-19,Mozambique,1,1,Angola,False,,,COSAFA Cup,1998
1998-08-08,Zambia,1,1,Namibia,False,,,COSAFA Cup,1998
1998-08-30,Angola,2,1,Zimbabwe,False,,,COSAFA Cup,1998
1998-09-12,Namibia,2,1,Mozambique,False,,,COSAFA Cup,1998
1998-09-27,Zimbabwe,0,1,Zambia,False,,,COSAFA Cup,1998
1999-07-04,Lesotho,0,1,Angola,False,,,COSAFA Cup,1999
1999-07-18,Eswatini,1,1,Zimbabwe,False,,,COSAFA Cup,1999
1999-07-31,Namibia,1,1,South Africa,False,,,COSAFA Cup,1999
1999-08-07,Zambia,1,1,Mozambique,False,,,COSAFA Cup,1999
1999-08-14,Zambia,0,1,Angola,False,,,COSAFA Cup,1999
1999-08-28,Namibia,1,1,Eswatini,False,,,COSAFA Cup,1999
1999-09-26,Angola,1,0,Namibia,False,,,COSAFA Cup,1999
1999-10-02,Namibia,1,1,Angola,False,,,COSAFA Cup,1999
2000-03-05,Zimbabwe,2,1,Lesotho,False,,,COSAFA Cup,2000
2000-03-25,Zambia,3,0,Botswana,False,,,COSAFA Cup,2000
2000-04-15,Malawi,2,1,Mozambique,False,,,COSAFA Cup,2000
2000-04-29,South Africa,3,0,Mauritius,False,,,COSAFA Cup,2000
2000-05-14,Zimbabwe,3,2,Namibia,False,,,COSAFA Cup,2000
2000-05-20,Malawi,0,0,Angola,False,,,COSAFA Cup,2000
