date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1951-03-05,Iran,2,0,Burma,True,,,Asian Games,1951
1951-03-05,India,3,0,Indonesia,False,,,Asian Games,1951
1951-03-07,Iran,0,0,Japan,True,,,Asian Games,1951
1951-03-07,India,3,0,Afghanistan,False,,,Asian Games,1951
1951-03-08,Iran,3,2,Japan,True,,,Asian Games,1951
1951-03-09,Japan,2,0,Afghanistan,True,,,Asian Games,1951
1951-03-10,India,1,0,Iran,False,,,Asian Games,1951
1954-05-01,Taiwan,3,2,Vietnam,True,,,Asian Games,1954
1954-05-01,Japan,3,5,Indonesia,True,,,Asian Games,1954
1954-05-02,Singapore,2,6,Pakistan,True,,,Asian Games,1954
1954-05-02,South Korea,3,3,Hong Kong,True,,,Asian Games,1954
1954-05-03,Philippines,2,3,Vietnam,False,,,Asian Games,1954
1954-05-03,India,3,2,Japan,True,,,Asian Games,1954
1954-05-04,Burma,1,1,Singapore,True,,,Asian Games,1954
1954-05-04,South Korea,8,2,Afghanistan,True,,,Asian Games,1954
1954-05-05,Burma,2,1,Pakistan,True,,,Asian Games,1954
1954-05-05,India,0,4,Indonesia,True,,,Asian Games,1954
1954-05-06,Philippines,0,4,Taiwan,False,,,Asian Games,1954
1954-05-06,Hong Kong,4,2,Afghanistan,True,,,Asian Games,1954
1954-05-07,Taiwan,4,2,Indonesia,True,,,Asian Games,1954
1954-05-07,Burma,2,2,South Korea,True,,,Asian Games,1954
1954-05-08,Indonesia,4,5,Burma,True,,,Asian Games,1954
1954-05-08,Taiwan,5,2,South Korea,True,,,Asian Games,1954
1958-05-25,Vietnam Republic,1,1,Pakistan,True,,,Asian Games,1958
1958-05-25,Taiwan,2,1,Malaya,True,,,Asian Games,1958
1958-05-25,Indonesia,4,2,Burma,True,,,Asian Games,1958
1958-05-25,Hong Kong,4,1,Philippines,True,,,Asian Games,1958
1958-05-26,Burma,2,3,India,True,,,Asian Games,1958
1958-05-26,Japan,0,1,Philippines,False,,,Asian Games,1958
1958-05-26,South Korea,2,1,Singapore,True,,,Asian Games,1958
1958-05-26,Israel,4,0,Iran,True,,,Asian Games,1958
1958-05-27,Malaya,1,6,Vietnam Republic,True,,,Asian Games,1958
1958-05-27,Pakistan,1,3,Taiwan,True,,,Asian Games,1958
