date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1977-11-19,Malaysia,1,2,Indonesia,False,,,Southeast Asian Games,1977
1977-11-20,Philippines,4,1,Brunei,True,,,Southeast Asian Games,1977
1977-11-20,Thailand,2,0,Singapore,True,,,Southeast Asian Games,1977
1977-11-21,Malaysia,5,0,Philippines,False,,,Southeast Asian Games,1977
1977-11-21,Myanmar,5,1,Singapore,True,,,Southeast Asian Games,1977
1977-11-22,Indonesia,4,0,Brunei,True,,,Southeast Asian Games,1977
1977-11-22,Thailand,0,3,Myanmar,True,,,Southeast Asian Games,1977
1977-11-23,Philippines,1,1,Indonesia,True,,,Southeast Asian Games,1977
1977-11-23,Malaysia,7,0,Brunei,False,,,Southeast Asian Games,1977
1977-11-25,Malaysia,9,1,Myanmar,False,,,Southeast Asian Games,1977
1977-11-25,Indonesia,0,2,Thailand,True,,,Southeast Asian Games,1977
1977-11-26,Myanmar,2,0,Indonesia,True,,,Southeast Asian Games,1977
1977-11-26,Malaysia,2,0,Thailand,False,,,Southeast Asian Games,1977
1979-09-22,Indonesia,3,0,Singapore,False,,,Southeast Asian Games,1979
1979-09-22,Thailand,1,0,Myanmar,True,,,Southeast Asian Games,1979
1979-09-23,Singapore,0,2,Malaysia,True,,,Southeast Asian Games,1979
1979-09-23,Indonesia,1,3,Thailand,False,,,Southeast Asian Games,1979
1979-09-25,Malaysia,0,0,Myanmar,True,,,Southeast Asian Games,1979
1979-09-25,Singapore,2,2,Thailand,True,,,Southeast Asian Games,1979
1979-09-26,Myanmar,1,2,Singapore,True,,,Southeast Asian Games,1979
1979-09-26,Indonesia,0,0,Malaysia,False,,,Southeast Asian Games,1979
1979-09-28,Malaysia,1,0,Thailand,True,,,Southeast Asian Games,1979
1979-09-28,Indonesia,2,1,Myanmar,False,,,Southeast Asian Games,1979
1979-09-29,Indonesia,0,0,Thailand,False,,,Southeast Asian Games,1979
1979-09-30,Indonesia,0,1,Malaysia,False,,,Southeast Asian Games,1979
