date,home_team,home_score,away_score,away_team,neutral,stage,tournament_name,tournament_year
2021-02-01,Al-Duhail,3,0,Auckland City,True,,FIFA Intercontinental Cup,2020
2021-02-04,Tigres UANL,2,1,Ulsan Hyundai,True,,FIFA Intercontinental Cup,2020
2021-02-04,Al-Duhail,0,1,Al-Ahly,True,,FIFA Intercontinental Cup,2020
2021-02-07,Palmeiras,0,1,Tigres UANL,True,Semifinal,FIFA Intercontinental Cup,2020
2021-02-08,Al-Ahly,0,2,Bayern München,True,Semifinal,FIFA Intercontinental Cup,2020
2021-02-07,Ulsan Hyundai,1,3,Al-Duhail,True,Semifinal,FIFA Intercontinental Cup,2020
2021-02-11,Al-Ahly,0,0,Palmeiras,True,Semifinal,FIFA Intercontinental Cup,2020
2021-02-11,Bayern München,1,0,Tigres UANL,True,Final,FIFA Intercontinental Cup,2020
