date,home_team,home_score,away_score,away_team,neutral,stage,tournament_name,tournament_year
2015-12-10,Sanfrecce Hiroshima,2,0,Auckland City,True,,FIFA Intercontinental Cup,2015
2015-12-13,América (Cd. México),1,2,Guangzhou Evergrande,True,,FIFA Intercontinental Cup,2015
2015-12-13,Sanfrecce Hiroshima,3,0,TP Mazembe,True,,FIFA Intercontinental Cup,2015
2015-12-16,Sanfrecce Hiroshima,0,1,River Plate,True,Semifinal,FIFA Intercontinental Cup,2015
2015-12-17,FC Barcelona,3,0,Guangzhou Evergrande,True,Semifinal,FIFA Intercontinental Cup,2015
2015-12-16,América (Cd. México),2,1,TP Mazembe,True,Semifinal,FIFA Intercontinental Cup,2015
2015-12-20,Sanfrecce Hiroshima,2,1,Guangzhou Evergrande,True,Semifinal,FIFA Intercontinental Cup,2015
2015-12-20,River Plate,0,3,FC Barcelona,True,Final,FIFA Intercontinental Cup,2015
