date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1970-03-27,Bahrain,2,1,Qatar,False,False,,Gulf Cup,1970
1970-03-28,Saudi Arabia,1,3,Kuwait,True,False,,Gulf Cup,1970
1970-03-30,Bahrain,0,0,Saudi Arabia,False,False,,Gulf Cup,1970
1970-03-31,Kuwait,4,2,Qatar,True,False,,Gulf Cup,1970
1970-04-02,Saudi Arabia,1,1,Qatar,True,False,,Gulf Cup,1970
1970-04-03,Bahrain,1,3,Kuwait,False,False,,Gulf Cup,1970
1972-03-16,Saudi Arabia,2,2,Kuwait,False,False,,Gulf Cup,1972
1972-03-17,Qatar,0,1,United Arab Emirates,True,False,,Gulf Cup,1972
1972-03-18,Bahrain,0,2,Kuwait,True,False,,Gulf Cup,1972
1972-03-19,Saudi Arabia,4,0,United Arab Emirates,False,False,,Gulf Cup,1972
1972-03-21,Bahrain,6,2,Qatar,True,False,,Gulf Cup,1972
1972-03-22,Kuwait,7,0,United Arab Emirates,True,False,,Gulf Cup,1972
1972-03-24,Saudi Arabia,4,0,Qatar,False,False,,Gulf Cup,1972
1972-03-25,Bahrain,2,0,United Arab Emirates,True,False,,Gulf Cup,1972
1972-03-26,Kuwait,5,0,Qatar,True,False,,Gulf Cup,1972
1972-03-28,Saudi Arabia,2,1,Bahrain,False,False,,Gulf Cup,1972
1974-03-15,Kuwait,2,0,United Arab Emirates,False,False,,Gulf Cup,1974
1974-03-16,Bahrain,4,0,Oman,True,False,,Gulf Cup,1974
1974-03-16,Qatar,0,2,Saudi Arabia,True,False,,Gulf Cup,1974
1974-03-18,Bahrain,0,4,United Arab Emirates,True,False,,Gulf Cup,1974
1974-03-19,Kuwait,5,0,Oman,False,False,,Gulf Cup,1974
1974-03-21,Bahrain,1,4,Saudi Arabia,True,False,,Gulf Cup,1974
1974-03-22,Oman,0,4,Qatar,True,False,,Gulf Cup,1974
1974-03-23,Saudi Arabia,2,0,United Arab Emirates,True,False,,Gulf Cup,1974
1974-03-24,Kuwait,1,0,Qatar,False,False,,Gulf Cup,1974
1974-03-26,Kuwait,6,0,United Arab Emirates,False,False,,Gulf Cup,1974
1974-03-26,Qatar,1,3,Saudi Arabia,True,False,,Gulf Cup,1974
1974-03-28,Qatar,1,1,United Arab Emirates,True,False,,Gulf Cup,1974
1974-03-29,Kuwait,4,0,Saudi Arabia,False,False,,Gulf Cup,1974
1976-03-26,Qatar,1,0,Saudi Arabia,False,False,,Gulf Cup,1976
1976-03-27,Bahrain,3,2,United Arab Emirates,True,False,,Gulf Cup,1976
1976-03-27,Iraq,4,0,Oman,True,False,,Gulf Cup,1976
1976-03-28,Qatar,0,4,Kuwait,False,False,,Gulf Cup,1976
1976-03-29,Bahrain,1,4,Iraq,True,False,,Gulf Cup,1976
1976-03-29,Saudi Arabia,2,0,United Arab Emirates,True,False,,Gulf Cup,1976
1976-03-31,Kuwait,8,0,Oman,True,False,,Gulf Cup,1976
1976-04-01,Iraq,7,1,Saudi Arabia,True,False,,Gulf Cup,1976
1976-04-01,Qatar,3,1,United Arab Emirates,False,False,,Gulf Cup,1976
1976-04-02,Bahrain,1,0,Oman,True,False,,Gulf Cup,1976
1976-04-03,Kuwait,0,0,United Arab Emirates,True,False,,Gulf Cup,1976
1976-04-03,Qatar,0,0,Iraq,False,False,,Gulf Cup,1976
1976-04-04,Oman,1,3,Saudi Arabia,True,False,,Gulf Cup,1976
1976-04-06,Bahrain,2,5,Kuwait,True,False,,Gulf Cup,1976
1976-04-06,Iraq,4,0,United Arab Emirates,True,False,,Gulf Cup,1976
1976-04-07,Qatar,4,1,Oman,False,False,,Gulf Cup,1976
1976-04-08,Bahrain,2,1,Saudi Arabia,True,False,,Gulf Cup,1976
1976-04-08,Iraq,2,2,Kuwait,True,False,,Gulf Cup,1976
1976-04-10,Oman,1,1,United Arab Emirates,True,False,,Gulf Cup,1976
1976-04-10,Qatar,3,0,Bahrain,False,False,,Gulf Cup,1976
1976-04-11,Kuwait,3,1,Saudi Arabia,True,False,,Gulf Cup,1976
1976-04-15,Iraq,2,4,Kuwait,True,False,,Gulf Cup,1976
1979-03-23,Iraq,4,0,Bahrain,False,False,,Gulf Cup,1979
1979-03-24,Kuwait,3,1,Qatar,True,False,,Gulf Cup,1979
1979-03-24,Saudi Arabia,2,1,United Arab Emirates,True,False,,Gulf Cup,1979
1979-03-27,Iraq,2,0,Qatar,False,False,,Gulf Cup,1979
1979-03-27,Bahrain,3,0,United Arab Emirates,True,False,,Gulf Cup,1979
1979-03-28,Saudi Arabia,4,0,Oman,True,False,,Gulf Cup,1979
1979-03-29,Qatar,1,0,United Arab Emirates,True,False,,Gulf Cup,1979
1979-03-30,Bahrain,3,1,Oman,True,False,,Gulf Cup,1979
1979-03-30,Iraq,3,1,Kuwait,False,False,,Gulf Cup,1979
1979-04-01,Oman,0,1,Qatar,True,False,,Gulf Cup,1979
1979-04-01,Kuwait,7,0,United Arab Emirates,True,False,,Gulf Cup,1979
1979-04-02,Saudi Arabia,1,1,Bahrain,True,False,,Gulf Cup,1979
1979-04-03,Kuwait,2,0,Oman,True,False,,Gulf Cup,1979
1979-04-04,Saudi Arabia,7,0,Qatar,True,False,,Gulf Cup,1979
1979-04-04,Iraq,5,0,United Arab Emirates,False,False,,Gulf Cup,1979
1979-04-06,Iraq,7,0,Oman,False,False,,Gulf Cup,1979
1979-04-06,Kuwait,0,0,Saudi Arabia,True,False,,Gulf Cup,1979
1979-04-07,Bahrain,1,1,Qatar,True,False,,Gulf Cup,1979
1979-04-08,Iraq,2,0,Saudi Arabia,False,False,,Gulf Cup,1979
1979-04-09,Bahrain,0,2,Kuwait,True,False,,Gulf Cup,1979
1979-04-09,Oman,0,4,United Arab Emirates,True,False,,Gulf Cup,1979
1982-03-19,United Arab Emirates,1,0,Qatar,False,False,,Gulf Cup,1982
1982-03-20,Bahrain,0,2,Kuwait,True,False,,Gulf Cup,1982
1982-03-21,United Arab Emirates,1,0,Saudi Arabia,False,False,,Gulf Cup,1982
1982-03-22,Oman,0,3,Qatar,True,False,,Gulf Cup,1982
1982-03-24,United Arab Emirates,0,2,Kuwait,False,False,,Gulf Cup,1982
1982-03-25,Bahrain,4,1,Oman,True,False,,Gulf Cup,1982
1982-03-26,Saudi Arabia,0,1,Kuwait,True,False,,Gulf Cup,1982
1982-03-27,United Arab Emirates,2,3,Bahrain,False,False,,Gulf Cup,1982
1982-03-29,Kuwait,2,0,Oman,True,False,,Gulf Cup,1982
1982-03-29,Saudi Arabia,1,0,Qatar,True,False,,Gulf Cup,1982
1982-03-31,Bahrain,1,0,Qatar,True,False,,Gulf Cup,1982
1982-03-31,Saudi Arabia,3,0,Oman,True,False,,Gulf Cup,1982
1982-04-02,Bahrain,2,2,Saudi Arabia,True,False,,Gulf Cup,1982
1982-04-02,United Arab Emirates,3,1,Oman,False,False,,Gulf Cup,1982
1982-04-04,Kuwait,1,2,Qatar,True,False,,Gulf Cup,1982
1984-03-09,Oman,0,1,Bahrain,False,False,,Gulf Cup,1984
1984-03-10,Kuwait,0,2,United Arab Emirates,True,False,,Gulf Cup,1984
1984-03-10,Saudi Arabia,1,2,Qatar,True,False,,Gulf Cup,1984
1984-03-11,Oman,1,2,Iraq,False,False,,Gulf Cup,1984
1984-03-12,Bahrain,0,1,Kuwait,True,False,,Gulf Cup,1984
1984-03-13,Qatar,0,1,United Arab Emirates,True,False,,Gulf Cup,1984
1984-03-15,Iraq,0,0,United Arab Emirates,True,False,,Gulf Cup,1984
1984-03-15,Oman,1,3,Saudi Arabia,False,False,,Gulf Cup,1984
1984-03-16,Kuwait,1,2,Qatar,True,False,,Gulf Cup,1984
1984-03-17,Iraq,4,0,Saudi Arabia,True,False,,Gulf Cup,1984
1984-03-18,Bahrain,1,1,United Arab Emirates,True,False,,Gulf Cup,1984
1984-03-18,Oman,0,2,Qatar,False,False,,Gulf Cup,1984
1984-03-20,Bahrain,0,1,Iraq,True,False,,Gulf Cup,1984
1984-03-20,Saudi Arabia,1,1,Kuwait,True,False,,Gulf Cup,1984
1984-03-21,Oman,1,1,United Arab Emirates,False,False,,Gulf Cup,1984
1984-03-22,Bahrain,1,1,Qatar,True,False,,Gulf Cup,1984
1984-03-22,Iraq,3,1,Kuwait,True,False,,Gulf Cup,1984
1984-03-23,Saudi Arabia,2,0,United Arab Emirates,True,False,,Gulf Cup,1984
1984-03-25,Iraq,1,2,Qatar,True,False,,Gulf Cup,1984
1984-03-25,Oman,0,0,Kuwait,False,False,,Gulf Cup,1984
1984-03-26,Bahrain,0,2,Saudi Arabia,True,False,,Gulf Cup,1984
1984-03-28,Iraq,1,1,Qatar,True,False,,Gulf Cup,1984
1986-03-22,Bahrain,0,0,Iraq,False,False,,Gulf Cup,1986
1986-03-23,Qatar,2,1,Oman,True,False,,Gulf Cup,1986
1986-03-23,Saudi Arabia,1,3,Kuwait,True,False,,Gulf Cup,1986
1986-03-24,United Arab Emirates,2,2,Iraq,True,False,,Gulf Cup,1986
1986-03-25,Bahrain,2,1,Saudi Arabia,False,False,,Gulf Cup,1986
1986-03-25,Kuwait,2,0,Oman,True,False,,Gulf Cup,1986
1986-03-27,Qatar,1,1,Iraq,True,False,,Gulf Cup,1986
1986-03-28,Saudi Arabia,3,1,Oman,True,False,,Gulf Cup,1986
1986-03-28,United Arab Emirates,0,1,Kuwait,True,False,,Gulf Cup,1986
1986-03-29,Bahrain,0,0,Qatar,False,False,,Gulf Cup,1986
1986-03-30,Iraq,1,2,Saudi Arabia,True,False,,Gulf Cup,1986
1986-03-30,Oman,0,1,United Arab Emirates,True,False,,Gulf Cup,1986
1986-04-01,Kuwait,2,1,Qatar,True,False,,Gulf Cup,1986
1986-04-02,Bahrain,0,0,Oman,False,False,,Gulf Cup,1986
1986-04-02,Saudi Arabia,0,2,United Arab Emirates,True,False,,Gulf Cup,1986
1986-04-03,Iraq,1,2,Kuwait,True,False,,Gulf Cup,1986
1986-04-05,Bahrain,1,3,United Arab Emirates,False,False,,Gulf Cup,1986
1986-04-05,Qatar,0,2,Saudi Arabia,True,False,,Gulf Cup,1986
1986-04-06,Oman,2,3,Iraq,True,False,,Gulf Cup,1986
1986-04-07,Bahrain,1,1,Kuwait,False,False,,Gulf Cup,1986
1986-04-07,Qatar,3,2,United Arab Emirates,True,False,,Gulf Cup,1986
1988-03-02,Saudi Arabia,2,0,Oman,False,False,,Gulf Cup,1988
1988-03-03,Qatar,1,1,Kuwait,True,False,,Gulf Cup,1988
1988-03-03,United Arab Emirates,2,0,Bahrain,True,False,,Gulf Cup,1988
1988-03-04,Iraq,1,1,Oman,True,False,,Gulf Cup,1988
1988-03-05,Kuwait,0,1,United Arab Emirates,True,False,,Gulf Cup,1988
1988-03-05,Saudi Arabia,0,0,Qatar,False,False,,Gulf Cup,1988
1988-03-07,Oman,0,2,Bahrain,True,False,,Gulf Cup,1988
1988-03-08,Iraq,1,0,Kuwait,True,False,,Gulf Cup,1988
1988-03-08,Qatar,2,1,United Arab Emirates,True,False,,Gulf Cup,1988
1988-03-09,Saudi Arabia,1,0,Bahrain,False,False,,Gulf Cup,1988
1988-03-10,Oman,2,1,Qatar,True,False,,Gulf Cup,1988
1988-03-10,United Arab Emirates,0,0,Iraq,True,False,,Gulf Cup,1988
1988-03-12,Kuwait,0,1,Bahrain,True,False,,Gulf Cup,1988
1988-03-13,Qatar,0,3,Iraq,True,False,,Gulf Cup,1988
1988-03-13,Saudi Arabia,2,2,United Arab Emirates,False,False,,Gulf Cup,1988
1988-03-14,Oman,0,2,Kuwait,True,False,,Gulf Cup,1988
1988-03-16,Bahrain,1,0,Qatar,True,False,,Gulf Cup,1988
1988-03-16,Saudi Arabia,0,2,Iraq,False,False,,Gulf Cup,1988
1988-03-17,United Arab Emirates,1,0,Oman,True,False,,Gulf Cup,1988
1988-03-18,Bahrain,0,1,Iraq,True,False,,Gulf Cup,1988
