date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1965-03-07,El Salvador,4,0,Nicaragua,False,,,CONCACAF Championship qualification,1965
1965-03-11,Honduras,0,2,Nicaragua,True,,,CONCACAF Championship qualification,1965
1965-03-14,El Salvador,3,1,Honduras,False,,,CONCACAF Championship qualification,1965
1967-01-11,Jamaica,1,1,Curaçao,False,,,CONCACAF Championship qualification,1967
1967-01-12,Cuba,1,1,Haiti,True,,,CONCACAF Championship qualification,1967
1967-01-13,Curaçao,1,2,Trinidad and Tobago,True,,,CONCACAF Championship qualification,1967
1967-01-14,Jamaica,2,1,Cuba,False,,,CONCACAF Championship qualification,1967
1967-01-16,Haiti,4,2,Trinidad and Tobago,True,,,CONCACAF Championship qualification,1967
1967-01-17,Curaçao,2,2,Cuba,True,,,CONCACAF Championship qualification,1967
1967-01-18,Jamaica,1,1,Trinidad and Tobago,False,,,CONCACAF Championship qualification,1967
1967-01-19,Curaçao,0,1,Haiti,True,,,CONCACAF Championship qualification,1967
1967-01-20,Cuba,1,2,Trinidad and Tobago,True,,,CONCACAF Championship qualification,1967
1967-01-21,Jamaica,0,1,Haiti,False,,,CONCACAF Championship qualification,1967
1967-02-09,Nicaragua,3,1,Panama,True,,,CONCACAF Championship qualification,1967
1967-02-12,Guatemala,3,1,Panama,False,,,CONCACAF Championship qualification,1967
1967-02-14,Guatemala,3,1,Nicaragua,False,,,CONCACAF Championship qualification,1967
1969-10-21,Mexico,3,0,Bermuda,False,,,CONCACAF Championship qualification,1969
1969-11-02,Bermuda,2,1,Mexico,False,,,CONCACAF Championship qualification,1969
1969-11-03,Jamaica,1,1,Panama,False,,,CONCACAF Championship qualification,1969
1969-11-05,Jamaica,2,1,Panama,False,,,CONCACAF Championship qualification,1969
1971-09-05,Honduras,1,0,Guatemala,False,,,CONCACAF Championship qualification,1971
1971-09-09,El Salvador,3,2,Nicaragua,False,,,CONCACAF Championship qualification,1971
1971-09-12,Guatemala,1,1,Honduras,False,,,CONCACAF Championship qualification,1971
1971-09-15,El Salvador,1,0,Nicaragua,False,,,CONCACAF Championship qualification,1971
1971-09-15,Suriname,4,1,Guyana,False,,,CONCACAF Championship qualification,1971
1971-09-21,Guyana,2,3,Suriname,False,,,CONCACAF Championship qualification,1971
1971-10-01,Jamaica,0,1,Cuba,False,,,CONCACAF Championship qualification,1971
1971-10-04,Cuba,0,0,Jamaica,False,,,CONCACAF Championship qualification,1971
1971-10-06,Bermuda,0,2,Mexico,False,,,CONCACAF Championship qualification,1971
