date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1960-07-06,Czechoslovakia,0,3,Russia,False,False,,UEFA Euro,1960
1960-07-06,France,4,5,Yugoslavia,False,False,,UEFA Euro,1960
1960-07-09,France,0,2,Czechoslovakia,False,False,,UEFA Euro,1960
1960-07-10,Russia,2,1,Yugoslavia,False,False,,UEFA Euro,1960
1964-06-17,Denmark,0,3,Russia,False,False,,UEFA Euro,1964
1964-06-17,Spain,2,1,Hungary,False,False,,UEFA Euro,1964
1964-06-20,Hungary,3,1,Denmark,False,False,,UEFA Euro,1964
1964-06-21,Spain,2,1,Russia,False,False,,UEFA Euro,1964
1968-06-05,England,0,1,Yugoslavia,False,False,,UEFA Euro,1968
1968-06-05,Italy,0,0,Russia,False,False,,UEFA Euro,1968
1968-06-08,England,2,0,Russia,False,False,,UEFA Euro,1968
1968-06-08,Italy,1,1,Yugoslavia,False,False,,UEFA Euro,1968
1968-06-10,Italy,2,0,Yugoslavia,False,False,,UEFA Euro,1968
1972-06-14,Belgium,1,2,Germany,False,False,,UEFA Euro,1972
1972-06-14,Hungary,0,1,Russia,False,False,,UEFA Euro,1972
1972-06-17,Belgium,2,1,Hungary,False,False,,UEFA Euro,1972
1972-06-18,Germany,3,0,Russia,False,False,,UEFA Euro,1972
1976-06-16,Czechoslovakia,3,1,Netherlands,False,False,,UEFA Euro,1976
1976-06-17,Yugoslavia,2,4,Germany,False,False,,UEFA Euro,1976
1976-06-19,Yugoslavia,2,3,Netherlands,False,False,,UEFA Euro,1976
1976-06-20,Czechoslovakia,2,2,Germany,False,False,,UEFA Euro,1976
1980-06-11,Czechoslovakia,0,1,Germany,False,False,,UEFA Euro,1980
1980-06-11,Netherlands,1,0,Greece,False,False,,UEFA Euro,1980
1980-06-12,Belgium,1,1,England,False,False,,UEFA Euro,1980
1980-06-12,Italy,0,0,Spain,False,False,,UEFA Euro,1980
1980-06-14,Germany,3,2,Netherlands,False,False,,UEFA Euro,1980
1980-06-14,Greece,1,3,Czechoslovakia,False,False,,UEFA Euro,1980
1980-06-15,Belgium,2,1,Spain,False,False,,UEFA Euro,1980
1980-06-15,Italy,1,0,England,False,False,,UEFA Euro,1980
1980-06-17,Greece,0,0,Germany,False,False,,UEFA Euro,1980
1980-06-17,Netherlands,1,1,Czechoslovakia,False,False,,UEFA Euro,1980
1980-06-18,Italy,0,0,Belgium,False,False,,UEFA Euro,1980
1980-06-18,Spain,1,2,England,False,False,,UEFA Euro,1980
1980-06-21,Italy,1,1,Czechoslovakia,False,False,,UEFA Euro,1980
1980-06-22,Belgium,1,2,Germany,False,False,,UEFA Euro,1980
1984-06-12,France,1,0,Denmark,False,False,,UEFA Euro,1984
1984-06-13,Belgium,2,0,Yugoslavia,False,False,,UEFA Euro,1984
1984-06-14,Germany,0,0,Portugal,False,False,,UEFA Euro,1984
1984-06-14,Romania,1,1,Spain,False,False,,UEFA Euro,1984
