date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1971-05-02,Indonesia,9,1,Vietnam Republic,True,False,,Korea Cup,1971
1971-05-02,South Korea,1,0,Thailand,False,False,,Korea Cup,1971
1971-05-03,Myanmar,2,0,Taiwan,True,False,,Korea Cup,1971
1971-05-03,Cambodia,1,3,Malaysia,True,False,,Korea Cup,1971
1971-05-05,Cambodia,3,4,Thailand,True,False,,Korea Cup,1971
1971-05-06,Myanmar,2,0,Vietnam Republic,True,False,,Korea Cup,1971
1971-05-06,South Korea,5,1,Malaysia,False,False,,Korea Cup,1971
1971-05-08,Myanmar,3,1,Indonesia,True,False,,Korea Cup,1971
1971-05-08,Malaysia,4,1,Thailand,True,False,,Korea Cup,1971
1971-05-09,South Korea,2,0,Cambodia,False,False,,Korea Cup,1971
1971-05-11,Myanmar,6,1,Malaysia,True,False,,Korea Cup,1971
1971-05-11,South Korea,3,0,Indonesia,False,False,,Korea Cup,1971
1971-05-13,Indonesia,4,2,Malaysia,True,False,,Korea Cup,1971
1971-05-13,South Korea,0,0,Myanmar,False,False,,Korea Cup,1971
1971-05-15,South Korea,0,0,Myanmar,False,False,,Korea Cup,1971
1972-09-20,Cambodia,0,1,Malaysia,True,False,,Korea Cup,1972
1972-09-20,South Korea,3,0,Thailand,False,False,,Korea Cup,1972
1972-09-21,Myanmar,4,0,Philippines,True,False,,Korea Cup,1972
1972-09-22,South Korea,3,1,Cambodia,False,False,,Korea Cup,1972
1972-09-22,Malaysia,1,1,Thailand,True,False,,Korea Cup,1972
1972-09-23,Myanmar,1,1,Indonesia,True,False,,Korea Cup,1972
1972-09-23,Philippines,0,5,Singapore,True,False,,Korea Cup,1972
1972-09-24,Cambodia,0,0,Thailand,True,False,,Korea Cup,1972
1972-09-24,South Korea,2,0,Malaysia,False,False,,Korea Cup,1972
1972-09-25,Myanmar,1,0,Singapore,True,False,,Korea Cup,1972
1972-09-27,Cambodia,1,0,Philippines,True,False,,Korea Cup,1972
1972-09-27,South Korea,0,1,Myanmar,False,False,,Korea Cup,1972
1972-09-28,Indonesia,3,1,Malaysia,True,False,,Korea Cup,1972
1972-09-28,Singapore,1,4,Thailand,True,False,,Korea Cup,1972
1972-09-30,Myanmar,3,1,Indonesia,True,False,,Korea Cup,1972
1972-09-30,South Korea,1,0,Malaysia,False,False,,Korea Cup,1972
