date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1933-06-11,Sweden,6,2,Estonia,False,False,,FIFA World Cup qualification,1933
1933-06-29,Lithuania,0,2,Sweden,False,False,,FIFA World Cup qualification,1933
1933-09-24,Yugoslavia,2,2,Switzerland,False,False,,FIFA World Cup qualification,1933
1933-10-15,Poland,1,2,Czechoslovakia,False,False,,FIFA World Cup qualification,1933
1933-10-29,Switzerland,2,2,Romania,False,False,,FIFA World Cup qualification,1933
1934-01-28,Haiti,1,3,Cuba,False,False,,FIFA World Cup qualification,1934
1934-02-01,Haiti,1,1,Cuba,False,False,,FIFA World Cup qualification,1934
1934-02-04,Haiti,0,6,Cuba,False,False,,FIFA World Cup qualification,1934
1934-02-25,Republic of Ireland,4,4,Belgium,True,False,,FIFA World Cup qualification,1934
1934-03-04,Mexico,3,2,Cuba,False,False,,FIFA World Cup qualification,1934
1934-03-11,Luxembourg,1,9,Germany,False,False,,FIFA World Cup qualification,1934
1934-03-11,Mexico,5,0,Cuba,False,False,,FIFA World Cup qualification,1934
1934-03-11,Spain,9,0,Portugal,False,False,,FIFA World Cup qualification,1934
1934-03-16,Egypt,7,1,Israel,False,False,,FIFA World Cup qualification,1934
1934-03-18,Mexico,4,1,Cuba,False,False,,FIFA World Cup qualification,1934
1934-03-18,Portugal,1,2,Spain,False,False,,FIFA World Cup qualification,1934
1934-03-25,Bulgaria,1,4,Hungary,False,False,,FIFA World Cup qualification,1934
1934-03-25,Italy,4,0,Greece,False,False,,FIFA World Cup qualification,1934
1934-04-06,Israel,1,4,Egypt,False,False,,FIFA World Cup qualification,1934
1934-04-08,Netherlands,5,2,Republic of Ireland,False,False,,FIFA World Cup qualification,1934
1934-04-15,Luxembourg,1,6,France,False,False,,FIFA World Cup qualification,1934
1934-04-25,Austria,6,1,Bulgaria,False,False,,FIFA World Cup qualification,1934
1934-04-29,Hungary,4,1,Bulgaria,False,False,,FIFA World Cup qualification,1934
1934-04-29,Belgium,2,4,Netherlands,False,False,,FIFA World Cup qualification,1934
1934-04-29,Romania,2,1,Yugoslavia,False,False,,FIFA World Cup qualification,1934
1934-05-24,Mexico,2,4,United States,True,False,,FIFA World Cup qualification,1934
1937-06-16,Sweden,4,0,Finland,False,False,,FIFA World Cup qualification,1937
1937-06-20,Sweden,7,2,Estonia,False,False,,FIFA World Cup qualification,1937
1937-06-29,Finland,0,2,Germany,False,False,,FIFA World Cup qualification,1937
1937-07-29,Latvia,4,2,Lithuania,False,False,,FIFA World Cup qualification,1937
1937-08-19,Finland,0,1,Estonia,False,False,,FIFA World Cup qualification,1937
1937-08-29,Germany,4,1,Estonia,False,False,,FIFA World Cup qualification,1937
1937-09-03,Lithuania,1,5,Latvia,False,False,,FIFA World Cup qualification,1937
1937-10-05,Austria,2,1,Latvia,False,False,,FIFA World Cup qualification,1937
1937-10-10,Norway,3,2,Republic of Ireland,False,False,,FIFA World Cup qualification,1937
1937-10-10,Poland,4,0,Yugoslavia,False,False,,FIFA World Cup qualification,1937
1937-11-07,Bulgaria,1,1,Czechoslovakia,False,False,,FIFA World Cup qualification,1937
1937-11-07,Republic of Ireland,3,3,Norway,True,False,,FIFA World Cup qualification,1937
1937-11-21,Germany,5,0,Sweden,False,False,,FIFA World Cup qualification,1937
1937-11-28,Netherlands,4,0,Luxembourg,False,False,,FIFA World Cup qualification,1937
1938-01-22,Israel,1,3,Greece,False,False,,FIFA World Cup qualification,1938
1938-02-20,Greece,1,0,Israel,False,False,,FIFA World Cup qualification,1938
1938-03-13,Luxembourg,2,3,Belgium,False,False,,FIFA World Cup qualification,1938
1938-03-25,Hungary,11,1,Greece,False,False,,FIFA World Cup qualification,1938
1938-04-03,Belgium,1,1,Netherlands,False,False,,FIFA World Cup qualification,1938
1938-04-03,Yugoslavia,1,0,Poland,False,False,,FIFA World Cup qualification,1938
1938-04-24,Czechoslovakia,6,0,Bulgaria,False,False,,FIFA World Cup qualification,1938
1938-05-01,Switzerland,2,1,Portugal,True,False,,FIFA World Cup qualification,1938
1949-06-02,Sweden,3,1,Republic of Ireland,False,False,,FIFA World Cup qualification,1949
1949-06-26,Switzerland,5,2,Luxembourg,False,False,,FIFA World Cup qualification,1949
