date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
2010-10-29,Curaçao,3,0,Aruba,False,False,,ABCS Tournament,2010
2010-10-29,Suriname,4,2,Bonaire,False,False,,ABCS Tournament,2010
2010-10-31,Aruba,3,3,Bonaire,False,False,,ABCS Tournament,2010
2010-10-31,Curaçao,2,2,Suriname,False,False,,ABCS Tournament,2010
2011-12-02,Curaçao,1,3,Bonaire,False,False,,ABCS Tournament,2011
2011-12-02,Suriname,0,0,Aruba,False,False,,ABCS Tournament,2011
2011-12-04,Bonaire,2,2,Aruba,False,False,,ABCS Tournament,2011
2011-12-04,Suriname,2,0,Curaçao,False,False,,ABCS Tournament,2011
2012-07-13,Aruba,3,2,Curaçao,False,False,,ABCS Tournament,2012
2012-07-13,Suriname,8,0,Bonaire,False,False,,ABCS Tournament,2012
2012-07-15,Aruba,1,0,Suriname,False,False,,ABCS Tournament,2012
2012-07-15,Bonaire,2,9,Curaçao,False,False,,ABCS Tournament,2012
2013-11-14,Bonaire,0,2,Suriname,False,False,,ABCS Tournament,2013
2013-11-14,Curaçao,2,0,Aruba,False,False,,ABCS Tournament,2013
2013-11-16,Aruba,1,2,Bonaire,False,False,,ABCS Tournament,2013
2013-11-16,Curaçao,1,3,Suriname,False,False,,ABCS Tournament,2013
2015-01-30,Curaçao,0,0,Aruba,False,False,,ABCS Tournament,2015
2015-01-30,Suriname,3,0,Bonaire,False,False,,ABCS Tournament,2015
2015-02-01,Curaçao,4,1,Bonaire,False,False,,ABCS Tournament,2015
2015-02-01,Suriname,1,0,Aruba,False,False,,ABCS Tournament,2015
