date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1988-02-07,Malta,2,0,Finland,False,False,,Malta International Tournament,1988
1988-02-10,Malta,2,1,Tunisia,False,False,,Malta International Tournament,1988
1988-02-13,Finland,3,0,Tunisia,False,False,,Malta International Tournament,1988
1989-02-08,Algeria,2,0,Finland,False,False,,Malta International Tournament,1989
1989-02-08,Malta,0,2,Denmark,False,False,,Malta International Tournament,1989
1989-02-10,Denmark,0,0,Finland,False,False,,Malta International Tournament,1989
1989-02-10,Malta,0,1,Algeria,False,False,,Malta International Tournament,1989
1989-02-12,Algeria,0,0,Denmark,False,False,,Malta International Tournament,1989
1989-02-12,Malta,0,0,Finland,False,False,,Malta International Tournament,1989
1990-02-04,South Korea,2,3,Norway,False,False,,Malta International Tournament,1990
1990-02-07,Malta,1,1,Norway,False,False,,Malta International Tournament,1990
1990-02-10,Malta,1,2,South Korea,False,False,,Malta International Tournament,1990
1992-02-10,Malta,1,0,Iceland,False,False,,Malta International Tournament,1992
1994-02-08,Georgia,0,1,Slovenia,False,False,,Malta International Tournament,1994
1994-02-08,Malta,1,1,Tunisia,False,False,,Malta International Tournament,1994
1994-02-10,Malta,0,1,Georgia,False,False,,Malta International Tournament,1994
1994-02-10,Slovenia,2,2,Tunisia,False,False,,Malta International Tournament,1994
1994-02-12,Georgia,2,0,Tunisia,False,False,,Malta International Tournament,1994
1994-02-12,Malta,0,1,Slovenia,False,False,,Malta International Tournament,1994
1996-02-07,Iceland,1,7,Slovenia,False,False,,Malta International Tournament,1996
1996-02-07,Malta,0,2,Russia,False,False,,Malta International Tournament,1996
1996-02-09,Iceland,0,3,Russia,False,False,,Malta International Tournament,1996
1996-02-09,Malta,0,0,Slovenia,False,False,,Malta International Tournament,1996
1996-02-11,Malta,1,4,Iceland,False,False,,Malta International Tournament,1996
1996-02-11,Russia,3,1,Slovenia,False,False,,Malta International Tournament,1996
1998-02-06,Georgia,2,1,Latvia,False,False,,Malta International Tournament,1998
1998-02-06,Malta,1,1,Albania,False,False,,Malta International Tournament,1998
1998-02-08,Albania,0,3,Georgia,False,False,,Malta International Tournament,1998
1998-02-08,Malta,2,1,Latvia,False,False,,Malta International Tournament,1998
1998-02-10,Albania,2,2,Latvia,False,False,,Malta International Tournament,1998
1998-02-10,Malta,1,3,Georgia,False,False,,Malta International Tournament,1998
2000-02-06,Albania,3,0,Andorra,False,False,,Malta International Tournament,2000
2000-02-06,Malta,3,0,Azerbaijan,False,False,,Malta International Tournament,2000
2000-02-08,Albania,1,0,Azerbaijan,False,False,,Malta International Tournament,2000
2000-02-08,Malta,1,1,Andorra,False,False,,Malta International Tournament,2000
2000-02-10,Andorra,0,0,Azerbaijan,False,False,,Malta International Tournament,2000
2000-02-10,Malta,0,1,Albania,False,False,,Malta International Tournament,2000
2002-02-09,Lithuania,1,0,Moldova,False,False,,Malta International Tournament,2002
2002-02-09,Malta,2,1,Jordan,False,False,,Malta International Tournament,2002
2002-02-11,Malta,1,1,Lithuania,False,False,,Malta International Tournament,2002
2002-02-11,Moldova,2,0,Jordan,False,False,,Malta International Tournament,2002
2002-02-13,Lithuania,0,3,Jordan,False,False,,Malta International Tournament,2002
2002-02-13,Malta,3,0,Moldova,False,False,,Malta International Tournament,2002
2004-02-14,Malta,0,0,Moldova,False,False,,Malta International Tournament,2004
2004-02-16,Malta,5,2,Estonia,False,False,,Malta International Tournament,2004
2004-02-18,Estonia,1,0,Moldova,False,False,,Malta International Tournament,2004
2006-03-01,Malta,0,2,Georgia,False,False,,Malta International Tournament,2006
2008-02-02,Belarus,2,0,Iceland,False,False,,Malta International Tournament,2008
2008-02-02,Malta,0,1,Armenia,False,False,,Malta International Tournament,2008
2008-02-04,Armenia,2,1,Belarus,False,False,,Malta International Tournament,2008
2008-02-04,Malta,1,0,Iceland,False,False,,Malta International Tournament,2008
2008-02-06,Armenia,0,2,Iceland,False,False,,Malta International Tournament,2008
2008-02-06,Malta,0,1,Belarus,False,False,,Malta International Tournament,2008
