date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1992-05-30,United States,3,1,Republic of Ireland,False,,,USA Cup,1992
1992-05-31,Italy,0,0,Portugal,True,,,USA Cup,1992
1992-06-03,United States,1,0,Portugal,False,,,USA Cup,1992
1992-06-04,Republic of Ireland,0,2,Italy,True,,,USA Cup,1992
1992-06-06,United States,1,1,Italy,False,,,USA Cup,1992
1992-06-07,Republic of Ireland,2,0,Portugal,True,,,USA Cup,1992
1993-06-06,United States,0,2,Brazil,False,,,USA Cup,1993
1993-06-09,United States,2,0,England,False,,,USA Cup,1993
1993-06-10,Brazil,3,3,Germany,True,,,USA Cup,1993
1993-06-13,Brazil,1,1,England,True,,,USA Cup,1993
1993-06-13,United States,3,4,Germany,False,,,USA Cup,1993
1993-06-19,England,1,2,Germany,True,,,USA Cup,1993
1995-06-11,United States,3,2,Nigeria,False,,,USA Cup,1995
1995-06-17,Colombia,1,0,Nigeria,True,,,USA Cup,1995
1995-06-18,United States,4,0,Mexico,False,,,USA Cup,1995
1995-06-21,Mexico,0,0,Colombia,True,,,USA Cup,1995
1995-06-24,Mexico,2,1,Nigeria,True,,,USA Cup,1995
1995-06-25,United States,0,0,Colombia,False,,,USA Cup,1995
1996-06-08,Mexico,1,0,Bolivia,True,,,USA Cup,1996
1996-06-09,United States,2,1,Republic of Ireland,False,,,USA Cup,1996
1996-06-12,Mexico,2,2,Republic of Ireland,True,,,USA Cup,1996
1996-06-12,United States,0,2,Bolivia,False,,,USA Cup,1996
1996-06-15,Bolivia,0,3,Republic of Ireland,True,,,USA Cup,1996
1996-06-16,United States,2,2,Mexico,False,,,USA Cup,1996
1997-01-17,United States,0,1,Peru,False,,,USA Cup,1997
1997-01-19,United States,0,2,Mexico,False,,,USA Cup,1997
1997-01-22,Mexico,0,0,Peru,True,,,USA Cup,1997
1999-03-11,Mexico,2,1,Bolivia,True,,,USA Cup,1999
1999-03-11,United States,3,1,Guatemala,False,,,USA Cup,1999
1999-03-13,Guatemala,2,1,Bolivia,True,,,USA Cup,1999
1999-03-13,United States,1,2,Mexico,False,,,USA Cup,1999
2000-06-03,United States,4,0,South Africa,False,,,USA Cup,2000
2000-06-04,Mexico,2,2,Republic of Ireland,True,,,USA Cup,2000
2000-06-06,United States,1,1,Republic of Ireland,False,,,USA Cup,2000
2000-06-07,Mexico,4,2,South Africa,True,,,USA Cup,2000
2000-06-11,Republic of Ireland,2,1,South Africa,True,,,USA Cup,2000
2000-06-11,United States,3,0,Mexico,False,,,USA Cup,2000
