date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1924-06-15,Denmark,2,3,Sweden,False,False,,Nordic Championship,1924
1924-09-14,Norway,1,3,Denmark,False,False,,Nordic Championship,1924
1924-09-21,Sweden,6,1,Norway,False,False,,Nordic Championship,1924
1925-06-14,Sweden,0,2,Denmark,False,False,,Nordic Championship,1925
1925-06-21,Denmark,5,1,Norway,False,False,,Nordic Championship,1925
1925-08-23,Norway,3,7,Sweden,False,False,,Nordic Championship,1925
1926-06-09,Sweden,3,2,Norway,False,False,,Nordic Championship,1926
1926-09-19,Norway,2,2,Denmark,False,False,,Nordic Championship,1926
1926-10-03,Denmark,2,0,Sweden,False,False,,Nordic Championship,1926
1927-06-19,Sweden,0,0,Denmark,False,False,,Nordic Championship,1927
1927-06-26,Norway,3,5,Sweden,False,False,,Nordic Championship,1927
1927-10-30,Denmark,3,1,Norway,False,False,,Nordic Championship,1927
1928-06-07,Sweden,6,1,Norway,False,False,,Nordic Championship,1928
1928-06-17,Norway,2,3,Denmark,False,False,,Nordic Championship,1928
1928-10-07,Denmark,3,1,Sweden,False,False,,Nordic Championship,1928
1929-06-14,Sweden,3,1,Finland,False,False,,Nordic Championship,1929
1929-06-16,Sweden,3,2,Denmark,False,False,,Nordic Championship,1929
1929-06-18,Norway,4,0,Finland,False,False,,Nordic Championship,1929
1929-06-23,Denmark,2,5,Norway,False,False,,Nordic Championship,1929
1929-09-29,Norway,2,1,Sweden,False,False,,Nordic Championship,1929
1929-10-13,Denmark,8,0,Finland,False,False,,Nordic Championship,1929
1930-06-01,Norway,6,2,Finland,False,False,,Nordic Championship,1930
1930-06-16,Finland,1,6,Denmark,False,False,,Nordic Championship,1930
1930-06-22,Denmark,6,1,Sweden,False,False,,Nordic Championship,1930
1930-07-06,Sweden,6,3,Norway,False,False,,Nordic Championship,1930
1930-09-21,Norway,1,0,Denmark,False,False,,Nordic Championship,1930
1930-09-28,Finland,4,4,Sweden,False,False,,Nordic Championship,1930
1931-05-25,Denmark,3,1,Norway,False,False,,Nordic Championship,1931
1931-06-28,Sweden,3,1,Denmark,False,False,,Nordic Championship,1931
1931-07-03,Sweden,8,2,Finland,False,False,,Nordic Championship,1931
1931-09-06,Finland,4,4,Norway,False,False,,Nordic Championship,1931
1931-09-27,Norway,2,1,Sweden,False,False,,Nordic Championship,1931
1931-10-11,Denmark,2,3,Finland,False,False,,Nordic Championship,1931
1932-06-10,Finland,1,3,Sweden,False,False,,Nordic Championship,1932
1932-06-17,Norway,2,1,Finland,False,False,,Nordic Championship,1932
