date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1941-05-08,Curaçao,3,3,Panama,True,False,,CCCF Championship,1941
1941-05-10,Costa Rica,7,2,Nicaragua,False,False,,CCCF Championship,1941
1941-05-11,Costa Rica,7,0,Panama,False,False,,CCCF Championship,1941
1941-05-11,Curaçao,2,2,El Salvador,True,False,,CCCF Championship,1941
1941-05-13,Costa Rica,6,2,Curaçao,False,False,,CCCF Championship,1941
1941-05-13,El Salvador,8,0,Nicaragua,True,False,,CCCF Championship,1941
1941-05-15,Curaçao,9,1,Nicaragua,True,False,,CCCF Championship,1941
1941-05-15,El Salvador,4,3,Panama,True,False,,CCCF Championship,1941
1941-05-18,Costa Rica,3,1,El Salvador,False,False,,CCCF Championship,1941
1941-05-18,Nicaragua,2,5,Panama,True,False,,CCCF Championship,1941
1943-12-05,Costa Rica,7,0,Nicaragua,True,False,,CCCF Championship,1943
1943-12-05,El Salvador,2,2,Guatemala,False,False,,CCCF Championship,1943
1943-12-07,Costa Rica,2,3,Guatemala,True,False,,CCCF Championship,1943
1943-12-07,El Salvador,8,1,Nicaragua,False,False,,CCCF Championship,1943
1943-12-09,El Salvador,4,2,Costa Rica,False,False,,CCCF Championship,1943
1943-12-09,Guatemala,6,2,Nicaragua,True,False,,CCCF Championship,1943
1943-12-12,El Salvador,2,1,Guatemala,False,False,,CCCF Championship,1943
1943-12-12,Nicaragua,2,3,Costa Rica,True,False,,CCCF Championship,1943
1943-12-16,El Salvador,10,1,Nicaragua,False,False,,CCCF Championship,1943
1943-12-16,Guatemala,4,2,Costa Rica,True,False,,CCCF Championship,1943
1943-12-19,El Salvador,2,4,Costa Rica,False,False,,CCCF Championship,1943
1943-12-19,Nicaragua,1,5,Guatemala,True,False,,CCCF Championship,1943
1946-02-23,El Salvador,1,3,Guatemala,True,False,,CCCF Championship,1946
1946-02-23,Panama,1,0,Honduras,True,False,,CCCF Championship,1946
1946-02-24,Costa Rica,7,1,Nicaragua,False,False,,CCCF Championship,1946
1946-02-26,Costa Rica,7,0,Panama,False,False,,CCCF Championship,1946
1946-02-28,El Salvador,7,2,Nicaragua,True,False,,CCCF Championship,1946
1946-02-28,Honduras,5,3,Guatemala,True,False,,CCCF Championship,1946
1946-03-07,Costa Rica,5,1,Honduras,False,False,,CCCF Championship,1946
1946-03-07,El Salvador,4,1,Panama,True,False,,CCCF Championship,1946
1946-03-07,Guatemala,7,0,Nicaragua,True,False,,CCCF Championship,1946
1946-03-10,Costa Rica,1,4,Guatemala,False,False,,CCCF Championship,1946
