date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1977-07-19,China PR,3,2,DR Congo,False,False,,Beijing International Friendship Tournament,1977
1977-07-24,Hong Kong,1,0,Iran,True,False,,Beijing International Friendship Tournament,1977
1977-07-25,China PR,3,2,Morocco,False,False,,Beijing International Friendship Tournament,1977
1977-07-27,China PR,1,2,Hong Kong,False,False,,Beijing International Friendship Tournament,1977
1977-07-27,Iran,1,1,Morocco,True,False,,Beijing International Friendship Tournament,1977
1977-07-29,Iran,1,3,DR Congo,True,False,,Beijing International Friendship Tournament,1977
1978-09-03,China PR,1,0,Congo,False,False,,Beijing International Friendship Tournament,1978
1982-07-21,China PR,2,0,Hong Kong,False,False,,Beijing International Friendship Tournament,1982
1982-07-23,China PR,3,3,Morocco,False,False,,Beijing International Friendship Tournament,1982
1982-07-25,Hong Kong,0,0,Morocco,True,False,,Beijing International Friendship Tournament,1982
