date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1928-07-25,Latvia,3,0,Lithuania,False,False,,Baltic Cup,1928
1928-07-26,Estonia,6,0,Lithuania,False,False,,Baltic Cup,1928
1928-07-27,Estonia,0,1,Latvia,False,False,,Baltic Cup,1928
1929-08-14,Latvia,3,1,Lithuania,False,False,,Baltic Cup,1929
1929-08-15,Latvia,2,2,Estonia,False,False,,Baltic Cup,1929
1929-08-16,Estonia,5,2,Lithuania,False,False,,Baltic Cup,1929
1930-08-15,Lithuania,2,1,Estonia,False,False,,Baltic Cup,1930
1930-08-16,Latvia,3,2,Estonia,False,False,,Baltic Cup,1930
1930-08-17,Lithuania,3,3,Latvia,False,False,,Baltic Cup,1930
1931-08-30,Estonia,2,0,Lithuania,False,False,,Baltic Cup,1931
1931-08-31,Latvia,1,0,Lithuania,False,False,,Baltic Cup,1931
1931-09-01,Estonia,3,1,Latvia,False,False,,Baltic Cup,1931
1932-08-28,Latvia,4,1,Lithuania,False,False,,Baltic Cup,1932
1932-08-29,Estonia,1,2,Lithuania,False,False,,Baltic Cup,1932
1932-08-30,Latvia,1,0,Estonia,False,False,,Baltic Cup,1932
1933-09-02,Lithuania,1,1,Estonia,False,False,,Baltic Cup,1933
1933-09-03,Estonia,0,1,Latvia,False,False,,Baltic Cup,1933
1933-09-04,Lithuania,2,2,Latvia,False,False,,Baltic Cup,1933
1935-08-20,Estonia,1,2,Lithuania,False,False,,Baltic Cup,1935
1935-08-21,Lithuania,2,2,Latvia,False,False,,Baltic Cup,1935
1935-08-22,Estonia,1,1,Latvia,False,False,,Baltic Cup,1935
1936-08-29,Latvia,2,1,Lithuania,False,False,,Baltic Cup,1936
1936-08-30,Estonia,2,1,Lithuania,False,False,,Baltic Cup,1936
1936-08-31,Latvia,2,1,Estonia,False,False,,Baltic Cup,1936
1937-09-04,Latvia,1,1,Estonia,False,False,,Baltic Cup,1937
1937-09-05,Lithuania,0,4,Estonia,False,False,,Baltic Cup,1937
1937-09-07,Estonia,0,2,Latvia,False,False,,Baltic Cup,1937
1938-09-03,Estonia,3,1,Lithuania,False,False,,Baltic Cup,1938
1938-09-04,Latvia,1,1,Lithuania,False,False,,Baltic Cup,1938
1938-09-05,Estonia,1,1,Latvia,False,False,,Baltic Cup,1938
1940-09-06,Latvia,1,0,Lithuania,False,False,,Baltic Cup,1940
1940-09-07,Estonia,1,1,Lithuania,False,False,,Baltic Cup,1940
1940-09-08,Latvia,2,2,Estonia,False,False,,Baltic Cup,1940
1948-09-26,Latvia,0,1,Lithuania,False,False,,Baltic Cup,1948
1948-09-27,Estonia,1,2,Lithuania,False,False,,Baltic Cup,1948
1948-09-27,Latvia,1,1,Estonia,False,False,,Baltic Cup,1948
1949-10-23,Lithuania,2,1,Estonia,False,False,,Baltic Cup,1949
1949-10-24,Latvia,2,1,Estonia,False,False,,Baltic Cup,1949
1949-10-25,Lithuania,1,0,Latvia,False,False,,Baltic Cup,1949
1991-11-15,Lithuania,4,1,Estonia,False,False,,Baltic Cup,1991
1991-11-16,Estonia,0,2,Latvia,False,False,,Baltic Cup,1991
