date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1991-06-28,Canada,2,4,Honduras,False,False,,Gold Cup,1991
1991-06-28,Mexico,4,1,Jamaica,False,False,,Gold Cup,1991
1991-06-29,Costa Rica,2,0,Guatemala,False,False,,Gold Cup,1991
1991-06-29,United States,2,1,Trinidad and Tobago,False,False,,Gold Cup,1991
1991-06-30,Canada,1,3,Mexico,False,False,,Gold Cup,1991
1991-06-30,Jamaica,0,5,Honduras,False,False,,Gold Cup,1991
1991-07-01,Trinidad and Tobago,2,1,Costa Rica,False,False,,Gold Cup,1991
1991-07-01,United States,3,0,Guatemala,False,False,,Gold Cup,1991
1991-07-02,Jamaica,2,3,Canada,False,False,,Gold Cup,1991
1991-07-02,Mexico,1,1,Honduras,False,False,,Gold Cup,1991
1991-07-03,Trinidad and Tobago,0,1,Guatemala,False,False,,Gold Cup,1991
1991-07-03,United States,3,2,Costa Rica,False,False,,Gold Cup,1991
1991-07-05,Honduras,2,0,Costa Rica,False,False,,Gold Cup,1991
1991-07-05,United States,2,0,Mexico,False,False,,Gold Cup,1991
1991-07-07,Mexico,2,0,Costa Rica,False,False,,Gold Cup,1991
1991-07-07,United States,0,0,Honduras,False,False,,Gold Cup,1991
1993-07-10,Honduras,5,1,Panama,False,False,,Gold Cup,1993
1993-07-10,United States,1,0,Jamaica,False,False,,Gold Cup,1993
1993-07-11,Canada,1,1,Costa Rica,False,False,,Gold Cup,1993
1993-07-11,Mexico,9,0,Martinique,False,False,,Gold Cup,1993
1993-07-14,Honduras,1,3,Jamaica,False,False,,Gold Cup,1993
1993-07-14,United States,2,1,Panama,False,False,,Gold Cup,1993
1993-07-15,Canada,2,2,Martinique,False,False,,Gold Cup,1993
1993-07-15,Mexico,1,1,Costa Rica,False,False,,Gold Cup,1993
1993-07-17,Jamaica,1,1,Panama,False,False,,Gold Cup,1993
1993-07-17,United States,1,0,Honduras,False,False,,Gold Cup,1993
1993-07-18,Costa Rica,3,1,Martinique,False,False,,Gold Cup,1993
1993-07-18,Mexico,8,0,Canada,False,False,,Gold Cup,1993
1993-07-22,United States,1,0,Costa Rica,False,False,,Gold Cup,1993
1993-07-22,Mexico,6,1,Jamaica,False,False,,Gold Cup,1993
1993-07-25,Jamaica,1,1,Costa Rica,False,False,,Gold Cup,1993
1993-07-25,Mexico,4,0,United States,False,False,,Gold Cup,1993
1996-01-10,Canada,3,1,Honduras,False,False,,Gold Cup,1996
1996-01-10,Trinidad and Tobago,2,3,El Salvador,False,False,,Gold Cup,1996
1996-01-11,Mexico,5,0,Saint Vincent and the Grenadines,False,False,,Gold Cup,1996
1996-01-12,Brazil,4,1,Canada,False,False,,Gold Cup,1996
1996-01-13,United States,3,2,Trinidad and Tobago,False,False,,Gold Cup,1996
1996-01-14,Guatemala,0,1,Mexico,False,False,,Gold Cup,1996
1996-01-14,Honduras,0,5,Brazil,False,False,,Gold Cup,1996
1996-01-16,Guatemala,3,0,Saint Vincent and the Grenadines,False,False,,Gold Cup,1996
1996-01-16,United States,2,0,El Salvador,False,False,,Gold Cup,1996
1996-01-18,United States,0,1,Brazil,False,False,,Gold Cup,1996
1996-01-19,Mexico,1,0,Guatemala,False,False,,Gold Cup,1996
1996-01-21,Mexico,2,0,Brazil,False,False,,Gold Cup,1996
1996-01-21,United States,3,0,Guatemala,False,False,,Gold Cup,1996
1998-02-01,Guatemala,0,0,El Salvador,False,False,,Gold Cup,1998
1998-02-01,Honduras,1,3,Trinidad and Tobago,False,False,,Gold Cup,1998
1998-02-01,United States,3,0,Cuba,False,False,,Gold Cup,1998
1998-02-03,Brazil,0,0,Jamaica,False,False,,Gold Cup,1998
