date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1970-06-20,Malaysia,5,0,Singapore,False,False,,Indonesia Tournament,1970
1970-06-21,Indonesia,2,1,Hong Kong,False,False,,Indonesia Tournament,1970
1970-06-21,South Korea,8,0,Singapore,False,False,,Indonesia Tournament,1970
1970-06-23,Indonesia,3,1,Western Australia,False,False,,Indonesia Tournament,1970
1970-06-23,South Korea,0,1,Malaysia,False,False,,Indonesia Tournament,1970
1970-06-24,Hong Kong,3,1,Western Australia,False,False,,Indonesia Tournament,1970
1970-06-26,Hong Kong,1,1,Malaysia,False,False,,Indonesia Tournament,1970
1970-06-26,Indonesia,2,2,South Korea,False,False,,Indonesia Tournament,1970
1970-06-27,Indonesia,3,2,Hong Kong,False,False,,Indonesia Tournament,1970
1970-06-28,South Korea,0,2,Malaysia,False,False,,Indonesia Tournament,1970
1971-06-05,Indonesia,3,0,Singapore,False,False,,Indonesia Tournament,1971
1971-06-05,South Korea,0,1,Thailand,False,False,,Indonesia Tournament,1971
1971-06-06,Cambodia,2,2,Western Australia,False,False,,Indonesia Tournament,1971
1971-06-06,India,0,1,Thailand,False,False,,Indonesia Tournament,1971
1971-06-07,Indonesia,1,1,Myanmar,False,False,,Indonesia Tournament,1971
1971-06-08,Cambodia,1,1,Malaysia,False,False,,Indonesia Tournament,1971
1971-06-08,India,2,3,South Korea,False,False,,Indonesia Tournament,1971
1971-06-09,Myanmar,6,0,Singapore,False,False,,Indonesia Tournament,1971
1971-06-09,Malaysia,3,2,Western Australia,False,False,,Indonesia Tournament,1971
1971-06-11,Myanmar,5,1,Malaysia,False,False,,Indonesia Tournament,1971
1971-06-11,Indonesia,0,0,Thailand,False,False,,Indonesia Tournament,1971
1971-06-12,Myanmar,1,0,South Korea,False,False,,Indonesia Tournament,1971
1971-06-12,Cambodia,3,0,Thailand,False,False,,Indonesia Tournament,1971
1971-06-13,Indonesia,1,0,Cambodia,False,False,,Indonesia Tournament,1971
1971-06-13,South Korea,1,2,Malaysia,False,False,,Indonesia Tournament,1971
1971-06-14,Myanmar,8,0,Cambodia,False,False,,Indonesia Tournament,1971
1971-06-14,Indonesia,2,1,Malaysia,False,False,,Indonesia Tournament,1971
1971-06-15,Cambodia,1,2,Malaysia,False,False,,Indonesia Tournament,1971
1971-06-16,Indonesia,0,1,Myanmar,False,False,,Indonesia Tournament,1971
1972-06-05,Indonesia,1,0,Myanmar,False,False,,Indonesia Tournament,1972
1972-06-06,Cambodia,3,0,Singapore,False,False,,Indonesia Tournament,1972
1972-06-08,Cambodia,2,0,Thailand,False,False,,Indonesia Tournament,1972
1972-06-08,Philippines,2,0,Singapore,False,False,,Indonesia Tournament,1972
1972-06-09,Myanmar,4,2,Sri Lanka,False,False,,Indonesia Tournament,1972
1972-06-09,Laos,1,2,Malaysia,False,False,,Indonesia Tournament,1972
1972-06-11,Myanmar,6,1,Laos,False,False,,Indonesia Tournament,1972
1972-06-12,Philippines,1,0,Thailand,False,False,,Indonesia Tournament,1972
1972-06-13,Laos,1,3,Sri Lanka,False,False,,Indonesia Tournament,1972
1972-06-15,Myanmar,2,2,Malaysia,False,False,,Indonesia Tournament,1972
1972-06-19,Myanmar,0,3,Cambodia,False,False,,Indonesia Tournament,1972
1973-06-12,Myanmar,2,2,Malaysia,False,False,,Indonesia Tournament,1973
1973-06-14,Indonesia,2,0,Malaysia,False,False,,Indonesia Tournament,1973
1973-06-18,Indonesia,0,0,Myanmar,False,False,,Indonesia Tournament,1973
1974-06-01,Indonesia,2,4,Myanmar,False,False,,Indonesia Tournament,1974
