,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,1990-08-18,Internacional-SP,2,1,Bahia,False,False,first
1,1990-08-18,Náutico,1,0,Santos,False,False,first
2,1990-08-18,São Paulo,1,2,Atlético-MG,False,False,first
3,1990-08-19,São José,1,1,Goiás,False,False,first
4,1990-08-19,Cruzeiro,1,0,Botafogo,False,False,first
5,1990-08-19,Fluminense,3,0,Portuguesa-SP,False,False,first
6,1990-08-19,Grêmio,3,0,Corinthians,False,False,first
7,1990-08-30,Palmeiras,1,0,Internacional-RS,False,False,first
8,1990-09-05,Flamengo,1,2,Bragantino,False,False,first
9,1990-09-26,Vitória,2,0,Vasco da Gama,False,False,first
10,1990-08-25,Vasco da Gama,0,1,Internacional-SP,False,False,first
11,1990-08-25,Corinthians,0,1,Cruzeiro,False,False,first
12,1990-08-25,Portuguesa-SP,0,0,Vitória,False,False,first
13,1990-08-26,Botafogo,0,1,São José,False,False,first
14,1990-08-26,Goiás,1,0,Náutico,False,False,first
15,1990-08-26,Internacional-RS,0,1,Grêmio,False,False,first
16,1990-08-26,Bragantino,1,1,Palmeiras,False,False,first
17,1990-08-29,Bahia,1,0,Flamengo,False,False,first
18,1990-08-29,Atlético-MG,4,2,Fluminense,False,False,first
19,1990-08-29,Santos,1,0,São Paulo,False,False,first
20,1990-09-01,Cruzeiro,1,0,Portuguesa-SP,False,False,first
21,1990-09-01,Flamengo,2,2,Goiás,False,False,first
22,1990-09-02,Vitória,0,0,Corinthians,False,False,first
23,1990-09-02,São Paulo,1,0,Bragantino,False,False,first
24,1990-09-02,Fluminense,1,1,Internacional-RS,False,False,first
25,1990-09-02,Náutico,0,0,Bahia,False,False,first
26,1990-09-02,Internacional-SP,1,0,Botafogo,False,False,first
27,1990-09-02,Palmeiras,0,0,Santos,False,False,first
28,1990-09-02,Grêmio,0,0,Atlético-MG,False,False,first
29,1990-09-05,São José,0,0,Vasco da Gama,False,False,first
30,1990-09-07,Goiás,2,2,Cruzeiro,False,False,first
31,1990-09-08,Botafogo,1,1,Grêmio,False,False,first
32,1990-09-08,Santos,2,0,São José,False,False,first
33,1990-09-09,Vasco da Gama,0,0,Fluminense,False,False,first
34,1990-09-09,Portuguesa-SP,1,2,São Paulo,False,False,first
35,1990-09-09,Corinthians,2,1,Palmeiras,False,False,first
36,1990-09-09,Internacional-RS,3,3,Flamengo,False,False,first
37,1990-09-09,Bragantino,2,1,Internacional-SP,False,False,first
38,1990-09-09,Atlético-MG,1,0,Náutico,False,False,first
39,1990-09-09,Bahia,0,1,Vitória,False,False,first
40,1990-09-15,Fluminense,5,2,Santos,False,False,first
41,1990-09-16,São José,1,2,Corinthians,False,False,first
42,1990-09-16,São Paulo,0,1,Goiás,False,False,first
43,1990-09-16,Flamengo,1,0,Vasco da Gama,False,False,first
44,1990-09-16,Grêmio,0,1,Bragantino,False,False,first
45,1990-09-16,Vitória,1,1,Atlético-MG,False,False,first
46,1990-09-16,Náutico,2,1,Botafogo,False,False,first
47,1990-09-16,Cruzeiro,2,0,Internacional-RS,False,False,first
48,1990-09-16,Internacional-SP,1,1,Portuguesa-SP,False,False,first
49,1990-09-16,Palmeiras,1,2,Bahia,False,False,first
50,1990-09-19,Portuguesa-SP,2,2,Grêmio,False,False,first
51,1990-09-19,Bragantino,0,1,Náutico,False,False,first
52,1990-09-19,Corinthians,1,0,Fluminense,False,False,first
53,1990-09-19,Botafogo,0,0,Vitória,False,False,first
54,1990-09-19,Vasco da Gama,1,1,Cruzeiro,False,False,first
55,1990-09-19,Bahia,3,0,São José,False,False,first
56,1990-09-19,Goiás,3,0,Internacional-SP,False,False,first
57,1990-09-19,Atlético-MG,1,0,Palmeiras,False,False,first
58,1990-09-19,Santos,0,0,Flamengo,False,False,first
59,1990-09-20,Internacional-RS,1,2,São Paulo,False,False,first
60,1990-09-22,Palmeiras,1,3,Portuguesa-SP,False,False,first
61,1990-09-22,Cruzeiro,0,0,Bahia,False,False,first
62,1990-09-22,Flamengo,1,1,Atlético-MG,False,False,first
63,1990-09-23,São Paulo,1,1,Corinthians,False,False,first
64,1990-09-23,Náutico,1,1,Internacional-RS,False,False,first
65,1990-09-23,Fluminense,0,1,Botafogo,False,False,first
66,1990-09-23,Vitória,1,1,Goiás,False,False,first
67,1990-09-23,Grêmio,1,1,Vasco da Gama,False,False,first
68,1990-09-23,Internacional-SP,0,0,Santos,False,False,first
69,1990-09-23,São José,0,1,Bragantino,False,False,first
70,1990-09-29,Bahia,2,2,São Paulo,False,False,first
71,1990-09-30,Corinthians,1,0,Internacional-SP,False,False,first
72,1990-09-30,Portuguesa-SP,2,2,São José,False,False,first
73,1990-09-30,Botafogo,1,0,Flamengo,False,False,first
74,1990-09-30,Fluminense,1,1,Bragantino,False,False,first
75,1990-09-30,Vasco da Gama,1,1,Náutico,False,False,first
76,1990-09-30,Atlético-MG,2,0,Cruzeiro,False,False,first
77,1990-09-30,Goiás,0,2,Palmeiras,False,False,first
78,1990-09-30,Internacional-RS,0,0,Vitória,False,False,first
79,1990-10-01,Santos,0,0,Grêmio,False,False,first
80,1990-10-04,Flamengo,1,2,Corinthians,False,False,first
81,1990-10-04,Vitória,1,0,Bragantino,False,False,first
82,1990-10-04,Grêmio,2,0,Goiás,False,False,first
83,1990-10-04,Fluminense,1,4,Bahia,False,False,first
84,1990-10-04,Náutico,2,2,Portuguesa-SP,False,False,first
85,1990-10-04,Palmeiras,0,1,Botafogo,False,False,first
86,1990-10-04,São Paulo,0,0,Vasco da Gama,False,False,first
87,1990-10-04,São José,0,0,Atlético-MG,False,False,first
88,1990-10-17,Internacional-SP,1,2,Internacional-RS,False,False,first
89,1990-10-26,Cruzeiro,1,1,Santos,False,False,first
90,1990-10-07,Corinthians,1,0,Náutico,False,False,first
91,1990-10-07,Portuguesa-SP,0,2,Flamengo,False,False,first
92,1990-10-07,Bahia,1,2,Grêmio,False,False,first
93,1990-10-07,Internacional-RS,1,1,São José,False,False,first
94,1990-10-07,Atlético-MG,1,0,Internacional-SP,False,False,first
95,1990-10-07,Vasco da Gama,2,1,Palmeiras,False,False,first
96,1990-10-07,Botafogo,1,0,São Paulo,False,False,first
97,1990-10-07,Santos,3,0,Vitória,False,False,first
98,1990-10-07,Bragantino,3,0,Cruzeiro,False,False,first
99,1990-10-07,Goiás,3,0,Fluminense,False,False,first
100,1990-10-10,Bragantino,2,2,Corinthians,False,False,first
101,1990-10-10,Goiás,1,1,Vasco da Gama,False,False,first
102,1990-10-11,Santos,1,0,Portuguesa-SP,False,False,first
103,1990-10-11,Atlético-MG,2,1,Internacional-RS,False,False,first
104,1990-10-11,Botafogo,0,1,Bahia,False,False,first
105,1990-10-14,Corinthians,0,0,Bahia,False,False,first
106,1990-10-14,Santos,0,0,Atlético-MG,False,False,first
107,1990-10-14,Bragantino,1,1,Portuguesa-SP,False,False,first
108,1990-10-14,Vasco da Gama,3,0,Internacional-RS,False,False,first
109,1990-10-14,Botafogo,2,0,Goiás,False,False,first
110,1990-10-21,Santos,1,0,Bahia,False,False,first
111,1990-10-21,Corinthians,0,0,Portuguesa-SP,False,False,first
112,1990-10-21,Bragantino,1,1,Atlético-MG,False,False,first
113,1990-10-21,Internacional-RS,2,0,Goiás,False,False,first
114,1990-11-06,Botafogo,2,2,Vasco da Gama,False,False,first
115,1990-10-24,Botafogo,1,0,Corinthians,False,False,first
116,1990-10-24,Atlético-MG,0,0,Vasco da Gama,False,False,first
117,1990-10-24,Goiás,1,0,Santos,False,False,first
118,1990-10-24,Internacional-RS,0,0,Bragantino,False,False,first
119,1990-10-25,Bahia,0,0,Portuguesa-SP,False,False,first
120,1990-10-27,Internacional-RS,1,1,Santos,False,False,first
121,1990-10-27,Atlético-MG,1,3,Goiás,False,False,first
122,1990-10-28,Corinthians,0,0,Vasco da Gama,False,False,first
123,1990-10-28,Bahia,1,1,Bragantino,False,False,first
124,1990-10-28,Portuguesa-SP,3,1,Botafogo,False,False,first
125,1990-11-03,Vasco da Gama,0,0,Bahia,False,False,first
126,1990-11-03,Internacional-RS,1,2,Botafogo,False,False,first
127,1990-11-04,Corinthians,1,0,Santos,False,False,first
128,1990-11-04,Bragantino,0,0,Goiás,False,False,first
129,1990-11-04,Portuguesa-SP,0,0,Atlético-MG,False,False,first
130,1990-11-10,Santos,3,0,Bragantino,False,False,first
131,1990-11-11,Goiás,3,1,Corinthians,False,False,first
132,1990-11-11,Vasco da Gama,2,1,Portuguesa-SP,False,False,first
133,1990-11-11,Botafogo,1,1,Atlético-MG,False,False,first
134,1990-11-11,Bahia,2,1,Internacional-RS,False,False,first
135,1990-11-14,Atlético-MG,1,3,Corinthians,False,False,first
136,1990-11-14,Bragantino,1,0,Vasco da Gama,False,False,first
137,1990-11-14,Internacional-RS,1,0,Portuguesa-SP,False,False,first
138,1990-11-14,Goiás,0,0,Bahia,False,False,first
139,1990-11-15,Santos,2,1,Botafogo,False,False,first
140,1990-11-18,Corinthians,0,3,Internacional-RS,False,False,first
141,1990-11-18,Portuguesa-SP,2,0,Goiás,False,False,first
142,1990-11-18,Botafogo,1,2,Bragantino,False,False,first
143,1990-11-18,Vasco da Gama,2,2,Santos,False,False,first
144,1990-11-18,Bahia,2,0,Atlético-MG,False,False,first
145,1990-10-10,São Paulo,1,0,Internacional-SP,False,False,first
146,1990-10-10,Palmeiras,2,0,São José,False,False,first
147,1990-10-10,Flamengo,2,0,Vitória,False,False,first
148,1990-10-10,Fluminense,0,0,Náutico,False,False,first
149,1990-10-10,Cruzeiro,4,0,Grêmio,False,False,first
150,1990-10-13,Vitória,1,2,Palmeiras,False,False,first
151,1990-10-13,Náutico,0,0,Flamengo,False,False,first
