,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,2004-04-21,Paraná,3,2,Santos,False,False,first
1,2004-04-21,Figueirense,1,0,Internacional,False,False,first
2,2004-04-21,Grêmio,0,0,Flamengo,False,False,first
3,2004-04-21,Botafogo,1,4,Goiás,False,False,first
4,2004-04-21,São Caetano,1,0,Vitória,False,False,first
5,2004-04-21,Ponte Preta,3,2,Corinthians,False,False,first
6,2004-04-21,Cruzeiro,2,1,Juventude,False,False,first
7,2004-04-21,Palmeiras,0,0,Atlético-MG,False,False,first
8,2004-04-22,Vasco da Gama,0,1,Criciúma,False,False,first
9,2004-04-22,Paysandu,3,3,Fluminense,False,False,first
10,2004-04-22,São Paulo,1,0,Atlético-PR,False,False,first
11,2004-04-22,Coritiba,1,0,Guarani,False,False,first
12,2004-04-24,Goiás,2,2,Cruzeiro,False,False,first
13,2004-04-24,Flamengo,0,0,Ponte Preta,False,False,first
14,2004-04-24,Juventude,1,1,Grêmio,False,False,first
15,2004-04-25,Criciúma,1,1,São Paulo,False,False,first
16,2004-04-25,Internacional,1,0,Palmeiras,False,False,first
17,2004-04-25,Fluminense,1,1,Coritiba,False,False,first
18,2004-04-25,Vitória,6,1,Paraná,False,False,first
19,2004-04-25,Guarani,1,1,São Caetano,False,False,first
20,2004-04-25,Atlético-MG,1,1,Vasco da Gama,False,False,first
21,2004-04-25,Santos,2,0,Botafogo,False,False,first
22,2004-04-25,Atlético-PR,0,3,Figueirense,False,False,first
23,2004-04-25,Corinthians,2,1,Paysandu,False,False,first
24,2004-04-28,Figueirense,2,1,Santos,False,False,first
25,2004-04-28,Grêmio,4,0,Corinthians,False,False,first
26,2004-04-28,Botafogo,2,2,Atlético-MG,False,False,first
27,2004-04-28,Paysandu,0,3,Atlético-PR,False,False,first
28,2004-04-28,Ponte Preta,2,0,Goiás,False,False,first
29,2004-04-28,Cruzeiro,2,2,Criciúma,False,False,first
30,2004-04-28,São Paulo,1,0,Fluminense,False,False,first
31,2004-04-28,Coritiba,1,1,Internacional,False,False,first
32,2004-04-29,Vasco da Gama,0,1,Guarani,False,False,first
33,2004-04-29,Palmeiras,2,2,Vitória,False,False,first
34,2004-04-29,Paraná,2,1,Flamengo,False,False,first
35,2004-06-24,São Caetano,1,0,Juventude,False,False,first
36,2004-05-01,Atlético-MG,1,2,Ponte Preta,False,False,first
37,2004-05-01,Criciúma,1,0,Botafogo,False,False,first
38,2004-05-01,Goiás,4,0,Grêmio,False,False,first
39,2004-05-01,Internacional,1,0,Paysandu,False,False,first
40,2004-05-02,Flamengo,1,1,São Caetano,False,False,first
