,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,2006-04-15,Juventude,1,0,Paraná,False,False,first
1,2006-04-15,Vasco da Gama,1,1,Internacional,False,False,first
2,2006-04-16,Santa Cruz,0,0,Figueirense,False,False,first
3,2006-04-16,Palmeiras,2,3,Ponte Preta-SP,False,False,first
4,2006-04-16,Grêmio,2,0,Corinthians,False,False,first
5,2006-04-16,São Paulo,1,0,Flamengo,False,False,first
6,2006-04-16,São Caetano,2,1,Cruzeiro,False,False,first
7,2006-04-16,Botafogo,1,0,Fortaleza,False,False,first
8,2006-04-16,Goiás,0,0,Santos,False,False,first
9,2006-04-16,Atlético-PR,1,2,Fluminense,False,False,first
10,2006-04-22,Corinthians,3,0,São Caetano,False,False,first
11,2006-04-22,Fluminense,1,0,Goiás,False,False,first
12,2006-04-22,Figueirense,6,1,Palmeiras,False,False,first
13,2006-04-23,Cruzeiro,3,1,Grêmio,False,False,first
14,2006-04-23,Internacional,1,0,Santa Cruz,False,False,first
15,2006-04-23,Santos,2,0,Atlético-PR,False,False,first
16,2006-04-23,Ponte Preta-SP,1,2,Vasco da Gama,False,False,first
17,2006-04-23,Flamengo,3,1,Juventude,False,False,first
18,2006-04-23,Paraná,0,0,Botafogo,False,False,first
19,2006-04-23,Fortaleza,1,0,São Paulo,False,False,first
20,2006-04-29,Fortaleza,2,1,São Caetano,False,False,first
21,2006-04-29,Botafogo,0,4,Atlético-PR,False,False,first
22,2006-04-29,São Paulo,4,0,Santa Cruz,False,False,first
23,2006-04-30,Internacional,1,0,Flamengo,False,False,first
24,2006-04-30,Ponte Preta-SP,3,2,Corinthians,False,False,first
25,2006-04-30,Paraná,5,2,Grêmio,False,False,first
26,2006-04-30,Palmeiras,1,2,Santos,False,False,first
27,2006-04-30,Vasco da Gama,1,1,Fluminense,False,False,first
28,2006-04-30,Juventude,1,1,Goiás,False,False,first
29,2006-04-30,Figueirense,0,2,Cruzeiro,False,False,first
30,2006-05-06,Santa Cruz,1,1,Ponte Preta-SP,False,False,first
31,2006-05-06,Fluminense,2,1,Paraná,False,False,first
32,2006-05-06,Santos,2,0,Fortaleza,False,False,first
33,2006-05-07,Goiás,2,1,Figueirense,False,False,first
34,2006-05-07,Grêmio,1,2,Vasco da Gama,False,False,first
35,2006-05-07,São Caetano,2,0,Palmeiras,False,False,first
36,2006-05-07,Atlético-PR,1,2,Internacional,False,False,first
37,2006-05-07,Corinthians,1,3,São Paulo,False,False,first
38,2006-05-07,Flamengo,1,0,Botafogo,False,False,first
39,2006-05-07,Cruzeiro,2,0,Juventude,False,False,first
40,2006-05-13,São Caetano,0,2,Juventude,False,False,first
41,2006-05-13,Botafogo,2,2,Grêmio,False,False,first
42,2006-05-13,Santos,3,1,Ponte Preta-SP,False,False,first
43,2006-05-14,Santa Cruz,1,2,Atlético-PR,False,False,first
44,2006-05-14,Internacional,3,1,São Paulo,False,False,first
45,2006-05-14,Figueirense,1,0,Fluminense,False,False,first
46,2006-05-14,Palmeiras,1,1,Cruzeiro,False,False,first
47,2006-05-14,Flamengo,0,0,Fortaleza,False,False,first
48,2006-05-14,Paraná,1,2,Corinthians,False,False,first
49,2006-05-14,Goiás,2,0,Vasco da Gama,False,False,first
50,2006-05-20,Atlético-PR,2,3,Goiás,False,False,first
51,2006-05-20,Fortaleza,1,1,Paraná,False,False,first
52,2006-05-20,Internacional,2,4,Figueirense,False,False,first
53,2006-05-20,São Paulo,1,0,São Caetano,False,False,first
54,2006-05-21,Vasco da Gama,2,4,Corinthians,False,False,first
55,2006-05-21,Cruzeiro,2,1,Flamengo,False,False,first
56,2006-05-21,Palmeiras,2,1,Santa Cruz,False,False,first
57,2006-05-21,Ponte Preta-SP,1,1,Grêmio,False,False,first
58,2006-05-21,Fluminense,1,0,Santos,False,False,first
59,2006-05-21,Juventude,1,0,Botafogo,False,False,first
60,2006-05-24,Juventude,4,1,Santa Cruz,False,False,first
61,2006-05-24,Paraná,0,0,Figueirense,False,False,first
62,2006-05-24,Cruzeiro,5,1,Ponte Preta-SP,False,False,first
63,2006-05-24,São Paulo,4,1,Palmeiras,False,False,first
64,2006-05-24,São Caetano,2,1,Atlético-PR,False,False,first
65,2006-05-24,Flamengo,2,2,Santos,False,False,first
66,2006-05-24,Fortaleza,2,5,Fluminense,False,False,first
67,2006-05-25,Botafogo,4,1,Vasco da Gama,False,False,first
68,2006-05-25,Grêmio,2,0,Goiás,False,False,first
69,2006-05-25,Corinthians,0,1,Internacional,False,False,first
70,2006-05-27,Figueirense,0,0,Fortaleza,False,False,first
71,2006-05-27,Ponte Preta-SP,2,5,Paraná,False,False,first
72,2006-05-27,Atlético-PR,1,0,Juventude,False,False,first
73,2006-05-28,Internacional,1,1,Cruzeiro,False,False,first
74,2006-05-28,Santos,2,0,Corinthians,False,False,first
75,2006-05-28,Santa Cruz,1,1,Botafogo,False,False,first
76,2006-05-28,Goiás,2,1,São Caetano,False,False,first
77,2006-05-28,Fluminense,1,0,Flamengo,False,False,first
78,2006-05-28,Vasco da Gama,1,1,São Paulo,False,False,first
79,2006-05-28,Palmeiras,0,1,Grêmio,False,False,first
80,2006-05-31,Juventude,0,1,Ponte Preta-SP,False,False,first
81,2006-05-31,Cruzeiro,1,1,Atlético-PR,False,False,first
82,2006-05-31,Fortaleza,1,1,Vasco da Gama,False,False,first
83,2006-05-31,São Caetano,1,1,Internacional,False,False,first
84,2006-05-31,Flamengo,2,1,Palmeiras,False,False,first
85,2006-05-31,Grêmio,1,0,Santos,False,False,first
86,2006-05-31,São Paulo,1,0,Fluminense,False,False,first
87,2006-06-01,Paraná,3,0,Santa Cruz,False,False,first
88,2006-06-01,Botafogo,2,3,Figueirense,False,False,first
89,2006-06-01,Corinthians,0,1,Goiás,False,False,first
90,2006-06-03,Fluminense,2,3,Internacional,False,False,first
91,2006-06-03,Fortaleza,0,2,Cruzeiro,False,False,first
92,2006-06-03,Grêmio,1,1,São Caetano,False,False,first
93,2006-06-04,Atlético-PR,2,0,Palmeiras,False,False,first
94,2006-06-04,Vasco da Gama,2,1,Santa Cruz,False,False,first
95,2006-06-04,Corinthians,0,2,Flamengo,False,False,first
96,2006-06-04,Ponte Preta-SP,3,0,Figueirense,False,False,first
97,2006-06-04,Goiás,1,2,Paraná,False,False,first
98,2006-06-04,Juventude,1,1,São Paulo,False,False,first
99,2006-06-04,Santos,0,0,Botafogo,False,False,first
100,2006-07-12,Internacional,2,0,Ponte Preta-SP,False,False,first
101,2006-07-12,Atlético-PR,0,0,Fortaleza,False,False,first
102,2006-07-12,Fluminense,3,2,Juventude,False,False,first
103,2006-07-12,São Paulo,2,1,Grêmio,False,False,first
104,2006-07-12,Figueirense,2,1,Santos,False,False,first
105,2006-07-12,São Caetano,1,1,Botafogo,False,False,first
106,2006-07-12,Cruzeiro,2,0,Corinthians,False,False,first
107,2006-07-13,Santa Cruz,2,1,Goiás,False,False,first
108,2006-07-13,Flamengo,1,4,Paraná,False,False,first
109,2006-07-13,Palmeiras,4,2,Vasco da Gama,False,False,first
110,2006-07-15,Botafogo,4,1,Ponte Preta-SP,False,False,first
111,2006-07-15,São Paulo,2,1,Figueirense,False,False,first
112,2006-07-16,Grêmio,4,4,Fluminense,False,False,first
113,2006-07-16,São Caetano,2,0,Santos,False,False,first
114,2006-07-16,Cruzeiro,0,0,Goiás,False,False,first
115,2006-07-16,Palmeiras,1,0,Corinthians,False,False,first
116,2006-07-16,Flamengo,0,1,Vasco da Gama,False,False,first
117,2006-07-16,Juventude,2,0,Internacional,False,False,first
118,2006-07-16,Paraná,2,1,Atlético-PR,False,False,first
119,2006-07-16,Fortaleza,1,4,Santa Cruz,False,False,first
120,2006-07-22,Figueirense,2,0,Grêmio,False,False,first
121,2006-07-22,Paraná,1,0,Cruzeiro,False,False,first
122,2006-07-22,Corinthians,2,2,Fortaleza,False,False,first
123,2006-07-22,Fluminense,2,2,São Caetano,False,False,first
124,2006-07-23,Ponte Preta-SP,1,3,São Paulo,False,False,first
125,2006-07-23,Vasco da Gama,2,1,Atlético-PR,False,False,first
126,2006-07-23,Santa Cruz,3,0,Flamengo,False,False,first
127,2006-07-23,Santos,3,2,Juventude,False,False,first
128,2006-07-23,Internacional,0,0,Botafogo,False,False,first
129,2006-07-23,Goiás,1,3,Palmeiras,False,False,first
130,2006-07-29,Juventude,1,0,Figueirense,False,False,first
131,2006-07-29,São Caetano,1,1,Ponte Preta-SP,False,False,first
132,2006-07-29,Palmeiras,4,2,Paraná,False,False,first
133,2006-07-30,Atlético-PR,1,0,Flamengo,False,False,first
134,2006-07-30,Vasco da Gama,1,0,Cruzeiro,False,False,first
135,2006-07-30,Santa Cruz,1,0,Corinthians,False,False,first
136,2006-07-30,São Paulo,0,4,Santos,False,False,first
137,2006-07-30,Fluminense,1,1,Botafogo,False,False,first
