,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,1977-10-16,Operário,0,0,Internacional,False,False,first
1,1977-10-16,Dom Bosco,1,3,Avaí,False,False,first
2,1977-10-16,Grêmio,4,0,Coritiba,False,False,first
3,1977-10-19,Dom Bosco,0,2,Internacional,False,False,first
4,1977-10-19,Grêmio Maringá,2,0,Avaí,False,False,first
5,1977-10-19,Joinville,1,1,Grêmio,False,False,first
6,1977-10-19,Caxias,0,0,Coritiba,False,False,first
7,1977-10-23,Coritiba,1,3,Internacional,False,False,first
8,1977-10-23,Avaí,1,2,Caxias,False,False,first
9,1977-10-23,Operário,0,1,Grêmio Maringá,False,False,first
10,1977-10-23,Grêmio,2,0,Juventude,False,False,first
11,1977-10-27,Caxias,0,0,Joinville,False,False,first
12,1977-10-27,Operário,1,0,Juventude,False,False,first
13,1977-10-30,Dom Bosco,2,2,Caxias,False,False,first
14,1977-10-30,Internacional,5,0,Joinville,False,False,first
15,1977-10-30,Coritiba,1,2,Juventude,False,False,first
16,1977-10-30,Grêmio Maringá,1,0,Caxias,False,False,first
17,1977-11-06,Joinville,1,0,Avaí,False,False,first
18,1977-11-06,Grêmio Maringá,1,1,Coritiba,False,False,first
19,1977-11-06,Grêmio,4,0,Internacional,False,False,first
20,1977-11-06,Caxias,0,0,Juventude,False,False,first
21,1977-11-07,Operário,3,1,Dom Bosco,False,False,first
22,1977-11-09,Caxias,0,2,Grêmio,False,False,first
23,1977-11-10,Operário,2,0,Joinville,False,False,first
24,1977-11-10,Grêmio Maringá,3,1,Dom Bosco,False,False,first
25,1977-11-10,Juventude,1,0,Avaí,False,False,first
26,1977-11-13,Avaí,2,1,Grêmio,False,False,first
27,1977-11-13,Juventude,2,2,Dom Bosco,False,False,first
28,1977-11-13,Internacional,1,0,Caxias,False,False,first
29,1977-11-13,Coritiba,2,1,Joinville,False,False,first
30,1977-11-16,Juventude,0,1,Internacional,False,False,first
31,1977-11-16,Grêmio Maringá,2,1,Grêmio,False,False,first
32,1977-11-16,Joinville,5,3,Dom Bosco,False,False,first
33,1977-11-17,Coritiba,1,0,Operário,False,False,first
34,1977-11-20,Avaí,0,1,Operário,False,False,first
35,1977-11-20,Joinville,1,0,Juventude,False,False,first
36,1977-11-20,Internacional,3,0,Grêmio Maringá,False,False,first
37,1977-11-20,Dom Bosco,0,3,Grêmio,False,False,first
38,1977-11-23,Avaí,2,0,Coritiba,False,False,first
39,1977-11-23,Caxias,3,3,Operário,False,False,first
40,1977-11-24,Juventude,1,0,Grêmio Maringá,False,False,first
41,1977-11-27,Dom Bosco,2,3,Coritiba,False,False,first
42,1977-11-27,Grêmio,3,3,Operário,False,False,first
43,1977-11-27,Avaí,0,0,Internacional,False,False,first
44,1977-11-27,Joinville,2,1,Grêmio Maringá,False,False,first
45,1977-10-16,Botafogo-PB,1,0,Sport,False,False,first
46,1977-10-16,XV de Novembro,0,0,CSA,False,False,first
47,1977-10-16,Náutico,0,1,São Paulo,False,False,first
48,1977-10-19,Treze,2,2,Sport,False,False,first
49,1977-10-19,Palmeiras,1,0,CSA,False,False,first
50,1977-10-19,Botafogo-PB,0,2,São Paulo,False,False,first
51,1977-10-20,CRB,0,1,XV de Novembro,False,False,first
52,1977-10-23,Treze,1,1,Palmeiras,False,False,first
53,1977-10-23,CSA,0,0,São Paulo,False,False,first
54,1977-10-23,Sport,1,1,XV de Novembro,False,False,first
55,1977-10-23,Botafogo-PB,0,0,Santa Cruz,False,False,first
56,1977-10-26,Treze,0,0,XV de Novembro,False,False,first
57,1977-10-26,Sport,0,2,Palmeiras,False,False,first
58,1977-10-27,Náutico,1,0,CRB,False,False,first
59,1977-10-30,Santa Cruz,6,0,Treze,False,False,first
60,1977-10-30,Botafogo-PB,0,1,CRB,False,False,first
61,1977-10-30,CSA,2,0,Náutico,False,False,first
62,1977-10-30,Palmeiras,1,1,XV de Novembro,False,False,first
63,1977-11-02,XV de Novembro,1,1,São Paulo,False,False,first
64,1977-11-02,Santa Cruz,5,1,CRB,False,False,first
65,1977-11-03,Palmeiras,3,2,Náutico,False,False,first
66,1977-11-06,São Paulo,0,2,Palmeiras,False,False,first
67,1977-11-06,Botafogo-PB,0,0,Treze,False,False,first
68,1977-11-06,CSA,1,1,CRB,False,False,first
69,1977-11-06,Santa Cruz,1,1,Sport,False,False,first
70,1977-11-06,XV de Novembro,0,0,Náutico,False,False,first
71,1977-11-10,XV de Novembro,0,0,Santa Cruz,False,False,first
72,1977-11-12,CSA,3,1,Botafogo-PB,False,False,first
73,1977-11-13,São Paulo,1,0,Santa Cruz,False,False,first
74,1977-11-13,Náutico,0,0,Sport,False,False,first
75,1977-11-13,CRB,3,1,Treze,False,False,first
76,1977-11-16,São Paulo,3,0,Treze,False,False,first
77,1977-11-16,CSA,0,1,Santa Cruz,False,False,first
78,1977-11-17,Palmeiras,2,0,Botafogo-PB,False,False,first
79,1977-11-20,Náutico,1,2,Santa Cruz,False,False,first
80,1977-11-20,XV de Novembro,2,0,Botafogo-PB,False,False,first
81,1977-11-20,CRB,6,4,Sport,False,False,first
82,1977-11-23,CRB,0,2,Palmeiras,False,False,first
83,1977-11-23,Treze,0,1,CSA,False,False,first
84,1977-11-23,Náutico,2,1,Botafogo-PB,False,False,first
85,1977-11-23,São Paulo,2,0,Sport,False,False,first
86,1977-11-26,Sport,3,1,CSA,False,False,first
87,1977-11-26,São Paulo,4,0,CRB,False,False,first
88,1977-11-27,Treze,2,1,Náutico,False,False,first
89,1977-11-27,Santa Cruz,1,2,Palmeiras,False,False,first
90,1977-10-15,Ríver,5,1,América-RN,False,False,first
91,1977-10-16,Sampaio Corrêa,0,0,Corinthians,False,False,first
92,1977-10-16,ABC,1,0,Ceará,False,False,first
93,1977-10-16,Guarani,0,1,Portuguesa,False,False,first
94,1977-10-16,Flamengo-PI,1,2,Ponte Preta,False,False,first
95,1977-10-19,Ceará,1,1,América-RN,False,False,first
96,1977-10-19,Ríver,2,2,Corinthians,False,False,first
97,1977-10-19,Sampaio Corrêa,0,0,Ponte Preta,False,False,first
