,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,1979-09-22,Goiânia,1,1,Avaí,False,False,first
1,1979-09-23,Confiança,2,1,Londrina,False,False,first
2,1979-09-23,Anapolina,2,0,Sergipe,False,False,first
3,1979-09-25,Anapolina,2,1,Avaí,False,False,first
4,1979-09-25,Joinville,2,1,Juventude,False,False,first
5,1979-09-26,Goiânia,1,1,Sergipe,False,False,first
6,1979-09-30,Joinville,3,0,Novo Hamburgo,False,False,first
7,1979-09-30,Colorado,1,1,Confiança,False,False,first
8,1979-09-30,Avaí,1,1,Londrina,False,False,first
9,1979-09-30,Juventude,2,0,Anapolina,False,False,first
10,1979-10-03,Londrina,1,0,Anapolina,False,False,first
11,1979-10-04,Colorado,1,0,Joinville,False,False,first
12,1979-10-06,Juventude,0,0,Colorado,False,False,first
13,1979-10-06,Confiança,0,1,Goiânia,False,False,first
14,1979-10-06,Joinville,0,0,Londrina,False,False,first
15,1979-10-06,Sergipe,0,0,Novo Hamburgo,False,False,first
16,1979-10-10,Londrina,1,0,Novo Hamburgo,False,False,first
17,1979-10-10,Avaí,0,1,Colorado,False,False,first
18,1979-10-11,Anapolina,1,0,Joinville,False,False,first
19,1979-10-11,Goiânia,2,1,Juventude,False,False,first
20,1979-10-14,Novo Hamburgo,1,0,Anapolina,False,False,first
21,1979-10-14,Juventude,2,1,Confiança,False,False,first
22,1979-10-14,Londrina,2,2,Sergipe,False,False,first
23,1979-10-17,Juventude,2,0,Sergipe,False,False,first
24,1979-10-17,Novo Hamburgo,0,0,Colorado,False,False,first
25,1979-10-17,Joinville,0,0,Goiânia,False,False,first
26,1979-10-17,Avaí,1,1,Confiança,False,False,first
27,1979-10-20,Novo Hamburgo,1,0,Goiânia,False,False,first
28,1979-10-20,Juventude,2,2,Avaí,False,False,first
29,1979-10-21,Confiança,0,2,Sergipe,False,False,first
30,1979-10-21,Colorado,1,2,Londrina,False,False,first
31,1979-10-23,Colorado,3,2,Anapolina,False,False,first
32,1979-10-25,Confiança,1,0,Novo Hamburgo,False,False,first
33,1979-10-25,Avaí,0,2,Sergipe,False,False,first
34,1979-10-28,Novo Hamburgo,1,1,Juventude,False,False,first
35,1979-10-28,Anapolina,2,1,Goiânia,False,False,first
36,1979-10-28,Sergipe,1,1,Colorado,False,False,first
37,1979-10-28,Joinville,3,2,Avaí,False,False,first
38,1979-11-01,Goiânia,0,1,Londrina,False,False,first
39,1979-11-01,Confiança,1,3,Joinville,False,False,first
40,1979-11-03,Londrina,1,1,Juventude,False,False,first
41,1979-11-03,Sergipe,2,1,Joinville,False,False,first
42,1979-11-03,Colorado,2,0,Goiânia,False,False,first
43,1979-11-03,Anapolina,4,0,Confiança,False,False,first
44,1979-11-03,Novo Hamburgo,1,1,Avaí,False,False,first
45,1979-09-23,Colatina,0,0,GE Brasil,False,False,first
46,1979-09-23,Caxias,0,1,Caldense,False,False,first
47,1979-09-23,Grêmio Maringá,2,0,Desportiva,False,False,first
48,1979-09-26,São Paulo-RS,1,2,Desportiva,False,False,first
49,1979-09-26,Grêmio Maringá,3,2,Caldense,False,False,first
50,1979-09-26,Operário-PR,1,1,GE Brasil,False,False,first
51,1979-09-28,Grêmio Maringá,0,0,Caxias,False,False,first
52,1979-09-29,Desportiva,0,0,Chapecoense,False,False,first
53,1979-09-30,Criciúma,4,0,Operário-PR,False,False,first
54,1979-09-30,GE Brasil,0,0,Grêmio Maringá,False,False,first
55,1979-09-30,Colatina,0,1,São Paulo-RS,False,False,first
56,1979-10-03,Criciúma,2,0,Caldense,False,False,first
57,1979-10-03,Colatina,1,1,Chapecoense,False,False,first
58,1979-10-03,São Paulo-RS,1,1,Grêmio Maringá,False,False,first
59,1979-10-03,Caxias,3,0,Operário-PR,False,False,first
60,1979-10-06,Desportiva,2,0,Operário-PR,False,False,first
61,1979-10-06,Caldense,1,0,São Paulo-RS,False,False,first
62,1979-10-06,Criciúma,0,0,Caxias,False,False,first
63,1979-10-10,Grêmio Maringá,2,0,Colatina,False,False,first
64,1979-10-10,Caxias,0,0,GE Brasil,False,False,first
65,1979-10-10,Chapecoense,1,2,São Paulo-RS,False,False,first
66,1979-10-14,Caldense,2,0,Chapecoense,False,False,first
67,1979-10-14,Operário-PR,1,0,Colatina,False,False,first
68,1979-10-14,GE Brasil,3,0,Criciúma,False,False,first
69,1979-10-17,GE Brasil,2,0,Caldense,False,False,first
70,1979-10-17,Desportiva,1,0,Criciúma,False,False,first
71,1979-10-17,Colatina,0,1,Caxias,False,False,first
72,1979-10-17,Chapecoense,2,3,Grêmio Maringá,False,False,first
73,1979-10-20,Criciúma,0,1,Colatina,False,False,first
74,1979-10-20,GE Brasil,1,1,Desportiva,False,False,first
