,date,home_team,home_score,away_score,away_team,neutral,knockout,category
103,1999-09-15,Guarani,1,0,Vasco da Gama,False,False,first
104,1999-09-15,Atlético-MG,1,2,Vitória,False,False,first
105,1999-09-15,Juventude,1,1,Botafogo-SP,False,False,first
106,1999-09-15,Palmeiras,1,0,Sport,False,False,first
107,1999-09-15,Portuguesa,1,2,Santos,False,False,first
108,1999-09-15,Atlético-PR,1,1,Paraná,False,False,first
109,1999-09-16,Ponte Preta,2,0,Coritiba,False,False,first
110,1999-09-22,Gama,2,1,Grêmio,False,False,first
111,1999-08-18,Santos,0,1,Botafogo,False,False,first
112,1999-08-18,Portuguesa,1,1,Grêmio,False,False,first
113,1999-08-18,Atlético-PR,2,2,Atlético-MG,False,False,first
114,1999-08-19,São Paulo,2,0,Juventude,False,False,first
115,1999-08-19,Coritiba,0,3,Guarani,False,False,first
116,1999-08-19,Internacional,0,1,Gama,False,False,first
117,1999-08-19,Vitória,0,0,Ponte Preta,False,False,first
118,1999-08-19,Cruzeiro,1,0,Sport,False,False,first
119,1999-09-22,Paraná,0,1,Palmeiras,False,False,first
120,1999-09-22,Corinthians,2,4,Vasco da Gama,False,False,first
121,1999-09-22,Botafogo,0,1,Juventude,False,False,first
122,1999-09-25,Sport,0,0,Corinthians,False,False,first
123,1999-09-25,Coritiba,3,2,Botafogo,False,False,first
124,1999-09-25,São Paulo,1,2,Gama,False,False,first
125,1999-09-25,Ponte Preta,2,2,Cruzeiro,False,False,first
126,1999-09-26,Flamengo,5,2,Vitória,False,False,first
127,1999-09-26,Vasco da Gama,2,0,Internacional,False,False,first
128,1999-09-26,Palmeiras,1,1,Santos,False,False,first
129,1999-09-26,Atlético-MG,2,2,Portuguesa,False,False,first
130,1999-09-26,Botafogo-SP,2,0,Paraná,False,False,first
131,1999-09-26,Grêmio,2,3,Guarani,False,False,first
132,1999-09-26,Juventude,1,3,Atlético-PR,False,False,first
133,1999-09-29,Vasco da Gama,1,2,São Paulo,False,False,first
134,1999-09-29,Atlético-MG,3,0,Flamengo,False,False,first
135,1999-09-29,Gama,0,0,Juventude,False,False,first
136,1999-09-29,Vitória,4,1,Cruzeiro,False,False,first
137,1999-09-29,Sport,0,0,Internacional,False,False,first
138,1999-09-29,Palmeiras,3,2,Portuguesa,False,False,first
139,1999-09-29,Santos,1,1,Coritiba,False,False,first
140,1999-09-29,Atlético-PR,1,0,Ponte Preta,False,False,first
141,1999-09-29,Grêmio,1,1,Paraná,False,False,first
142,1999-09-30,Botafogo,1,0,Botafogo-SP,False,False,first
143,1999-10-02,Internacional,1,2,Santos,False,False,first
144,1999-10-02,Guarani,1,2,Atlético-PR,False,False,first
145,1999-10-02,Portuguesa,0,1,Corinthians,False,False,first
146,1999-10-03,Flamengo,0,1,Vasco da Gama,False,False,first
147,1999-10-03,Ponte Preta,2,0,Sport,False,False,first
148,1999-10-03,São Paulo,0,0,Palmeiras,False,False,first
149,1999-10-03,Coritiba,4,0,Grêmio,False,False,first
150,1999-10-03,Cruzeiro,3,0,Atlético-MG,False,False,first
151,1999-10-06,Juventude,0,5,Portuguesa,False,False,first
152,1999-10-06,Paraná,2,3,Botafogo,False,False,first
153,1999-10-06,Atlético-MG,2,0,Santos,False,False,first
154,1999-10-09,Ponte Preta,2,0,Santos,False,False,first
155,1999-10-09,Coritiba,3,1,Vasco da Gama,False,False,first
156,1999-10-09,Corinthians,1,0,Paraná,False,False,first
157,1999-10-10,Gama,3,2,Sport,False,False,first
158,1999-10-10,Vitória,3,2,Atlético-PR,False,False,first
159,1999-10-10,São Paulo,2,2,Internacional,False,False,first
160,1999-10-10,Portuguesa,1,1,Cruzeiro,False,False,first
161,1999-10-10,Atlético-MG,2,0,Juventude,False,False,first
162,1999-10-10,Guarani,1,1,Botafogo-SP,False,False,first
163,1999-10-10,Botafogo,2,1,Flamengo,False,False,first
164,1999-10-13,Santos,1,4,Corinthians,False,False,first
165,1999-10-13,Vasco da Gama,5,2,Gama,False,False,first
166,1999-10-13,Sport,1,1,Coritiba,False,False,first
167,1999-10-13,Palmeiras,6,0,Grêmio,False,False,first
168,1999-10-13,Cruzeiro,1,3,Guarani,False,False,first
169,1999-10-14,Internacional,1,1,Vitória,False,False,first
170,1999-10-14,Atlético-PR,4,1,São Paulo,False,False,first
171,1999-10-27,Paraná,4,1,Atlético-MG,False,False,first
172,1999-10-16,Vasco da Gama,2,1,Palmeiras,False,False,first
173,1999-10-16,Guarani,3,0,Flamengo,False,False,first
174,1999-10-16,Paraná,1,0,Gama,False,False,first
175,1999-10-16,Botafogo,1,0,Portuguesa,False,False,first
176,1999-10-17,Coritiba,2,1,Atlético-PR,False,False,first
177,1999-10-17,Santos,3,0,Juventude,False,False,first
178,1999-10-17,São Paulo,4,1,Sport,False,False,first
179,1999-10-17,Vitória,3,2,Botafogo-SP,False,False,first
180,1999-10-17,Atlético-MG,1,2,Ponte Preta,False,False,first
181,1999-10-17,Corinthians,4,2,Internacional,False,False,first
182,1999-10-17,Grêmio,2,3,Cruzeiro,False,False,first
183,1999-10-20,Grêmio,1,0,Botafogo,False,False,first
184,1999-10-20,Portuguesa,1,1,Vasco da Gama,False,False,first
185,1999-10-20,Flamengo,1,1,Palmeiras,False,False,first
186,1999-10-23,Atlético-PR,2,2,Corinthians,False,False,first
187,1999-10-23,Juventude,2,1,Vasco da Gama,False,False,first
188,1999-10-23,Grêmio,2,1,Sport,False,False,first
189,1999-10-23,Botafogo-SP,2,1,Internacional,False,False,first
190,1999-10-24,Flamengo,0,2,Cruzeiro,False,False,first
191,1999-10-24,Gama,1,1,Coritiba,False,False,first
192,1999-10-24,Vitória,2,0,Paraná,False,False,first
193,1999-10-24,Ponte Preta,2,1,Portuguesa,False,False,first
194,1999-11-03,Palmeiras,0,0,Guarani,False,False,first
195,1999-10-27,Coritiba,2,1,Palmeiras,False,False,first
196,1999-10-27,Portuguesa,2,3,Flamengo,False,False,first
197,1999-10-30,Paraná,1,2,São Paulo,False,False,first
198,1999-10-30,Botafogo,3,1,Gama,False,False,first
199,1999-10-30,Santos,2,1,Grêmio,False,False,first
200,1999-10-31,Vasco da Gama,2,1,Atlético-PR,False,False,first
201,1999-10-31,Guarani,1,2,Vitória,False,False,first
202,1999-10-31,Sport,0,1,Juventude,False,False,first
203,1999-10-31,Corinthians,0,4,Atlético-MG,False,False,first
204,1999-10-31,Cruzeiro,2,1,Botafogo-SP,False,False,first
205,1999-10-31,Internacional,1,0,Ponte Preta,False,False,first
206,1999-11-03,Grêmio,0,3,Corinthians,False,False,first
207,1999-11-03,Cruzeiro,2,1,Vasco da Gama,False,False,first
208,1999-11-07,Corinthians,1,2,Ponte Preta,False,False,first
209,1999-11-03,São Paulo,1,0,Ponte Preta,False,False,first
210,1999-11-04,Paraná,1,0,Internacional,False,False,first
211,1999-11-06,Botafogo-SP,2,1,Atlético-PR,False,False,first
212,1999-11-06,Guarani,4,0,Atlético-MG,False,False,first
213,1999-11-06,Palmeiras,6,0,Botafogo,False,False,first
214,1999-11-07,Flamengo,0,1,Santos,False,False,first
215,1999-11-07,Cruzeiro,5,2,Paraná,False,False,first
216,1999-11-07,Gama,2,1,Portuguesa,False,False,first
217,1999-11-07,Sport,1,1,Vitória,False,False,first
218,1999-11-07,Coritiba,1,1,Juventude,False,False,first
219,1999-11-10,Juventude,3,1,Flamengo,False,False,first
220,1999-11-10,Botafogo,1,0,Guarani,False,False,first
221,1999-11-10,Vasco da Gama,1,1,Botafogo-SP,False,False,first
222,1999-11-10,Ponte Preta,0,0,Gama,False,False,first
223,1999-11-10,Internacional,1,0,Palmeiras,False,False,first
224,1999-11-10,Corinthians,3,2,Coritiba,False,False,first
225,1999-11-10,Vitória,0,3,São Paulo,False,False,first
226,1999-11-10,Portuguesa,2,2,Paraná,False,False,first
227,1999-11-10,Santos,3,3,Cruzeiro,False,False,first
228,1999-11-10,Atlético-PR,3,1,Sport,False,False,first
229,1999-11-10,Atlético-MG,2,0,Grêmio,False,False,first
230,1999-11-14,Guarani,0,0,Corinthians,False,False,quarter
231,1999-11-14,Atlético-MG,4,2,Cruzeiro,False,False,quarter
232,1999-11-14,Vitória,5,4,Vasco da Gama,False,False,quarter
233,1999-11-14,São Paulo,3,2,Ponte Preta,False,False,quarter
234,1999-11-21,Corinthians,2,0,Guarani,False,False,quarter
235,1999-11-21,Cruzeiro,2,3,Atlético-MG,False,False,quarter
236,1999-11-21,Vasco da Gama,2,2,Vitória,False,False,quarter
237,1999-11-21,Ponte Preta,2,1,São Paulo,False,False,quarter
238,1999-11-24,Corinthians,1,1,Guarani,False,False,quarter
239,1999-11-24,Vasco da Gama,1,1,Vitória,False,False,quarter
240,1999-11-24,Ponte Preta,2,3,São Paulo,False,False,quarter
241,1999-11-28,São Paulo,2,3,Corinthians,False,False,semi
242,1999-11-28,Atlético-MG,3,0,Vitória,False,False,semi
243,1999-12-05,Corinthians,2,1,São Paulo,False,False,semi
244,1999-12-05,Vitória,2,1,Atlético-MG,False,False,semi
245,1999-12-08,Vitória,0,3,Atlético-MG,False,False,semi
246,1999-12-12,Atlético-MG,3,2,Corinthians,False,False,final
247,1999-12-19,Corinthians,2,0,Atlético-MG,False,False,final
248,1999-12-22,Corinthians,0,0,Atlético-MG,False,False,final
