,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,2011-05-21,Ceará,1,3,Vasco da Gama,False,False,first
1,2011-05-21,Atlético-MG,3,0,Atlético-PR,False,False,first
2,2011-05-21,Flamengo,4,0,Avaí,False,False,first
3,2011-05-21,Santos,1,1,Internacional,False,False,first
4,2011-05-22,Coritiba,0,1,Atlético-GO,False,False,first
5,2011-05-22,Palmeiras,1,0,Botafogo,False,False,first
6,2011-05-22,Figueirense,1,0,Cruzeiro,False,False,first
7,2011-05-22,Grêmio,1,2,Corinthians,False,False,first
8,2011-05-22,América-MG,2,1,Bahia,False,False,first
9,2011-05-22,Fluminense,0,2,São Paulo,False,False,first
10,2011-05-28,Internacional,0,1,Ceará,False,False,first
11,2011-05-28,Botafogo,1,0,Santos,False,False,first
12,2011-05-28,Avaí,1,3,Atlético-MG,False,False,first
13,2011-05-28,São Paulo,1,0,Figueirense,False,False,first
14,2011-05-29,Cruzeiro,1,1,Palmeiras,False,False,first
15,2011-05-29,Corinthians,2,1,Coritiba,False,False,first
16,2011-05-29,Bahia,3,3,Flamengo,False,False,first
17,2011-05-29,Atlético-PR,0,1,Grêmio,False,False,first
18,2011-05-29,Atlético-GO,0,1,Fluminense,False,False,first
19,2011-05-29,Vasco da Gama,3,0,América-MG,False,False,first
20,2011-06-04,Palmeiras,1,0,Atlético-PR,False,False,first
21,2011-06-04,Fluminense,2,1,Cruzeiro,False,False,first
22,2011-06-04,Ceará,2,2,Botafogo,False,False,first
23,2011-06-04,Figueirense,2,0,Atlético-GO,False,False,first
24,2011-06-05,Grêmio,2,0,Bahia,False,False,first
25,2011-06-05,Flamengo,1,1,Corinthians,False,False,first
26,2011-06-05,Coritiba,5,1,Vasco da Gama,False,False,first
27,2011-06-05,América-MG,2,4,Internacional,False,False,first
28,2011-06-05,Santos,3,1,Avaí,False,False,first
29,2011-06-09,Atlético-MG,0,1,São Paulo,False,False,first
30,2011-06-11,Avaí,2,2,América-MG,False,False,first
31,2011-06-11,São Paulo,3,1,Grêmio,False,False,first
32,2011-06-11,Cruzeiro,1,1,Santos,False,False,first
33,2011-06-11,Vasco da Gama,1,1,Figueirense,False,False,first
34,2011-06-12,Atlético-GO,4,1,Ceará,False,False,first
35,2011-06-12,Internacional,2,2,Palmeiras,False,False,first
36,2011-06-12,Corinthians,2,0,Fluminense,False,False,first
37,2011-06-12,Bahia,1,1,Atlético-MG,False,False,first
38,2011-06-12,Atlético-PR,1,1,Flamengo,False,False,first
39,2011-06-12,Botafogo,3,1,Coritiba,False,False,first
40,2011-06-18,Fluminense,0,1,Bahia,False,False,first
41,2011-06-18,América-MG,1,1,Cruzeiro,False,False,first
42,2011-06-19,Grêmio,1,1,Vasco da Gama,False,False,first
43,2011-06-19,Figueirense,2,0,Atlético-PR,False,False,first
44,2011-06-19,Palmeiras,5,0,Avaí,False,False,first
45,2011-06-19,Ceará,0,2,São Paulo,False,False,first
46,2011-06-19,Flamengo,0,0,Botafogo,False,False,first
47,2011-06-19,Atlético-MG,2,2,Atlético-GO,False,False,first
48,2011-06-19,Coritiba,1,1,Internacional,False,False,first
49,2011-08-10,Santos,0,0,Corinthians,False,False,first
50,2011-06-25,Atlético-PR,0,2,Bahia,False,False,first
51,2011-06-25,Flamengo,4,1,Atlético-MG,False,False,first
52,2011-06-25,Cruzeiro,2,1,Coritiba,False,False,first
53,2011-06-26,Ceará,2,0,Palmeiras,False,False,first
54,2011-06-26,Botafogo,2,1,Grêmio,False,False,first
55,2011-06-26,Corinthians,5,0,São Paulo,False,False,first
56,2011-06-26,Avaí,0,1,Fluminense,False,False,first
57,2011-06-26,Atlético-GO,0,1,Vasco da Gama,False,False,first
58,2011-06-26,Internacional,4,1,Figueirense,False,False,first
59,2011-07-02,Santos,1,0,América-MG,False,False,first
60,2011-06-29,Grêmio,2,2,Avaí,False,False,first
61,2011-06-29,Vasco da Gama,0,3,Cruzeiro,False,False,first
62,2011-06-29,Figueirense,2,1,Santos,False,False,first
63,2011-06-29,Bahia,0,1,Corinthians,False,False,first
64,2011-06-29,América-MG,2,3,Flamengo,False,False,first
