,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,2022-04-09,Palmeiras,2,3,Ceará,False,False,first
1,2022-04-09,Atlético-GO,1,1,Flamengo,False,False,first
2,2022-04-09,Fluminense,0,0,Santos,False,False,first
3,2022-04-10,Atlético-MG,2,0,Internacional,False,False,first
4,2022-04-10,Coritiba,3,0,Goiás,False,False,first
5,2022-04-10,Botafogo,1,3,Corinthians,False,False,first
6,2022-04-10,Fortaleza,0,1,Cuiabá,False,False,first
7,2022-04-10,São Paulo,4,0,Athletico-PR,False,False,first
8,2022-04-10,Avaí,1,0,América-MG,False,False,first
9,2022-04-11,Juventude,2,2,Bragantino,False,False,first
10,2022-04-16,Cuiabá,0,1,Fluminense,False,False,first
11,2022-04-16,América-MG,4,1,Juventude,False,False,first
12,2022-04-16,Corinthians,3,0,Avaí,False,False,first
13,2022-04-16,Goiás,1,1,Palmeiras,False,False,first
14,2022-04-16,Athletico-PR,0,1,Atlético-MG,False,False,first
15,2022-04-16,Internacional,2,1,Fortaleza,False,False,first
16,2022-04-16,Ceará,1,3,Botafogo,False,False,first
17,2022-04-16,Santos,2,1,Coritiba,False,False,first
18,2022-04-16,Flamengo,3,1,São Paulo,False,False,first
19,2022-04-16,Bragantino,4,0,Atlético-GO,False,False,first
20,2022-04-23,Atlético-MG,2,2,Coritiba,False,False,first
21,2022-04-23,Palmeiras,3,0,Corinthians,False,False,first
22,2022-04-23,Fluminense,0,1,Internacional,False,False,first
23,2022-04-23,Athletico-PR,1,0,Flamengo,False,False,first
24,2022-04-23,Bragantino,1,1,São Paulo,False,False,first
25,2022-04-24,Santos,3,0,América-MG,False,False,first
26,2022-04-24,Juventude,0,1,Cuiabá,False,False,first
27,2022-04-24,Atlético-GO,1,1,Botafogo,False,False,first
28,2022-04-25,Avaí,3,2,Goiás,False,False,first
29,2022-06-01,Fortaleza,0,1,Ceará,False,False,first
30,2022-04-20,Flamengo,0,0,Palmeiras,False,False,first
31,2022-04-30,Cuiabá,1,1,Atlético-GO,False,False,first
32,2022-04-30,Ceará,0,1,Bragantino,False,False,first
33,2022-04-30,América-MG,1,0,Athletico-PR,False,False,first
34,2022-04-30,Goiás,2,2,Atlético-MG,False,False,first
35,2022-05-01,Botafogo,1,1,Juventude,False,False,first
36,2022-05-01,Coritiba,3,2,Fluminense,False,False,first
37,2022-05-01,Corinthians,1,0,Fortaleza,False,False,first
38,2022-05-01,Internacional,0,0,Avaí,False,False,first
39,2022-05-02,São Paulo,2,1,Santos,False,False,first
40,2022-05-07,Athletico-PR,1,0,Ceará,False,False,first
41,2022-05-07,Atlético-MG,1,2,América-MG,False,False,first
42,2022-05-08,Atlético-GO,0,1,Goiás,False,False,first
43,2022-05-08,Bragantino,0,1,Corinthians,False,False,first
44,2022-05-08,Santos,4,1,Cuiabá,False,False,first
45,2022-05-08,Fortaleza,1,1,São Paulo,False,False,first
46,2022-05-08,Juventude,1,1,Internacional,False,False,first
47,2022-05-08,Flamengo,0,1,Botafogo,False,False,first
48,2022-05-08,Palmeiras,1,1,Fluminense,False,False,first
49,2022-05-09,Avaí,2,1,Coritiba,False,False,first
50,2022-05-14,Fluminense,2,1,Athletico-PR,False,False,first
51,2022-05-14,Atlético-MG,2,0,Atlético-GO,False,False,first
52,2022-05-14,Internacional,2,2,Corinthians,False,False,first
53,2022-05-14,Ceará,2,2,Flamengo,False,False,first
54,2022-05-14,Palmeiras,2,0,Bragantino,False,False,first
55,2022-05-15,São Paulo,2,1,Cuiabá,False,False,first
56,2022-05-15,Avaí,1,2,Juventude,False,False,first
57,2022-05-15,Botafogo,3,1,Fortaleza,False,False,first
58,2022-05-15,Goiás,1,0,Santos,False,False,first
59,2022-05-15,Coritiba,1,0,América-MG,False,False,first
60,2022-05-11,Bragantino,1,1,Atlético-MG,False,False,first
61,2022-05-21,América-MG,1,1,Botafogo,False,False,first
62,2022-05-21,Cuiabá,1,1,Internacional,False,False,first
63,2022-05-21,Juventude,0,3,Palmeiras,False,False,first
64,2022-05-21,Flamengo,1,0,Goiás,False,False,first
65,2022-05-21,Atlético-GO,2,0,Coritiba,False,False,first
66,2022-05-21,Santos,0,0,Ceará,False,False,first
67,2022-05-22,Fortaleza,0,1,Fluminense,False,False,first
68,2022-05-22,Corinthians,1,1,São Paulo,False,False,first
69,2022-05-22,Athletico-PR,2,1,Avaí,False,False,first
70,2022-05-28,São Paulo,2,2,Ceará,False,False,first
71,2022-05-28,Fortaleza,1,1,Juventude,False,False,first
72,2022-05-28,Goiás,1,1,Bragantino,False,False,first
73,2022-05-29,Santos,0,1,Palmeiras,False,False,first
74,2022-05-29,Coritiba,1,0,Botafogo,False,False,first
75,2022-05-29,Cuiabá,0,1,Athletico-PR,False,False,first
76,2022-05-29,Fluminense,1,2,Flamengo,False,False,first
77,2022-05-29,Corinthians,1,1,América-MG,False,False,first
78,2022-05-29,Atlético-MG,2,1,Avaí,False,False,first
79,2022-05-30,Internacional,1,1,Atlético-GO,False,False,first
80,2022-06-04,Athletico-PR,2,2,Santos,False,False,first
81,2022-06-04,Ceará,1,1,Coritiba,False,False,first
82,2022-06-04,Avaí,1,1,São Paulo,False,False,first
83,2022-06-04,Atlético-GO,0,1,Corinthians,False,False,first
84,2022-06-04,América-MG,2,1,Cuiabá,False,False,first
85,2022-06-05,Juventude,1,0,Fluminense,False,False,first
86,2022-06-05,Flamengo,1,2,Fortaleza,False,False,first
87,2022-06-05,Palmeiras,0,0,Atlético-MG,False,False,first
88,2022-06-05,Bragantino,0,2,Internacional,False,False,first
89,2022-06-06,Botafogo,1,2,Goiás,False,False,first
90,2022-06-07,Cuiabá,1,0,Corinthians,False,False,first
91,2022-06-08,Santos,1,1,Internacional,False,False,first
92,2022-06-08,Juventude,1,3,Athletico-PR,False,False,first
93,2022-06-08,América-MG,0,2,Ceará,False,False,first
94,2022-06-08,Bragantino,1,0,Flamengo,False,False,first
95,2022-06-08,Atlético-GO,2,1,Avaí,False,False,first
96,2022-06-08,Fluminense,5,3,Atlético-MG,False,False,first
97,2022-06-09,Fortaleza,1,1,Goiás,False,False,first
98,2022-06-09,Coritiba,1,1,São Paulo,False,False,first
99,2022-06-09,Palmeiras,4,0,Botafogo,False,False,first
100,2022-06-11,Internacional,3,1,Flamengo,False,False,first
101,2022-06-11,Cuiabá,1,1,Bragantino,False,False,first
102,2022-06-11,Fluminense,0,2,Atlético-GO,False,False,first
103,2022-06-11,Atlético-MG,1,1,Santos,False,False,first
104,2022-06-11,Corinthians,2,0,Juventude,False,False,first
105,2022-06-12,Goiás,1,1,Ceará,False,False,first
106,2022-06-12,Coritiba,0,2,Palmeiras,False,False,first
107,2022-06-12,Fortaleza,0,0,Athletico-PR,False,False,first
108,2022-06-12,São Paulo,1,0,América-MG,False,False,first
109,2022-06-12,Botafogo,0,1,Avaí,False,False,first
110,2022-06-14,Juventude,1,2,Santos,False,False,first
111,2022-06-15,Athletico-PR,1,1,Corinthians,False,False,first
112,2022-06-15,Ceará,0,0,Atlético-MG,False,False,first
113,2022-06-15,Bragantino,4,2,Coritiba,False,False,first
114,2022-06-15,Flamengo,2,0,Cuiabá,False,False,first
115,2022-06-15,Goiás,1,2,Internacional,False,False,first
116,2022-06-15,América-MG,0,0,Fluminense,False,False,first
117,2022-06-16,Botafogo,1,0,São Paulo,False,False,first
118,2022-06-16,Palmeiras,4,2,Atlético-GO,False,False,first
119,2022-06-16,Avaí,3,2,Fortaleza,False,False,first
120,2022-06-18,Santos,2,2,Bragantino,False,False,first
121,2022-06-18,Cuiabá,0,0,Ceará,False,False,first
122,2022-06-19,Fortaleza,1,0,América-MG,False,False,first
123,2022-06-19,Internacional,2,3,Botafogo,False,False,first
124,2022-06-19,Fluminense,2,0,Avaí,False,False,first
125,2022-06-19,Atlético-MG,2,0,Flamengo,False,False,first
126,2022-06-19,Coritiba,0,1,Athletico-PR,False,False,first
127,2022-06-19,Corinthians,1,0,Goiás,False,False,first
128,2022-06-19,Atlético-GO,3,1,Juventude,False,False,first
129,2022-06-20,São Paulo,1,2,Palmeiras,False,False,first
130,2022-06-24,Internacional,3,0,Coritiba,False,False,first
131,2022-06-25,Atlético-MG,3,2,Fortaleza,False,False,first
132,2022-06-25,Corinthians,0,0,Santos,False,False,first
133,2022-06-25,Flamengo,3,0,América-MG,False,False,first
134,2022-06-25,Athletico-PR,4,2,Bragantino,False,False,first
135,2022-06-26,Ceará,1,1,Atlético-GO,False,False,first
136,2022-06-26,São Paulo,0,0,Juventude,False,False,first
137,2022-06-26,Goiás,1,0,Cuiabá,False,False,first
138,2022-06-26,Avaí,2,2,Palmeiras,False,False,first
139,2022-06-26,Botafogo,0,1,Fluminense,False,False,first
140,2022-07-02,Palmeiras,0,2,Athletico-PR,False,False,first
141,2022-07-02,Ceará,1,1,Internacional,False,False,first
142,2022-07-02,Santos,1,2,Flamengo,False,False,first
143,2022-07-02,Fluminense,4,0,Corinthians,False,False,first
144,2022-07-02,Juventude,1,2,Atlético-MG,False,False,first
145,2022-07-03,Avaí,1,2,Cuiabá,False,False,first
146,2022-07-03,Atlético-GO,1,2,São Paulo,False,False,first
147,2022-07-03,América-MG,1,0,Goiás,False,False,first
148,2022-07-03,Coritiba,2,1,Fortaleza,False,False,first
149,2022-07-04,Bragantino,0,1,Botafogo,False,False,first
150,2022-07-09,Goiás,2,1,Athletico-PR,False,False,first
151,2022-07-09,Bragantino,4,0,Avaí,False,False,first
152,2022-07-09,Fluminense,2,1,Ceará,False,False,first
153,2022-07-10,Coritiba,2,2,Juventude,False,False,first
154,2022-07-10,Cuiabá,2,0,Botafogo,False,False,first
155,2022-07-10,Corinthians,1,0,Flamengo,False,False,first
156,2022-07-10,Fortaleza,0,0,Palmeiras,False,False,first
157,2022-07-10,Atlético-MG,0,0,São Paulo,False,False,first
158,2022-07-10,Santos,1,0,Atlético-GO,False,False,first
159,2022-07-11,Internacional,1,0,América-MG,False,False,first
160,2022-07-16,Avaí,1,0,Santos,False,False,first
161,2022-07-16,Athletico-PR,0,0,Internacional,False,False,first
162,2022-07-16,Ceará,3,1,Corinthians,False,False,first
163,2022-07-16,Flamengo,2,0,Coritiba,False,False,first
164,2022-07-17,Juventude,0,0,Goiás,False,False,first
165,2022-07-17,Atlético-GO,0,1,Fortaleza,False,False,first
166,2022-07-17,América-MG,0,3,Bragantino,False,False,first
167,2022-07-17,São Paulo,2,2,Fluminense,False,False,first
168,2022-07-17,Botafogo,0,1,Atlético-MG,False,False,first
169,2022-07-18,Palmeiras,1,0,Cuiabá,False,False,first
170,2022-07-19,Ceará,1,0,Avaí,False,False,first
171,2022-07-20,Goiás,2,3,Fluminense,False,False,first
172,2022-07-20,Internacional,3,3,São Paulo,False,False,first
173,2022-07-20,Athletico-PR,4,1,Atlético-GO,False,False,first
174,2022-07-20,Bragantino,2,1,Fortaleza,False,False,first
175,2022-07-20,Flamengo,4,0,Juventude,False,False,first
176,2022-07-20,Santos,2,0,Botafogo,False,False,first
177,2022-07-20,Corinthians,3,1,Coritiba,False,False,first
178,2022-07-21,América-MG,0,1,Palmeiras,False,False,first
179,2022-07-21,Cuiabá,1,1,Atlético-MG,False,False,first
180,2022-07-23,Botafogo,2,0,Athletico-PR,False,False,first
181,2022-07-23,São Paulo,3,3,Goiás,False,False,first
182,2022-07-24,Avaí,1,2,Flamengo,False,False,first
