,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,2003-03-29,Guarani,4,2,Vasco da Gama,False,False,first
1,2003-03-29,Atlético-PR,2,0,Grêmio,False,False,first
2,2003-03-30,Goiás,2,2,Paysandu,False,False,first
3,2003-03-30,Corinthians,0,3,Atlético-MG,False,False,first
4,2003-03-30,Flamengo,1,1,Coritiba,False,False,first
5,2003-03-30,Criciúma,2,0,Fluminense,False,False,first
6,2003-03-30,Juventude,2,2,São Paulo,False,False,first
7,2003-03-30,Fortaleza,0,0,Bahia,False,False,first
8,2003-03-30,Vitória,1,1,Figueirense,False,False,first
9,2003-03-30,Cruzeiro,2,2,São Caetano,False,False,first
10,2003-03-30,Internacional,1,1,Ponte Preta,False,False,first
11,2003-03-30,Santos,2,2,Paraná,False,False,first
12,2003-04-05,Fluminense,1,1,Fortaleza,False,False,first
13,2003-04-05,Atlético-MG,0,0,Santos,False,False,first
14,2003-04-05,Grêmio,3,1,Guarani,False,False,first
15,2003-04-05,Coritiba,0,1,Internacional,False,False,first
16,2003-04-06,Bahia,1,2,Flamengo,False,False,first
17,2003-04-06,Vasco da Gama,6,4,Goiás,False,False,first
18,2003-04-06,Figueirense,3,3,Corinthians,False,False,first
19,2003-04-06,São Paulo,2,4,Cruzeiro,False,False,first
20,2003-04-06,Paysandu,1,2,Vitória,False,False,first
21,2003-04-06,Ponte Preta,1,0,Juventude,False,False,first
22,2003-04-06,Paraná,3,0,Atlético-PR,False,False,first
23,2003-04-06,São Caetano,3,2,Criciúma,False,False,first
24,2003-04-12,Corinthians,6,1,Paysandu,False,False,first
25,2003-04-12,Internacional,2,0,Bahia,False,False,first
26,2003-04-12,Atlético-PR,1,2,Atlético-MG,False,False,first
27,2003-04-12,Santos,2,0,Figueirense,False,False,first
28,2003-04-13,Cruzeiro,3,0,Ponte Preta,False,False,first
29,2003-04-13,Vitória,2,1,Vasco da Gama,False,False,first
30,2003-04-13,Flamengo,4,1,Fluminense,False,False,first
31,2003-04-13,Criciúma,1,1,São Paulo,False,False,first
32,2003-04-13,Fortaleza,1,1,São Caetano,False,False,first
33,2003-04-13,Juventude,2,1,Coritiba,False,False,first
34,2003-04-13,Guarani,2,0,Paraná,False,False,first
35,2003-04-13,Goiás,1,1,Grêmio,False,False,first
36,2003-04-09,Paysandu,2,1,Santos,False,False,first
37,2003-04-16,São Caetano,1,1,Flamengo,False,False,first
38,2003-04-16,Vasco da Gama,2,2,Corinthians,False,False,first
39,2003-04-16,Bahia,3,1,Juventude,False,False,first
40,2003-04-16,Grêmio,2,1,Vitória,False,False,first
41,2003-04-16,Coritiba,3,4,Cruzeiro,False,False,first
42,2003-04-16,Atlético-MG,3,2,Guarani,False,False,first
43,2003-04-16,Figueirense,1,1,Atlético-PR,False,False,first
44,2003-04-16,Ponte Preta,1,1,Criciúma,False,False,first
45,2003-04-17,Fluminense,3,1,Internacional,False,False,first
46,2003-04-17,Paraná,3,1,Goiás,False,False,first
47,2003-04-17,São Paulo,3,1,Fortaleza,False,False,first
48,2003-04-19,Flamengo,0,2,Santos,False,False,first
49,2003-04-19,Bahia,2,4,Atlético-MG,False,False,first
50,2003-04-19,São Caetano,1,1,Grêmio,False,False,first
51,2003-04-20,São Paulo,3,1,Vasco da Gama,False,False,first
52,2003-04-20,Fluminense,0,0,Paraná,False,False,first
53,2003-04-20,Cruzeiro,4,1,Goiás,False,False,first
54,2003-04-20,Internacional,2,1,Corinthians,False,False,first
55,2003-04-20,Ponte Preta,4,4,Paysandu,False,False,first
56,2003-04-20,Fortaleza,1,0,Atlético-PR,False,False,first
57,2003-04-20,Juventude,1,1,Vitória,False,False,first
58,2003-04-20,Criciúma,1,0,Guarani,False,False,first
59,2003-04-21,Coritiba,1,0,Figueirense,False,False,first
60,2003-04-26,Paraná,3,1,Bahia,False,False,first
61,2003-04-26,Guarani,1,1,Cruzeiro,False,False,first
62,2003-04-26,Vitória,0,3,Internacional,False,False,first
63,2003-04-26,Atlético-MG,1,2,Coritiba,False,False,first
64,2003-04-27,Grêmio,0,1,Fluminense,False,False,first
65,2003-04-27,Corinthians,1,1,Flamengo,False,False,first
66,2003-04-27,Vasco da Gama,1,0,São Caetano,False,False,first
67,2003-04-27,Goiás,7,0,Juventude,False,False,first
68,2003-04-27,Paysandu,5,2,São Paulo,False,False,first
69,2003-04-27,Santos,4,0,Fortaleza,False,False,first
70,2003-04-27,Atlético-PR,5,2,Criciúma,False,False,first
71,2003-04-27,Figueirense,0,0,Ponte Preta,False,False,first
72,2003-05-03,Flamengo,2,1,Vitória,False,False,first
73,2003-05-03,Bahia,2,1,Grêmio,False,False,first
74,2003-05-03,Cruzeiro,5,2,Atlético-PR,False,False,first
75,2003-05-04,Fluminense,0,0,Vasco da Gama,False,False,first
76,2003-05-04,Fortaleza,1,2,Corinthians,False,False,first
77,2003-05-04,São Paulo,3,2,Figueirense,False,False,first
78,2003-05-04,São Caetano,2,0,Paysandu,False,False,first
79,2003-05-04,Internacional,2,1,Goiás,False,False,first
80,2003-05-04,Ponte Preta,2,1,Atlético-MG,False,False,first
81,2003-05-04,Juventude,1,1,Guarani,False,False,first
82,2003-05-04,Coritiba,2,1,Paraná,False,False,first
83,2003-05-04,Criciúma,1,3,Santos,False,False,first
84,2003-05-10,Goiás,1,1,Flamengo,False,False,first
85,2003-05-10,Corinthians,3,0,Criciúma,False,False,first
86,2003-05-10,Santos,0,2,Cruzeiro,False,False,first
87,2003-05-10,Paraná,3,2,Ponte Preta,False,False,first
88,2003-05-11,Vasco da Gama,1,1,Bahia,False,False,first
89,2003-05-11,Paysandu,2,2,Fluminense,False,False,first
90,2003-05-11,Atlético-MG,2,2,São Paulo,False,False,first
91,2003-05-11,Vitória,2,1,Fortaleza,False,False,first
92,2003-05-11,Grêmio,1,0,Coritiba,False,False,first
93,2003-05-11,Guarani,3,0,Internacional,False,False,first
94,2003-05-11,Atlético-PR,2,0,Juventude,False,False,first
95,2003-05-11,Figueirense,3,0,São Caetano,False,False,first
96,2003-05-17,Fluminense,3,0,Figueirense,False,False,first
97,2003-05-17,Juventude,1,1,Santos,False,False,first
98,2003-05-17,São Caetano,2,0,Atlético-MG,False,False,first
99,2003-05-18,Bahia,2,0,Paysandu,False,False,first
100,2003-05-18,São Paulo,2,0,Paraná,False,False,first
101,2003-05-18,Flamengo,1,1,Guarani,False,False,first
102,2003-05-18,Coritiba,1,1,Vasco da Gama,False,False,first
103,2003-05-18,Fortaleza,1,0,Goiás,False,False,first
104,2003-05-18,Cruzeiro,1,1,Corinthians,False,False,first
105,2003-05-18,Ponte Preta,2,1,Grêmio,False,False,first
106,2003-05-18,Criciúma,1,1,Vitória,False,False,first
107,2003-05-18,Internacional,1,1,Atlético-PR,False,False,first
108,2003-05-24,Atlético-MG,3,0,Fluminense,False,False,first
109,2003-05-24,Corinthians,3,0,Juventude,False,False,first
110,2003-05-24,Vasco da Gama,1,0,Ponte Preta,False,False,first
111,2003-05-24,Paraná,1,1,São Caetano,False,False,first
112,2003-05-25,Atlético-PR,4,1,Flamengo,False,False,first
113,2003-05-25,Paysandu,1,3,Coritiba,False,False,first
114,2003-05-25,Goiás,0,2,Criciúma,False,False,first
115,2003-05-25,Grêmio,1,2,São Paulo,False,False,first
116,2003-05-25,Guarani,2,1,Fortaleza,False,False,first
117,2003-05-25,Figueirense,1,0,Bahia,False,False,first
118,2003-05-25,Vitória,2,1,Cruzeiro,False,False,first
119,2003-05-25,Santos,2,1,Internacional,False,False,first
120,2003-05-31,Fluminense,2,1,Atlético-PR,False,False,first
121,2003-05-31,Internacional,2,1,Paysandu,False,False,first
122,2003-05-31,Cruzeiro,2,0,Criciúma,False,False,first
123,2003-05-31,Coritiba,3,2,Guarani,False,False,first
124,2003-05-31,Ponte Preta,0,0,São Caetano,False,False,first
125,2003-06-01,Paraná,6,2,Flamengo,False,False,first
126,2003-06-01,Vasco da Gama,2,2,Atlético-MG,False,False,first
127,2003-06-01,Bahia,2,1,Goiás,False,False,first
128,2003-06-01,Corinthians,4,0,Vitória,False,False,first
129,2003-06-01,Santos,3,2,São Paulo,False,False,first
130,2003-06-01,Fortaleza,3,1,Juventude,False,False,first
131,2003-06-01,Figueirense,2,1,Grêmio,False,False,first
132,2003-06-07,Vitória,2,1,Fluminense,False,False,first
133,2003-06-07,Guarani,1,2,Santos,False,False,first
134,2003-06-07,Grêmio,3,1,Fortaleza,False,False,first
135,2003-06-07,Atlético-MG,1,1,Figueirense,False,False,first
136,2003-06-08,Criciúma,1,0,Internacional,False,False,first
137,2003-06-08,Juventude,0,0,Vasco da Gama,False,False,first
138,2003-06-08,São Paulo,2,2,Bahia,False,False,first
139,2003-06-08,Goiás,1,2,Coritiba,False,False,first
140,2003-06-08,São Caetano,1,0,Corinthians,False,False,first
141,2003-06-08,Paysandu,3,0,Paraná,False,False,first
142,2003-06-08,Atlético-PR,4,2,Ponte Preta,False,False,first
143,2003-06-18,Flamengo,3,0,Cruzeiro,False,False,first
144,2003-06-14,Coritiba,2,0,Atlético-PR,False,False,first
145,2003-06-14,Fluminense,2,3,Goiás,False,False,first
146,2003-06-14,Ponte Preta,0,2,Guarani,False,False,first
