,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,2014-04-19,Fluminense,3,0,Figueirense,False,False,first
1,2014-04-19,Internacional,1,0,Vitória,False,False,first
2,2014-04-19,Chapecoense,0,0,Coritiba,False,False,first
3,2014-04-20,Atlético-MG,0,0,Corinthians,False,False,first
4,2014-04-20,Atlético-PR,1,0,Grêmio,False,False,first
5,2014-04-20,Bahia,1,2,Cruzeiro,False,False,first
6,2014-04-20,São Paulo,3,0,Botafogo,False,False,first
7,2014-04-20,Criciúma,1,2,Palmeiras,False,False,first
8,2014-04-20,Flamengo,0,0,Goiás,False,False,first
9,2014-04-20,Santos,1,1,Sport,False,False,first
10,2014-04-26,Coritiba,0,0,Santos,False,False,first
11,2014-04-26,Palmeiras,0,1,Fluminense,False,False,first
12,2014-04-27,Corinthians,2,0,Flamengo,False,False,first
13,2014-04-27,Cruzeiro,1,1,São Paulo,False,False,first
14,2014-04-27,Vitória,2,2,Atlético-PR,False,False,first
15,2014-04-27,Botafogo,2,2,Internacional,False,False,first
16,2014-04-27,Grêmio,2,1,Atlético-MG,False,False,first
17,2014-04-27,Sport,2,1,Chapecoense,False,False,first
18,2014-04-27,Figueirense,0,2,Bahia,False,False,first
19,2014-04-27,Goiás,1,0,Criciúma,False,False,first
20,2014-05-03,São Paulo,2,2,Coritiba,False,False,first
21,2014-05-03,Santos,0,0,Grêmio,False,False,first
22,2014-05-03,Atlético-PR,2,3,Cruzeiro,False,False,first
23,2014-05-03,Fluminense,1,2,Vitória,False,False,first
24,2014-05-04,Criciúma,1,0,Figueirense,False,False,first
25,2014-05-04,Bahia,1,0,Botafogo,False,False,first
26,2014-05-04,Internacional,2,1,Sport,False,False,first
27,2014-05-04,Flamengo,4,2,Palmeiras,False,False,first
28,2014-05-04,Atlético-MG,0,1,Goiás,False,False,first
29,2014-05-04,Chapecoense,0,1,Corinthians,False,False,first
30,2014-05-10,Palmeiras,2,0,Goiás,False,False,first
31,2014-05-10,Internacional,2,1,Atlético-PR,False,False,first
32,2014-05-10,Botafogo,6,0,Criciúma,False,False,first
33,2014-05-11,Fluminense,2,0,Flamengo,False,False,first
34,2014-05-11,Atlético-MG,2,1,Cruzeiro,False,False,first
35,2014-05-11,Chapecoense,1,2,Grêmio,False,False,first
36,2014-05-11,São Paulo,1,1,Corinthians,False,False,first
37,2014-05-11,Bahia,1,1,Vitória,False,False,first
