,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,1981-01-17,Vitória,3,1,Londrina,False,False,first
1,1981-01-17,Vasco da Gama,3,1,Vila Nova,False,False,first
2,1981-01-18,Bangu,0,0,Colorado,False,False,first
3,1981-01-18,Internacional-RS,4,2,Ponte Preta,False,False,first
4,1981-01-18,Joinville,1,2,Internacional-SP,False,False,first
5,1981-01-21,Ponte Preta,3,0,Vitória,False,False,first
6,1981-01-21,Londrina,2,1,Bangu,False,False,first
7,1981-01-21,Joinville,0,2,Vasco da Gama,False,False,first
8,1981-01-21,Internacional-SP,1,1,Colorado,False,False,first
9,1981-01-22,Vila Nova,0,2,Internacional-RS,False,False,first
10,1981-01-25,Colorado,2,1,Vitória,False,False,first
11,1981-01-25,Vasco da Gama,4,0,Internacional-RS,False,False,first
12,1981-01-25,Londrina,0,1,Internacional-SP,False,False,first
13,1981-01-25,Bangu,5,1,Ponte Preta,False,False,first
14,1981-01-25,Vila Nova,0,0,Joinville,False,False,first
15,1981-01-28,Ponte Preta,3,0,Internacional-SP,False,False,first
16,1981-01-28,Bangu,3,2,Vasco da Gama,False,False,first
17,1981-01-28,Internacional-RS,1,0,Londrina,False,False,first
18,1981-01-29,Colorado,1,0,Joinville,False,False,first
19,1981-01-29,Vitória,1,0,Vila Nova,False,False,first
20,1981-02-01,Internacional-SP,0,2,Vasco da Gama,False,False,first
21,1981-02-01,Joinville,1,0,Internacional-RS,False,False,first
22,1981-02-01,Vila Nova,2,1,Colorado,False,False,first
23,1981-02-01,Londrina,0,1,Ponte Preta,False,False,first
24,1981-02-01,Vitória,2,0,Bangu,False,False,first
25,1981-02-04,Ponte Preta,2,0,Joinville,False,False,first
26,1981-02-04,Colorado,0,0,Internacional-RS,False,False,first
27,1981-02-04,Internacional-SP,1,0,Vitória,False,False,first
28,1981-02-04,Bangu,5,1,Vila Nova,False,False,first
29,1981-02-12,Vasco da Gama,6,1,Londrina,False,False,first
30,1981-02-07,Ponte Preta,1,1,Vasco da Gama,False,False,first
31,1981-02-07,Vitória,1,1,Joinville,False,False,first
32,1981-02-07,Internacional-RS,0,0,Bangu,False,False,first
33,1981-02-07,Londrina,0,2,Colorado,False,False,first
34,1981-02-11,Vila Nova,2,0,Internacional-SP,False,False,first
35,1981-02-14,Joinville,2,0,Londrina,False,False,first
36,1981-02-14,Internacional-SP,1,1,Bangu,False,False,first
37,1981-02-14,Colorado,1,0,Vasco da Gama,False,False,first
38,1981-02-14,Vila Nova,2,3,Ponte Preta,False,False,first
39,1981-02-14,Vitória,0,0,Internacional-RS,False,False,first
40,1981-02-19,Vasco da Gama,4,2,Vitória,False,False,first
41,1981-02-21,Londrina,1,0,Vila Nova,False,False,first
42,1981-02-21,Bangu,3,0,Joinville,False,False,first
43,1981-02-21,Colorado,0,0,Ponte Preta,False,False,first
44,1981-02-21,Internacional-RS,1,1,Internacional-SP,False,False,first
45,1981-01-18,Brasília,2,2,Portuguesa,False,False,first
46,1981-01-18,Desportiva,0,4,Botafogo,False,False,first
47,1981-01-18,Operário-MS,1,1,Pinheiros,False,False,first
48,1981-01-18,Galícia,0,2,Corinthians,False,False,first
49,1981-01-18,Goiás,0,0,Grêmio,False,False,first
50,1981-01-21,Portuguesa,2,0,Goiás,False,False,first
51,1981-01-21,Desportiva,0,1,Pinheiros,False,False,first
52,1981-01-21,Grêmio,2,1,Galícia,False,False,first
53,1981-01-21,Brasília,0,1,Corinthians,False,False,first
54,1981-01-21,Botafogo,1,0,Operário-MS,False,False,first
55,1981-01-25,Corinthians,1,3,Botafogo,False,False,first
56,1981-01-25,Grêmio,2,0,Desportiva,False,False,first
57,1981-01-25,Operário-MS,2,1,Portuguesa,False,False,first
58,1981-01-25,Pinheiros,0,0,Goiás,False,False,first
59,1981-01-25,Galícia,1,0,Brasília,False,False,first
60,1981-01-28,Corinthians,2,2,Desportiva,False,False,first
61,1981-01-28,Pinheiros,1,1,Grêmio,False,False,first
62,1981-01-28,Brasília,0,2,Botafogo,False,False,first
63,1981-01-28,Goiás,2,0,Operário-MS,False,False,first
64,1981-01-28,Portuguesa,2,1,Galícia,False,False,first
65,1981-01-31,Botafogo,0,1,Portuguesa,False,False,first
66,1981-01-31,Grêmio,1,0,Corinthians,False,False,first
67,1981-01-31,Galícia,3,2,Goiás,False,False,first
68,1981-02-01,Desportiva,0,2,Operário-MS,False,False,first
69,1981-02-01,Brasília,3,2,Pinheiros,False,False,first
70,1981-02-04,Pinheiros,2,2,Botafogo,False,False,first
71,1981-02-04,Desportiva,2,2,Brasília,False,False,first
72,1981-02-04,Operário-MS,1,0,Galícia,False,False,first
73,1981-02-04,Portuguesa,1,0,Grêmio,False,False,first
74,1981-02-11,Corinthians,1,1,Goiás,False,False,first
75,1981-02-07,Botafogo,2,3,Grêmio,False,False,first
76,1981-02-07,Goiás,2,0,Desportiva,False,False,first
77,1981-02-07,Portuguesa,1,0,Corinthians,False,False,first
78,1981-02-07,Brasília,1,3,Operário-MS,False,False,first
79,1981-02-07,Pinheiros,0,0,Galícia,False,False,first
80,1981-02-14,Portuguesa,2,2,Pinheiros,False,False,first
81,1981-02-14,Operário-MS,0,1,Corinthians,False,False,first
82,1981-02-14,Grêmio,1,2,Brasília,False,False,first
83,1981-02-14,Botafogo,0,2,Goiás,False,False,first
84,1981-02-14,Galícia,1,0,Desportiva,False,False,first
85,1981-02-19,Corinthians,2,0,Pinheiros,False,False,first
86,1981-02-21,Goiás,1,0,Brasília,False,False,first
87,1981-02-21,Galícia,3,1,Botafogo,False,False,first
88,1981-02-21,Desportiva,0,1,Portuguesa,False,False,first
89,1981-02-21,Operário-MS,2,1,Grêmio,False,False,first
90,1981-01-18,Ferroviário,2,1,Campinense,False,False,first
91,1981-01-18,Sport,0,0,São Paulo,False,False,first
92,1981-01-18,Atlético-MG,3,0,CSA,False,False,first
93,1981-01-18,Mixto,1,1,Fluminense,False,False,first
94,1981-01-18,América-RN,2,0,River,False,False,first
95,1981-01-21,Atlético-MG,0,0,Campinense,False,False,first
96,1981-01-21,América-RN,1,1,São Paulo,False,False,first
97,1981-01-21,CSA,0,2,Fluminense,False,False,first
98,1981-01-21,River,0,0,Mixto,False,False,first
99,1981-01-22,Sport,2,0,Ferroviário,False,False,first
100,1981-01-24,Fluminense,4,2,América-RN,False,False,first
101,1981-01-24,São Paulo,4,0,Mixto,False,False,first
102,1981-01-25,Campinense,4,1,Sport,False,False,first
103,1981-01-25,CSA,2,1,River,False,False,first
104,1981-01-25,Ferroviário,1,1,Atlético-MG,False,False,first
105,1981-01-28,Atlético-MG,1,1,Sport,False,False,first
106,1981-01-28,Ferroviário,4,1,Fluminense,False,False,first
107,1981-01-28,River,0,2,São Paulo,False,False,first
108,1981-01-28,Mixto,4,2,América-RN,False,False,first
109,1981-01-29,Campinense,0,1,CSA,False,False,first
