date,home_team,home_score,away_score,away_team,neutral,knockout,stage
2023-04-15,Palmeiras,2,1,Cuiabá,False,False,first
2023-04-15,América-MG,0,3,Fluminense,False,False,first
2023-04-15,Athletico-PR,2,0,Goiás,False,False,first
2023-04-15,Botafogo,2,1,São Paulo,False,False,first
2023-04-15,Bragantino,2,1,Bahia,False,False,first
2023-04-15,Fortaleza,1,1,Internacional,False,False,first
2023-04-15,Atlético-MG,1,2,Vasco da Gama,False,False,first
2023-04-16,Corinthians,2,1,Cruzeiro,False,False,first
2023-04-16,Flamengo,3,0,Coritiba,False,False,first
2023-04-16,Grêmio,1,0,Santos,False,False,first
2023-04-22,Fluminense,2,0,Athletico-PR,False,False,first
2023-04-22,Cuiabá,1,1,Bragantino,False,False,first
2023-04-22,São Paulo,3,0,América-MG,False,False,first
2023-04-22,Cruzeiro,1,0,Grêmio,False,False,first
2023-04-23,Internacional,2,1,Flamengo,False,False,first
2023-04-23,Vasco da Gama,2,2,Palmeiras,False,False,first
2023-04-23,Santos,0,0,Atlético-MG,False,False,first
2023-04-23,Coritiba,0,3,Fortaleza,False,False,first
2023-04-23,Goiás,3,1,Corinthians,False,False,first
2023-04-24,Bahia,1,2,Botafogo,False,False,first
2023-04-29,Fortaleza,4,2,Fluminense,False,False,first
2023-04-29,Coritiba,1,1,São Paulo,False,False,first
2023-04-29,Palmeiras,2,1,Corinthians,False,False,first
2023-04-29,Bragantino,0,3,Cruzeiro,False,False,first
2023-04-29,Santos,3,2,América-MG,False,False,first
2023-04-29,Atlético-MG,2,1,Athletico-PR,False,False,first
2023-04-30,Flamengo,2,3,Botafogo,False,False,first
2023-04-30,Internacional,1,0,Goiás,False,False,first
2023-04-30,Cuiabá,1,2,Grêmio,False,False,first
2023-05-01,Vasco da Gama,0,1,Bahia,False,False,first
2023-05-06,Cruzeiro,2,1,Santos,False,False,first
2023-05-06,Fluminense,1,1,Vasco da Gama,False,False,first
2023-05-07,América-MG,1,2,Cuiabá,False,False,first
2023-05-07,Bahia,3,1,Coritiba,False,False,first
2023-05-07,Athletico-PR,2,1,Flamengo,False,False,first
2023-05-07,São Paulo,2,0,Internacional,False,False,first
2023-05-07,Grêmio,3,3,Bragantino,False,False,first
2023-05-07,Botafogo,2,0,Atlético-MG,False,False,first
2023-05-07,Goiás,0,5,Palmeiras,False,False,first
