,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,2015-05-09,Palmeiras,2,2,Atlético-MG,False,False,first
1,2015-05-09,Chapecoense,2,1,Coritiba,False,False,first
2,2015-05-09,Fluminense,1,0,Joinville,False,False,first
3,2015-05-10,Grêmio,3,3,Ponte Preta,False,False,first
4,2015-05-10,São Paulo,2,1,Flamengo,False,False,first
5,2015-05-10,Cruzeiro,0,1,Corinthians,False,False,first
6,2015-05-10,Atlético-PR,3,0,Internacional,False,False,first
7,2015-05-10,Sport,4,1,Figueirense,False,False,first
8,2015-05-10,Vasco da Gama,0,0,Goiás,False,False,first
9,2015-05-10,Avaí,1,1,Santos,False,False,first
10,2015-05-16,Goiás,2,0,Atlético-PR,False,False,first
11,2015-05-16,Coritiba,2,0,Grêmio,False,False,first
12,2015-05-16,Corinthians,1,0,Chapecoense,False,False,first
13,2015-05-17,Figueirense,0,0,Vasco da Gama,False,False,first
14,2015-05-17,Atlético-MG,4,1,Fluminense,False,False,first
15,2015-05-17,Santos,1,0,Cruzeiro,False,False,first
16,2015-05-17,Flamengo,2,2,Sport,False,False,first
17,2015-05-17,Internacional,1,0,Avaí,False,False,first
18,2015-05-17,Joinville,0,0,Palmeiras,False,False,first
19,2015-05-17,Ponte Preta,1,0,São Paulo,False,False,first
20,2015-05-23,Vasco da Gama,1,1,Internacional,False,False,first
21,2015-05-23,São Paulo,3,0,Joinville,False,False,first
22,2015-05-23,Grêmio,1,0,Figueirense,False,False,first
23,2015-05-24,Palmeiras,0,1,Goiás,False,False,first
24,2015-05-24,Fluminense,0,0,Corinthians,False,False,first
25,2015-05-24,Chapecoense,1,0,Santos,False,False,first
26,2015-05-24,Avaí,2,1,Flamengo,False,False,first
27,2015-05-24,Atlético-PR,1,0,Atlético-MG,False,False,first
28,2015-05-24,Cruzeiro,1,1,Ponte Preta,False,False,first
29,2015-05-24,Sport,1,0,Coritiba,False,False,first
30,2015-05-30,Ponte Preta,3,1,Chapecoense,False,False,first
31,2015-05-30,Coritiba,1,2,Avaí,False,False,first
32,2015-05-30,Joinville,1,2,Atlético-PR,False,False,first
33,2015-05-31,Santos,2,2,Sport,False,False,first
34,2015-05-31,Corinthians,0,2,Palmeiras,False,False,first
35,2015-05-31,Internacional,0,0,São Paulo,False,False,first
36,2015-05-31,Goiás,1,1,Grêmio,False,False,first
