,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,2018-04-14,Santos,2,0,Ceará/CE,False,False,first
1,2018-04-14,Cruzeiro,0,1,Grêmio,False,False,first
2,2018-04-14,Vitória/BA,2,2,Flamengo,False,False,first
3,2018-04-15,América/MG,3,0,Sport/PE,False,False,first
4,2018-04-15,Internacional/RS,2,0,Bahia/BA,False,False,first
5,2018-04-15,Vasco da Gama,2,1,Atlético-MG,False,False,first
6,2018-04-15,Corinthians,2,1,Fluminense,False,False,first
7,2018-04-15,Atlético-PR,5,1,Chapecoense,False,False,first
8,2018-04-16,Botafogo,1,1,Palmeiras,False,False,first
9,2018-04-16,São Paulo,1,0,Paraná,False,False,first
10,2018-04-21,Bahia/BA,1,0,Santos,False,False,first
11,2018-04-21,Flamengo,2,0,América/MG,False,False,first
12,2018-04-22,Paraná,0,4,Corinthians,False,False,first
13,2018-04-22,Chapecoense,1,1,Vasco da Gama,False,False,first
14,2018-04-22,Atlético-MG,2,1,Vitória/BA,False,False,first
15,2018-04-22,Fluminense,1,0,Cruzeiro,False,False,first
16,2018-04-22,Palmeiras,1,0,Internacional/RS,False,False,first
17,2018-04-22,Ceará/CE,0,0,São Paulo,False,False,first
18,2018-04-22,Grêmio,0,0,Atlético-PR,False,False,first
19,2018-04-23,Sport/PE,1,1,Botafogo,False,False,first
20,2018-04-28,Botafogo,2,1,Grêmio,False,False,first
21,2018-04-29,Atlético-MG,1,0,Corinthians,False,False,first
22,2018-04-29,Fluminense,1,1,São Paulo,False,False,first
23,2018-04-29,Ceará/CE,0,3,Flamengo,False,False,first
24,2018-04-29,Bahia/BA,0,0,Atlético-PR,False,False,first
25,2018-04-29,Palmeiras,0,0,Chapecoense,False,False,first
26,2018-04-29,Paraná,1,2,Sport/PE,False,False,first
27,2018-04-29,Internacional/RS,0,0,Cruzeiro,False,False,first
28,2018-04-30,América/MG,2,1,Vitória/BA,False,False,first
29,2018-05-05,Vasco da Gama,4,1,América/MG,False,False,first
30,2018-05-05,São Paulo,2,2,Atlético-MG,False,False,first
31,2018-05-06,Corinthians,1,1,Ceará/CE,False,False,first
32,2018-05-06,Atlético-PR,1,3,Palmeiras,False,False,first
33,2018-05-06,Vitória/BA,1,2,Fluminense,False,False,first
34,2018-05-06,Cruzeiro,1,0,Botafogo,False,False,first
35,2018-05-06,Flamengo,2,0,Internacional/RS,False,False,first
36,2018-05-06,Sport/PE,2,0,Bahia/BA,False,False,first
37,2018-05-06,Grêmio,5,1,Santos,False,False,first
38,2018-05-07,Chapecoense,1,1,Paraná,False,False,first
39,2018-05-12,Grêmio,0,0,Internacional/RS,False,False,first
40,2018-05-13,Cruzeiro,2,0,Sport/PE,False,False,first
41,2018-05-13,Atlético-PR,1,2,Atlético-MG,False,False,first
42,2018-05-13,Corinthians,1,0,Palmeiras,False,False,first
43,2018-05-13,Bahia/BA,2,2,São Paulo,False,False,first
44,2018-05-13,Chapecoense,3,2,Flamengo,False,False,first
45,2018-05-13,Vasco da Gama,2,3,Vitória/BA,False,False,first
