,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,1974-03-09,Vasco da Gama,2,0,Coritiba,False,False,first
1,1974-03-09,Bahia,2,1,Paysandu,False,False,first
2,1974-03-10,Fluminense,1,1,América-GB,False,False,first
3,1974-03-10,Grêmio,1,0,Olaria,False,False,first
4,1974-03-10,Desportiva,1,0,Itabaiana,False,False,first
5,1974-03-10,Atlético-PR,1,0,Internacional,False,False,first
6,1974-03-10,Vitória,1,2,Tiradentes,False,False,first
7,1974-03-10,Remo,2,2,Botafogo,False,False,first
8,1974-03-10,Sampaio Corrêa,1,2,Flamengo,False,False,first
9,1974-03-10,América-RN,1,1,Avaí,False,False,first
10,1974-03-13,Fluminense,2,1,Itabaiana,False,False,first
11,1974-03-13,Grêmio,2,0,Atlético-PR,False,False,first
12,1974-03-13,Desportiva,0,0,Vasco da Gama,False,False,first
13,1974-03-13,Avaí,1,2,Internacional,False,False,first
14,1974-03-13,Vitória,0,0,Olaria,False,False,first
15,1974-03-13,Paysandu,3,1,Botafogo,False,False,first
16,1974-03-13,Tiradentes,0,1,América-GB,False,False,first
17,1974-03-13,Sampaio Corrêa,2,2,Bahia,False,False,first
18,1974-03-13,América-RN,0,2,Flamengo,False,False,first
19,1974-03-14,Remo,2,3,Coritiba,False,False,first
20,1974-03-16,Botafogo,0,0,Olaria,False,False,first
21,1974-03-16,Vitória,2,2,Atlético-PR,False,False,first
22,1974-03-16,Coritiba,0,2,Grêmio,False,False,first
23,1974-03-17,Flamengo,1,1,Vasco da Gama,False,False,first
24,1974-03-17,Internacional,5,1,Paysandu,False,False,first
25,1974-03-17,Bahia,1,1,Remo,False,False,first
26,1974-03-17,Tiradentes,0,0,Fluminense,False,False,first
27,1974-03-17,Sampaio Corrêa,1,0,América-GB,False,False,first
28,1974-03-17,Desportiva,1,0,Avaí,False,False,first
29,1974-03-17,América-RN,2,0,Itabaiana,False,False,first
30,1974-03-20,Botafogo,3,1,Atlético-PR,False,False,first
31,1974-03-20,Coritiba,0,1,América-RN,False,False,first
32,1974-03-20,Avaí,0,1,Grêmio,False,False,first
33,1974-03-20,Bahia,1,0,Olaria,False,False,first
34,1974-03-20,Remo,1,2,Vasco da Gama,False,False,first
35,1974-03-20,Sampaio Corrêa,3,1,Fluminense,False,False,first
36,1974-03-20,Itabaiana,1,2,Internacional,False,False,first
37,1974-03-20,América-GB,1,2,Vitória,False,False,first
38,1974-03-23,Flamengo,4,0,Tiradentes,False,False,first
39,1974-03-23,Atlético-PR,1,0,Desportiva,False,False,first
40,1974-03-23,Fluminense,2,3,Olaria,False,False,first
41,1974-03-23,Grêmio,1,2,Internacional,False,False,first
42,1974-03-23,Coritiba,3,2,Botafogo,False,False,first
43,1974-03-23,Bahia,1,1,Vitória,False,False,first
44,1974-03-23,Paysandu,0,0,Vasco da Gama,False,False,first
45,1974-03-23,Sampaio Corrêa,1,0,Avaí,False,False,first
46,1974-03-23,América-RN,1,3,América-GB,False,False,first
47,1974-03-23,Itabaiana,1,0,Remo,False,False,first
48,1974-03-27,América-GB,2,0,Desportiva,False,False,first
49,1974-03-27,Tiradentes,3,0,América-RN,False,False,first
50,1974-03-30,Bahia,0,2,Flamengo,False,False,first
51,1974-03-30,Vasco da Gama,0,0,Botafogo,False,False,first
52,1974-03-30,Internacional,2,0,Tiradentes,False,False,first
53,1974-03-30,Atlético-PR,3,0,Fluminense,False,False,first
54,1974-03-30,Avaí,3,0,Remo,False,False,first
55,1974-03-30,Paysandu,1,1,Grêmio,False,False,first
56,1974-03-30,Sampaio Corrêa,0,2,Coritiba,False,False,first
57,1974-03-30,Itabaiana,1,3,América-GB,False,False,first
58,1974-03-30,Desportiva,1,1,Vitória,False,False,first
59,1974-04-03,Vasco da Gama,0,0,Bahia,False,False,first
60,1974-04-06,Flamengo,2,1,América-GB,False,False,first
61,1974-04-06,Grêmio,1,0,Remo,False,False,first
62,1974-04-06,Coritiba,3,2,Tiradentes,False,False,first
63,1974-04-06,Avaí,2,2,Fluminense,False,False,first
