,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,1986-08-30,Coritiba,0,1,São Paulo,False,False,first
1,1986-08-31,Remo,1,1,Ceará,False,False,first
2,1986-08-31,Bangu,0,1,Fluminense-RJ,False,False,first
3,1986-08-31,Sampaio Corrêa,1,2,Sport,False,False,first
4,1986-08-31,Sobradinho,0,1,Internacional-RS,False,False,first
5,1986-09-02,Coritiba,1,0,Internacional-RS,False,False,first
6,1986-09-02,Fluminense-RJ,1,0,Operário-MS,False,False,first
7,1986-09-02,Remo,0,0,Sport,False,False,first
8,1986-09-02,Sampaio Corrêa,0,3,Ceará,False,False,first
9,1986-09-02,Sobradinho,1,1,São Paulo,False,False,first
10,1986-09-06,Sport,1,0,Coritiba,False,False,first
11,1986-09-07,Internacional-RS,2,0,Fluminense-RJ,False,False,first
12,1986-09-07,São Paulo,1,1,Bangu,False,False,first
13,1986-09-07,Operário-MS,0,1,Sampaio Corrêa,False,False,first
14,1986-09-07,Ceará,1,2,Sobradinho,False,False,first
15,1986-09-10,Sport,1,0,Sobradinho,False,False,first
16,1986-09-10,Ceará,1,0,Coritiba,False,False,first
17,1986-09-10,Fluminense-RJ,0,0,Sampaio Corrêa,False,False,first
18,1986-09-10,Internacional-RS,1,1,Bangu,False,False,first
19,1986-09-11,Operário-MS,2,1,Remo,False,False,first
20,1986-09-13,Fluminense-RJ,1,0,Coritiba,False,False,first
21,1986-09-14,São Paulo,4,0,Ceará,False,False,first
22,1986-09-14,Sport,0,0,Internacional-RS,False,False,first
23,1986-09-14,Sobradinho,1,0,Remo,False,False,first
24,1986-09-14,Bangu,2,0,Operário-MS,False,False,first
25,1986-09-17,Bangu,3,0,Sobradinho,False,False,first
26,1986-09-17,Internacional-RS,1,1,Ceará,False,False,first
27,1986-09-17,Coritiba,0,0,Sampaio Corrêa,False,False,first
28,1986-09-18,Remo,1,1,Fluminense-RJ,False,False,first
29,1986-09-30,Operário-MS,1,2,São Paulo,False,False,first
30,1986-09-21,São Paulo,0,0,Internacional-RS,False,False,first
31,1986-09-21,Sobradinho,0,1,Fluminense-RJ,False,False,first
32,1986-09-21,Coritiba,1,1,Remo,False,False,first
33,1986-09-21,Sampaio Corrêa,0,0,Bangu,False,False,first
34,1986-09-21,Sport,4,1,Operário-MS,False,False,first
35,1986-09-24,Ceará,0,0,Operário-MS,False,False,first
36,1986-09-24,Bangu,1,0,Coritiba,False,False,first
37,1986-09-24,Internacional-RS,3,1,Remo,False,False,first
38,1986-09-24,São Paulo,4,0,Sampaio Corrêa,False,False,first
39,1986-09-25,Fluminense-RJ,0,1,Sport,False,False,first
40,1986-09-28,Fluminense-RJ,2,3,São Paulo,False,False,first
41,1986-09-28,Sampaio Corrêa,0,2,Internacional-RS,False,False,first
42,1986-09-28,Remo,2,2,Bangu,False,False,first
43,1986-09-28,Ceará,0,0,Sport,False,False,first
44,1986-10-07,Operário-MS,2,1,Sobradinho,False,False,first
45,1986-10-01,Sport,0,1,Bangu,False,False,first
46,1986-10-01,Ceará,0,2,Fluminense-RJ,False,False,first
47,1986-10-01,Sobradinho,2,1,Sampaio Corrêa,False,False,first
48,1986-10-02,Remo,0,2,São Paulo,False,False,first
49,1986-10-02,Operário-MS,2,0,Coritiba,False,False,first
50,1986-10-05,São Paulo,3,2,Sport,False,False,first
51,1986-10-05,Bangu,0,1,Ceará,False,False,first
52,1986-10-05,Internacional-RS,3,1,Operário-MS,False,False,first
53,1986-10-05,Coritiba,1,1,Sobradinho,False,False,first
54,1986-10-05,Sampaio Corrêa,2,2,Remo,False,False,first
55,1986-08-31,Corinthians,3,0,Goiás,False,False,first
56,1986-08-31,Joinville,2,0,Atlético-PR,False,False,first
57,1986-08-31,Botafogo-PB,0,1,América-RJ,False,False,first
58,1986-08-31,Sergipe,0,4,Ponte Preta,False,False,first
59,1986-09-02,Flamengo,4,1,Paysandu,False,False,first
60,1986-09-02,Grêmio,2,1,Atlético-PR,False,False,first
61,1986-09-02,Botafogo-PB,1,4,Ponte Preta,False,False,first
62,1986-09-02,Sergipe,1,0,América-RJ,False,False,first
63,1986-09-04,Corinthians,1,0,Paysandu,False,False,first
64,1986-09-04,Flamengo,0,0,Goiás,False,False,first
65,1986-09-07,América-RJ,0,2,Flamengo,False,False,first
66,1986-09-07,Atlético-PR,0,0,Botafogo-PB,False,False,first
67,1986-09-07,Goiás,0,0,Joinville,False,False,first
68,1986-09-07,Paysandu,1,0,Grêmio,False,False,first
69,1986-09-07,Ponte Preta,1,1,Corinthians,False,False,first
70,1986-09-10,Goiás,1,1,Grêmio,False,False,first
71,1986-09-11,Ponte Preta,0,1,Flamengo,False,False,first
72,1986-09-11,América-RJ,0,0,Corinthians,False,False,first
73,1986-09-11,Paysandu,1,1,Joinville,False,False,first
74,1986-09-11,Atlético-PR,1,0,Sergipe,False,False,first
75,1986-09-14,Corinthians,6,0,Sergipe,False,False,first
76,1986-09-14,Grêmio,0,0,Flamengo,False,False,first
77,1986-09-14,Goiás,0,0,Atlético-PR,False,False,first
78,1986-09-14,Botafogo-PB,3,2,Joinville,False,False,first
79,1986-09-14,Ponte Preta,1,0,Paysandu,False,False,first
80,1986-09-17,Flamengo,1,0,Sergipe,False,False,first
81,1986-09-17,Paysandu,0,1,América-RJ,False,False,first
82,1986-09-18,Grêmio,5,2,Botafogo-PB,False,False,first
83,1986-09-18,Atlético-PR,4,0,Ponte Preta,False,False,first
84,1986-09-18,Joinville,1,0,Corinthians,False,False,first
85,1986-09-21,América-RJ,3,1,Ponte Preta,False,False,first
86,1986-09-21,Flamengo,2,3,Corinthians,False,False,first
87,1986-09-21,Grêmio,5,1,Joinville,False,False,first
88,1986-09-21,Paysandu,1,2,Goiás,False,False,first
89,1986-09-22,Sergipe,1,0,Botafogo-PB,False,False,first
90,1986-09-24,América-RJ,0,0,Atlético-PR,False,False,first
91,1986-09-24,Botafogo-PB,0,1,Corinthians,False,False,first
92,1986-09-24,Joinville,1,2,Flamengo,False,False,first
93,1986-09-25,Ponte Preta,1,0,Goiás,False,False,first
94,1986-09-25,Sergipe,0,0,Grêmio,False,False,first
95,1986-09-28,Atlético-PR,4,0,Paysandu,False,False,first
96,1986-09-28,Goiás,3,2,América-RJ,False,False,first
97,1986-09-28,Corinthians,1,2,Grêmio,False,False,first
98,1986-09-28,Flamengo,2,0,Botafogo-PB,False,False,first
99,1986-09-29,Joinville,1,1,Sergipe,False,False,first
100,1986-10-01,Corinthians,0,0,Atlético-PR,False,False,first
101,1986-10-01,Grêmio,0,2,Ponte Preta,False,False,first
102,1986-10-01,Joinville,4,1,América-RJ,False,False,first
103,1986-10-01,Botafogo-PB,1,0,Goiás,False,False,first
104,1986-10-03,Sergipe,2,1,Paysandu,False,False,first
105,1986-10-05,América-RJ,2,0,Grêmio,False,False,first
106,1986-10-05,Atlético-PR,2,1,Flamengo,False,False,first
107,1986-10-05,Goiás,2,0,Sergipe,False,False,first
108,1986-10-05,Ponte Preta,4,1,Joinville,False,False,first
109,1986-10-08,Botafogo-PB,2,0,Paysandu,False,False,first
110,1986-08-31,Atlético-GO,2,1,Piauí,False,False,first
111,1986-08-31,Bahia,4,0,Rio Branco,False,False,first
112,1986-08-31,Guarani,1,0,Cruzeiro,False,False,first
113,1986-08-31,Náutico,1,0,Vasco da Gama,False,False,first
114,1986-08-31,Operário-MT,2,1,Tuna Luso,False,False,first
115,1986-09-02,Atlético-GO,1,0,Tuna Luso,False,False,first
116,1986-09-02,Náutico,0,1,Rio Branco,False,False,first
117,1986-09-02,Operário-MT,0,0,Piauí,False,False,first
118,1986-09-02,Cruzeiro,2,3,Santos,False,False,first
119,1986-09-04,Vasco da Gama,0,1,Bahia,False,False,first
120,1986-09-06,Tuna Luso,3,1,Náutico,False,False,first
121,1986-09-07,Cruzeiro,2,0,Atlético-GO,False,False,first
122,1986-09-07,Piauí,1,3,Bahia,False,False,first
123,1986-09-07,Rio Branco,0,0,Santos,False,False,first
124,1986-09-07,Vasco da Gama,0,1,Guarani,False,False,first
125,1986-09-10,Tuna Luso,0,3,Bahia,False,False,first
126,1986-09-10,Rio Branco,0,0,Guarani,False,False,first
127,1986-09-10,Piauí,1,0,Náutico,False,False,first
128,1986-09-11,Santos,0,0,Vasco da Gama,False,False,first
129,1986-09-11,Operário-MT,0,2,Cruzeiro,False,False,first
130,1986-09-13,Atlético-GO,1,0,Guarani,False,False,first
131,1986-09-14,Bahia,3,0,Santos,False,False,first
132,1986-09-14,Vasco da Gama,0,0,Cruzeiro,False,False,first
133,1986-09-14,Tuna Luso,0,0,Rio Branco,False,False,first
134,1986-09-14,Náutico,3,1,Operário-MT,False,False,first
135,1986-09-17,Bahia,2,1,Operário-MT,False,False,first
136,1986-09-17,Atlético-GO,0,1,Santos,False,False,first
137,1986-09-17,Rio Branco,4,0,Piauí,False,False,first
138,1986-09-17,Guarani,1,0,Náutico,False,False,first
139,1986-09-17,Cruzeiro,3,1,Tuna Luso,False,False,first
140,1986-09-21,Bahia,1,0,Náutico,False,False,first
141,1986-09-21,Santos,0,1,Guarani,False,False,first
142,1986-09-21,Rio Branco,1,0,Vasco da Gama,False,False,first
143,1986-09-30,Operário-MT,0,3,Atlético-GO,False,False,first
144,1986-10-09,Piauí,1,2,Tuna Luso,False,False,first
145,1986-09-24,Guarani,1,1,Bahia,False,False,first
146,1986-09-24,Náutico,1,0,Atlético-GO,False,False,first
147,1986-09-24,Piauí,0,3,Cruzeiro,False,False,first
148,1986-09-24,Tuna Luso,0,3,Vasco da Gama,False,False,first
149,1986-09-25,Santos,3,0,Operário-MT,False,False,first
150,1986-09-27,Bahia,1,1,Atlético-GO,False,False,first
151,1986-09-27,Cruzeiro,0,0,Rio Branco,False,False,first
152,1986-09-28,Guarani,2,0,Operário-MT,False,False,first
153,1986-09-28,Santos,5,0,Náutico,False,False,first
154,1986-10-07,Vasco da Gama,2,0,Piauí,False,False,first
155,1986-10-02,Atlético-GO,0,0,Vasco da Gama,False,False,first
156,1986-10-02,Guarani,8,2,Piauí,False,False,first
157,1986-10-02,Operário-MT,0,2,Rio Branco,False,False,first
158,1986-10-02,Santos,2,0,Tuna Luso,False,False,first
159,1986-10-02,Náutico,1,0,Cruzeiro,False,False,first
160,1986-10-05,Cruzeiro,0,0,Bahia,False,False,first
161,1986-10-05,Piauí,0,2,Santos,False,False,first
162,1986-10-05,Rio Branco,2,1,Atlético-GO,False,False,first
163,1986-10-05,Tuna Luso,1,4,Guarani,False,False,first
164,1986-10-05,Vasco da Gama,6,0,Operário-MT,False,False,first
165,1986-08-31,Atlético-MG,1,1,Santa Cruz,False,False,first
166,1986-08-31,Comercial,1,1,Botafogo-RJ,False,False,first
167,1986-08-31,Fortaleza,0,0,CSA,False,False,first
168,1986-08-31,Nacional,1,0,Alecrim,False,False,first
169,1986-08-31,Portuguesa,2,0,Vitória,False,False,first
170,1986-09-02,Fortaleza,2,0,Alecrim,False,False,first
171,1986-09-04,Portuguesa,1,1,Santa Cruz,False,False,first
172,1986-09-04,Vitória,0,0,Atlético-MG,False,False,first
173,1986-09-04,Nacional,0,0,CSA,False,False,first
174,1986-09-30,Palmeiras,2,0,Botafogo-RJ,False,False,first
175,1986-09-06,Botafogo-RJ,2,0,Fortaleza,False,False,first
176,1986-09-07,Alecrim,2,2,Portuguesa,False,False,first
177,1986-09-07,CSA,0,2,Atlético-MG,False,False,first
178,1986-09-07,Santa Cruz,2,1,Palmeiras,False,False,first
179,1986-09-07,Vitória,2,0,Comercial,False,False,first
180,1986-09-10,CSA,4,0,Portuguesa,False,False,first
181,1986-09-10,Alecrim,1,2,Atlético-MG,False,False,first
182,1986-09-10,Palmeiras,2,2,Vitória,False,False,first
183,1986-09-10,Botafogo-RJ,0,0,Nacional,False,False,first
184,1986-09-11,Santa Cruz,0,0,Comercial,False,False,first
185,1986-09-13,Vitória,0,0,Botafogo-RJ,False,False,first
186,1986-09-14,Atlético-MG,1,0,Palmeiras,False,False,first
187,1986-09-14,Portuguesa,2,1,Nacional,False,False,first
188,1986-09-14,Fortaleza,0,1,Comercial,False,False,first
189,1986-09-14,Alecrim,1,0,Santa Cruz,False,False,first
190,1986-09-17,Palmeiras,6,0,Fortaleza,False,False,first
191,1986-09-17,Santa Cruz,2,0,CSA,False,False,first
192,1986-09-17,Atlético-MG,0,0,Nacional,False,False,first
193,1986-09-18,Botafogo-RJ,2,1,Alecrim,False,False,first
194,1986-09-30,Comercial,1,1,Portuguesa,False,False,first
195,1986-09-20,Santa Cruz,1,3,Vitória,False,False,first
196,1986-09-21,CSA,2,1,Alecrim,False,False,first
197,1986-09-21,Atlético-MG,2,1,Portuguesa,False,False,first
198,1986-09-21,Nacional,0,1,Fortaleza,False,False,first
199,1986-09-21,Palmeiras,4,2,Comercial,False,False,first
200,1986-09-24,Alecrim,1,1,Vitória,False,False,first
201,1986-09-24,CSA,1,1,Botafogo-RJ,False,False,first
202,1986-09-24,Nacional,2,1,Palmeiras,False,False,first
203,1986-09-25,Fortaleza,0,1,Portuguesa,False,False,first
204,1986-09-25,Comercial,1,2,Atlético-MG,False,False,first
205,1986-09-28,Atlético-MG,4,0,Fortaleza,False,False,first
206,1986-09-28,Portuguesa,0,0,Palmeiras,False,False,first
207,1986-09-28,Vitória,0,0,CSA,False,False,first
208,1986-10-07,Botafogo-RJ,2,0,Santa Cruz,False,False,first
209,1986-10-07,Comercial,2,1,Nacional,False,False,first
210,1986-10-01,Fortaleza,2,2,Vitória,False,False,first
211,1986-10-01,Nacional,3,1,Santa Cruz,False,False,first
212,1986-10-02,Palmeiras,3,0,Alecrim,False,False,first
213,1986-10-02,Portuguesa,2,1,Botafogo-RJ,False,False,first
214,1986-10-02,Comercial,1,0,CSA,False,False,first
215,1986-10-05,Vitória,2,2,Nacional,False,False,first
216,1986-10-05,Santa Cruz,3,2,Fortaleza,False,False,first
217,1986-10-05,CSA,1,0,Palmeiras,False,False,first
218,1986-10-05,Botafogo-RJ,2,4,Atlético-MG,False,False,first
219,1986-10-09,Alecrim,0,0,Comercial,False,False,first
220,1986-09-06,River,2,2,Guarany,False,False,first
221,1986-09-07,Rio Negro,1,1,América-RN,False,False,first
222,1986-09-07,Moto Clube,1,0,Sport Belém,False,False,first
223,1986-09-07,Treze,1,0,Ferroviário,False,False,first
224,1986-09-09,Sport Belém,0,0,Maranhão,False,False,first
225,1986-09-10,Treze,1,0,Guarany,False,False,first
226,1986-09-10,Moto Clube,1,0,América-RN,False,False,first
227,1986-09-11,River,1,1,Ferroviário,False,False,first
228,1986-09-13,América-RN,0,0,Treze,False,False,first
229,1986-09-14,Rio Negro,0,0,River,False,False,first
230,1986-09-14,Maranhão,2,3,Moto Clube,False,False,first
231,1986-09-14,Guarany,0,0,Ferroviário,False,False,first
232,1986-09-18,Sport Belém,1,2,Treze,False,False,first
233,1986-09-18,River,1,2,Moto Clube,False,False,first
234,1986-09-18,Ferroviário,2,3,Maranhão,False,False,first
235,1986-09-18,Guarany,1,0,Rio Negro,False,False,first
236,1986-09-20,Moto Clube,0,1,Rio Negro,False,False,first
237,1986-09-21,América-RN,1,0,Sport Belém,False,False,first
238,1986-09-21,Treze,2,0,River,False,False,first
239,1986-09-21,Guarany,2,1,Maranhão,False,False,first
240,1986-09-24,Maranhão,2,0,River,False,False,first
241,1986-09-25,Ferroviário,0,0,América-RN,False,False,first
242,1986-09-25,Sport Belém,1,0,Guarany,False,False,first
243,1986-09-25,Rio Negro,0,0,Treze,False,False,first
244,1986-09-27,Maranhão,0,0,Rio Negro,False,False,first
245,1986-09-27,América-RN,3,0,Guarany,False,False,first
246,1986-09-28,Ferroviário,3,1,Sport Belém,False,False,first
