date,home_team,home_score,away_score,away_team,neutral,knockout,stage
2019-04-27,São Paulo,2,0,Botafogo,False,False,first
2019-04-27,Atlético-MG,2,1,Avaí,False,False,first
2019-04-27,Chapecoense,2,0,Internacional,False,False,first
2019-04-27,Flamengo,3,1,Cruzeiro,False,False,first
2019-04-28,Grêmio,1,2,Santos,False,False,first
2019-04-28,Ceará,4,0,CSA,False,False,first
2019-04-28,Bahia,3,2,Corinthians,False,False,first
2019-04-28,Athletico-PR,4,1,Vasco da Gama,False,False,first
2019-04-28,Palmeiras,4,0,Fortaleza,False,False,first
2019-04-28,Fluminense,0,1,Goiás,False,False,first
2019-05-01,CSA,1,1,Palmeiras,False,False,first
2019-05-01,Internacional,2,1,Flamengo,False,False,first
2019-05-01,Corinthians,1,0,Chapecoense,False,False,first
2019-05-01,Cruzeiro,1,0,Ceará,False,False,first
2019-05-01,Avaí,1,1,Grêmio,False,False,first
2019-05-01,Goiás,1,2,São Paulo,False,False,first
2019-05-01,Vasco da Gama,1,2,Atlético-MG,False,False,first
2019-05-01,Fortaleza,2,1,Athletico-PR,False,False,first
2019-05-02,Santos,2,1,Fluminense,False,False,first
2019-05-02,Botafogo,3,2,Bahia,False,False,first
2019-05-04,Palmeiras,1,0,Internacional,False,False,first
2019-05-04,Vasco da Gama,1,1,Corinthians,False,False,first
2019-05-04,Ceará,1,2,Atlético-MG,False,False,first
2019-05-05,Chapecoense,1,1,Athletico-PR,False,False,first
2019-05-05,Botafogo,1,0,Fortaleza,False,False,first
2019-05-05,CSA,0,0,Santos,False,False,first
2019-05-05,Cruzeiro,2,1,Goiás,False,False,first
2019-05-05,São Paulo,1,1,Flamengo,False,False,first
2019-05-05,Grêmio,4,5,Fluminense,False,False,first
2019-05-05,Bahia,1,0,Avaí,False,False,first
2019-05-11,Fluminense,0,1,Botafogo,False,False,first
2019-05-11,Corinthians,0,0,Grêmio,False,False,first
2019-05-11,Goiás,2,1,Ceará,False,False,first
2019-05-12,Atlético-MG,0,2,Palmeiras,False,False,first
2019-05-12,Flamengo,2,1,Chapecoense,False,False,first
2019-05-12,Internacional,3,1,Cruzeiro,False,False,first
2019-05-12,Santos,3,0,Vasco da Gama,False,False,first
2019-05-12,Athletico-PR,1,0,Bahia,False,False,first
2019-05-12,Fortaleza,0,1,São Paulo,False,False,first
