,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,1988-09-02,Bahia,1,1,Bangu,False,False,first
1,1988-09-02,Vitória,0,0,América,False,False,first
2,1988-09-04,Santa Cruz,0,1,Sport,False,False,first
3,1988-09-04,Goiás,0,1,Guarani,False,False,first
4,1988-09-04,Palmeiras,1,1,Santos,False,False,first
5,1988-09-04,Cruzeiro,0,0,Atlético-MG,False,False,first
6,1988-09-04,Botafogo,1,1,Fluminense,False,False,first
7,1988-09-04,Vasco da Gama,1,0,Flamengo,False,False,first
8,1988-09-04,Corinthians,0,1,São Paulo,False,False,first
9,1988-09-04,Grêmio,1,0,Internacional,False,False,first
10,1988-09-04,Coritiba,1,0,Atlético-PR,False,False,first
11,1988-09-04,Criciúma,1,1,Portuguesa,False,False,first
12,1988-09-07,Goiás,0,2,Vasco da Gama,False,False,first
13,1988-09-07,Sport,0,0,Cruzeiro,False,False,first
14,1988-09-07,Grêmio,3,0,São Paulo,False,False,first
15,1988-09-07,Corinthians,0,0,Fluminense,False,False,first
16,1988-09-07,Portuguesa,3,1,Coritiba,False,False,first
17,1988-09-07,Palmeiras,2,1,Santa Cruz,False,False,first
18,1988-09-07,América,1,2,Flamengo,False,False,first
19,1988-09-07,Bahia,1,0,Vitória,False,False,first
20,1988-09-07,Atlético-MG,1,0,Botafogo,False,False,first
21,1988-09-07,Criciúma,1,3,Internacional,False,False,first
22,1988-09-07,Atlético-PR,1,1,Santos,False,False,first
23,1988-11-02,Bangu,0,1,Guarani,False,False,first
24,1988-09-11,Flamengo,1,0,Corinthians,False,False,first
25,1988-09-11,Guarani,1,0,Atlético-MG,False,False,first
26,1988-09-11,Fluminense,3,0,Bahia,False,False,first
27,1988-09-11,Internacional,0,0,Santos,False,False,first
28,1988-09-11,Cruzeiro,0,0,Atlético-PR,False,False,first
29,1988-09-11,Vitória,2,0,Santa Cruz,False,False,first
30,1988-09-11,Vasco da Gama,4,2,Portuguesa,False,False,first
31,1988-09-11,Sport,0,0,Grêmio,False,False,first
32,1988-09-11,São Paulo,1,0,Botafogo,False,False,first
33,1988-09-11,Palmeiras,1,0,Criciúma,False,False,first
34,1988-09-11,Bangu,2,0,América,False,False,first
35,1988-09-11,Coritiba,0,0,Goiás,False,False,first
36,1988-09-17,Corinthians,2,1,Vitória,False,False,first
37,1988-09-17,Santos,2,0,Bangu,False,False,first
