,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,1976-09-01,Internacional,6,0,Figueirense,False,False,first
1,1976-09-01,Santos,2,1,Caxias,False,False,first
2,1976-09-01,Rio Branco,1,4,Grêmio,False,False,first
3,1976-09-04,Grêmio,1,0,Caxias,False,False,first
4,1976-09-04,Desportiva,0,1,Palmeiras,False,False,first
5,1976-09-04,Figueirense,1,4,Santos,False,False,first
6,1976-09-07,Palmeiras,0,1,Santos,False,False,first
7,1976-09-07,Internacional,3,1,Grêmio,False,False,first
8,1976-09-07,Desportiva,2,1,Rio Branco,False,False,first
9,1976-09-08,Figueirense,1,0,Avaí,False,False,first
10,1976-09-11,Palmeiras,4,0,Figueirense,False,False,first
11,1976-09-12,Grêmio,0,0,Santos,False,False,first
12,1976-09-12,Caxias,2,1,Internacional,False,False,first
13,1976-09-12,Desportiva,0,3,Avaí,False,False,first
14,1976-09-15,Rio Branco,0,0,Figueirense,False,False,first
15,1976-09-15,Caxias,0,0,Palmeiras,False,False,first
16,1976-09-15,Santos,0,0,Avaí,False,False,first
17,1976-09-18,Desportiva,1,0,Figueirense,False,False,first
18,1976-09-19,Avaí,0,4,Internacional,False,False,first
19,1976-09-19,Rio Branco,0,1,Santos,False,False,first
20,1976-09-19,Palmeiras,0,0,Grêmio,False,False,first
21,1976-09-22,Palmeiras,1,0,Rio Branco,False,False,first
22,1976-09-22,Desportiva,1,4,Internacional,False,False,first
23,1976-09-22,Caxias,1,0,Avaí,False,False,first
24,1976-09-23,Figueirense,0,2,Grêmio,False,False,first
25,1976-09-25,Avaí,2,1,Rio Branco,False,False,first
26,1976-09-26,Grêmio,3,1,Desportiva,False,False,first
27,1976-09-26,Santos,1,3,Internacional,False,False,first
28,1976-09-26,Figueirense,1,0,Caxias,False,False,first
29,1976-09-29,Internacional,3,0,Rio Branco,False,False,first
30,1976-09-29,Avaí,0,1,Palmeiras,False,False,first
31,1976-09-29,Caxias,2,0,Desportiva,False,False,first
32,1976-10-02,Rio Branco,0,2,Caxias,False,False,first
33,1976-10-03,Santos,0,0,Desportiva,False,False,first
34,1976-10-03,Avaí,0,3,Grêmio,False,False,first
35,1976-10-03,Internacional,1,0,Palmeiras,False,False,first
36,1976-08-29,Coritiba,0,2,São Paulo,False,False,first
37,1976-08-29,Londrina,0,3,Atlético-PR,False,False,first
38,1976-08-29,Confiança,2,1,Portuguesa,False,False,first
39,1976-09-01,Londrina,0,0,São Paulo,False,False,first
40,1976-09-01,Uberaba,0,0,Atlético-PR,False,False,first
41,1976-09-04,São Paulo,0,0,Portuguesa,False,False,first
