,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,1993-09-06,São Paulo,3,2,Internacional,False,False,first
1,1993-09-06,Bragantino,0,0,Botafogo,False,False,first
2,1993-09-07,Cruzeiro,0,2,Corinthians,False,False,first
3,1993-09-07,Bahia,1,1,Flamengo,False,False,first
4,1993-09-11,Internacional,1,0,Botafogo,False,False,first
5,1993-09-12,São Paulo,1,1,Corinthians,False,False,first
6,1993-09-12,Flamengo,1,1,Bragantino,False,False,first
7,1993-09-12,Bahia,1,3,Cruzeiro,False,False,first
8,1993-09-18,São Paulo,2,0,Bahia,False,False,first
9,1993-09-18,Cruzeiro,1,2,Flamengo,False,False,first
10,1993-09-20,Botafogo,0,1,Corinthians,False,False,first
11,1993-09-20,Internacional,1,1,Bragantino,False,False,first
12,1993-09-15,Bahia,1,0,Botafogo,False,False,first
13,1993-09-22,Flamengo,2,0,São Paulo,False,False,first
14,1993-10-06,Bragantino,1,0,Cruzeiro,False,False,first
15,1993-10-09,Corinthians,2,0,Internacional,False,False,first
16,1993-09-25,Bragantino,0,0,Corinthians,False,False,first
17,1993-09-26,Botafogo,0,1,Flamengo,False,False,first
18,1993-09-26,São Paulo,0,0,Cruzeiro,False,False,first
19,1993-09-26,Internacional,1,0,Bahia,False,False,first
20,1993-09-29,Flamengo,3,0,Internacional,False,False,first
21,1993-09-29,Bahia,1,3,Corinthians,False,False,first
22,1993-10-09,Cruzeiro,3,0,Botafogo,False,False,first
23,1993-10-10,São Paulo,3,3,Bragantino,False,False,first
24,1993-10-03,Corinthians,1,0,Flamengo,False,False,first
25,1993-10-03,Botafogo,0,4,São Paulo,False,False,first
26,1993-10-03,Internacional,3,0,Cruzeiro,False,False,first
27,1993-10-03,Bahia,1,0,Bragantino,False,False,first
28,1993-10-09,Bragantino,3,3,Internacional,False,False,first
29,1993-10-12,Corinthians,5,1,Bahia,False,False,first
30,1993-11-05,Cruzeiro,1,1,São Paulo,False,False,first
31,1993-11-12,Flamengo,2,0,Botafogo,False,False,first
32,1993-10-16,Bragantino,5,1,Flamengo,False,False,first
33,1993-10-16,Corinthians,1,0,São Paulo,False,False,first
34,1993-10-17,Bahia,0,1,Internacional,False,False,first
35,1993-10-17,Botafogo,0,1,Cruzeiro,False,False,first
36,1993-10-23,Bragantino,0,0,São Paulo,False,False,first
37,1993-10-24,Flamengo,2,1,Cruzeiro,False,False,first
38,1993-10-25,Internacional,1,1,Corinthians,False,False,first
39,1993-11-05,Botafogo,3,0,Bahia,False,False,first
40,1993-10-30,Bahia,1,1,São Paulo,False,False,first
