,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,2009-05-09,Sport,1,1,Barueri,False,False,first
1,2009-05-09,Palmeiras,2,1,Coritiba,False,False,first
2,2009-05-09,Avaí,2,2,Atlético-MG,False,False,first
3,2009-05-10,Corinthians,0,1,Internacional,False,False,first
4,2009-05-10,Fluminense,1,0,São Paulo,False,False,first
5,2009-05-10,Cruzeiro,2,0,Flamengo,False,False,first
6,2009-05-10,Atlético-PR,0,2,Vitória,False,False,first
7,2009-05-10,Grêmio,1,1,Santos,False,False,first
8,2009-05-10,Santo André,1,1,Botafogo,False,False,first
9,2009-05-10,Goiás,3,3,Náutico,False,False,first
10,2009-05-16,Flamengo,0,0,Avaí,False,False,first
11,2009-05-16,Coritiba,2,4,Santo André,False,False,first
12,2009-05-16,Atlético-MG,2,1,Grêmio,False,False,first
13,2009-05-17,Santos,3,3,Goiás,False,False,first
14,2009-05-17,São Paulo,2,2,Atlético-PR,False,False,first
15,2009-05-17,Barueri,0,0,Fluminense,False,False,first
16,2009-05-17,Internacional,2,0,Palmeiras,False,False,first
17,2009-05-17,Botafogo,0,0,Corinthians,False,False,first
18,2009-05-17,Vitória,1,0,Sport,False,False,first
19,2009-05-17,Náutico,2,0,Cruzeiro,False,False,first
20,2009-05-23,Corinthians,2,1,Barueri,False,False,first
21,2009-05-23,Cruzeiro,2,0,Vitória,False,False,first
22,2009-05-23,Goiás,0,1,Internacional,False,False,first
23,2009-05-24,Atlético-PR,2,3,Náutico,False,False,first
24,2009-05-24,Grêmio,2,0,Botafogo,False,False,first
25,2009-05-24,Fluminense,1,4,Santos,False,False,first
26,2009-05-24,Palmeiras,0,0,São Paulo,False,False,first
27,2009-05-24,Santo André,1,2,Flamengo,False,False,first
28,2009-05-24,Sport,2,3,Atlético-MG,False,False,first
29,2009-05-24,Avaí,2,2,Coritiba,False,False,first
30,2009-05-30,Botafogo,2,2,Sport,False,False,first
31,2009-05-30,Coritiba,1,3,Goiás,False,False,first
32,2009-05-30,Atlético-MG,0,0,Santo André,False,False,first
33,2009-05-31,Flamengo,2,1,Atlético-PR,False,False,first
34,2009-05-31,São Paulo,3,0,Cruzeiro,False,False,first
35,2009-05-31,Santos,3,1,Corinthians,False,False,first
36,2009-05-31,Náutico,1,1,Fluminense,False,False,first
37,2009-05-31,Vitória,1,0,Grêmio,False,False,first
38,2009-05-31,Barueri,2,2,Palmeiras,False,False,first
39,2009-05-31,Internacional,2,1,Avaí,False,False,first
40,2009-06-04,Grêmio,3,0,Náutico,False,False,first
41,2009-06-04,Santo André,3,3,Santos,False,False,first
42,2009-06-06,Corinthians,2,0,Coritiba,False,False,first
43,2009-06-07,Palmeiras,2,1,Vitória,False,False,first
44,2009-06-07,Sport,4,2,Flamengo,False,False,first
45,2009-06-07,Avaí,0,0,São Paulo,False,False,first
46,2009-06-07,Atlético-PR,0,4,Atlético-MG,False,False,first
47,2009-06-07,Cruzeiro,1,1,Internacional,False,False,first
48,2009-06-07,Fluminense,1,0,Botafogo,False,False,first
49,2009-06-07,Goiás,2,2,Barueri,False,False,first
50,2009-06-13,São Paulo,1,1,Santo André,False,False,first
51,2009-06-13,Sport,0,1,Atlético-PR,False,False,first
52,2009-06-13,Botafogo,2,0,Santos,False,False,first
53,2009-06-14,Coritiba,5,0,Flamengo,False,False,first
54,2009-06-14,Fluminense,0,0,Grêmio,False,False,first
55,2009-06-14,Goiás,0,0,Corinthians,False,False,first
56,2009-06-14,Atlético-MG,3,0,Náutico,False,False,first
57,2009-06-14,Palmeiras,3,1,Cruzeiro,False,False,first
58,2009-06-14,Internacional,0,0,Vitória,False,False,first
59,2009-06-14,Barueri,3,1,Avaí,False,False,first
60,2009-06-20,Atlético-PR,2,2,Palmeiras,False,False,first
61,2009-06-20,Vitória,4,3,Botafogo,False,False,first
62,2009-06-20,Santo André,2,1,Sport,False,False,first
63,2009-06-20,Grêmio,2,2,Goiás,False,False,first
64,2009-06-20,Náutico,0,1,Coritiba,False,False,first
65,2009-06-20,Avaí,3,2,Fluminense,False,False,first
66,2009-06-21,Corinthians,3,1,São Paulo,False,False,first
67,2009-06-21,Santos,2,3,Atlético-MG,False,False,first
68,2009-06-21,Flamengo,4,0,Internacional,False,False,first
69,2009-06-21,Cruzeiro,2,4,Barueri,False,False,first
70,2009-06-27,Cruzeiro,1,0,Avaí,False,False,first
71,2009-06-27,Botafogo,1,4,Goiás,False,False,first
72,2009-06-27,São Paulo,2,0,Náutico,False,False,first
73,2009-06-27,Barueri,4,2,Atlético-MG,False,False,first
74,2009-06-27,Atlético-PR,1,0,Corinthians,False,False,first
75,2009-06-28,Palmeiras,1,1,Santos,False,False,first
76,2009-06-28,Internacional,3,0,Coritiba,False,False,first
77,2009-06-28,Sport,3,1,Grêmio,False,False,first
78,2009-06-28,Fluminense,0,0,Flamengo,False,False,first
79,2009-06-28,Vitória,4,1,Santo André,False,False,first
80,2009-07-04,Santos,1,0,Sport,False,False,first
81,2009-07-04,Santo André,1,1,Barueri,False,False,first
82,2009-07-04,Flamengo,2,1,Vitória,False,False,first
83,2009-07-05,Coritiba,2,0,São Paulo,False,False,first
84,2009-07-05,Goiás,1,0,Cruzeiro,False,False,first
85,2009-07-05,Grêmio,4,1,Atlético-PR,False,False,first
86,2009-07-05,Atlético-MG,1,1,Botafogo,False,False,first
87,2009-07-05,Avaí,0,3,Palmeiras,False,False,first
88,2009-07-05,Náutico,0,2,Internacional,False,False,first
89,2009-07-08,Corinthians,4,2,Fluminense,False,False,first
90,2009-07-11,Avaí,1,2,Botafogo,False,False,first
91,2009-07-11,Barueri,3,1,Coritiba,False,False,first
92,2009-07-11,Palmeiras,4,1,Náutico,False,False,first
93,2009-07-12,São Paulo,2,2,Flamengo,False,False,first
94,2009-07-12,Atlético-PR,3,2,Internacional,False,False,first
95,2009-07-12,Grêmio,3,0,Corinthians,False,False,first
96,2009-07-12,Cruzeiro,0,3,Atlético-MG,False,False,first
97,2009-07-12,Vitória,6,2,Santos,False,False,first
98,2009-07-12,Fluminense,0,1,Santo André,False,False,first
99,2009-07-12,Sport,1,0,Goiás,False,False,first
100,2009-07-15,Coritiba,2,1,Grêmio,False,False,first
101,2009-07-15,Goiás,0,2,Avaí,False,False,first
102,2009-07-15,Santo André,1,0,Atlético-PR,False,False,first
103,2009-07-15,Santos,3,3,Barueri,False,False,first
104,2009-07-15,Internacional,4,2,Fluminense,False,False,first
105,2009-07-15,Flamengo,1,2,Palmeiras,False,False,first
106,2009-07-16,Atlético-MG,2,0,São Paulo,False,False,first
107,2009-07-16,Náutico,1,1,Vitória,False,False,first
108,2009-07-16,Corinthians,4,3,Sport,False,False,first
109,2009-08-27,Botafogo,1,1,Cruzeiro,False,False,first
110,2009-07-18,Fluminense,1,4,Goiás,False,False,first
111,2009-07-18,Palmeiras,1,0,Santo André,False,False,first
112,2009-07-19,Vitória,0,0,Atlético-MG,False,False,first
113,2009-07-19,Cruzeiro,1,2,Corinthians,False,False,first
114,2009-07-19,Grêmio,2,1,Internacional,False,False,first
115,2009-07-19,São Paulo,2,1,Santos,False,False,first
116,2009-07-19,Atlético-PR,0,0,Coritiba,False,False,first
117,2009-07-19,Barueri,4,0,Náutico,False,False,first
118,2009-07-19,Sport,1,3,Avaí,False,False,first
119,2009-07-19,Flamengo,2,2,Botafogo,False,False,first
120,2009-07-22,Avaí,1,0,Grêmio,False,False,first
121,2009-07-22,Santo André,0,2,Cruzeiro,False,False,first
122,2009-07-22,Santos,1,0,Atlético-PR,False,False,first
123,2009-07-22,Internacional,2,2,São Paulo,False,False,first
124,2009-07-22,Goiás,2,1,Palmeiras,False,False,first
125,2009-07-22,Náutico,2,2,Botafogo,False,False,first
126,2009-07-22,Flamengo,1,1,Barueri,False,False,first
127,2009-07-22,Coritiba,1,1,Sport,False,False,first
128,2009-07-22,Corinthians,2,1,Vitória,False,False,first
129,2009-07-22,Atlético-MG,2,1,Fluminense,False,False,first
130,2009-07-25,Grêmio,3,2,Santo André,False,False,first
131,2009-07-25,Atlético-PR,1,3,Avaí,False,False,first
132,2009-07-25,Botafogo,3,2,Internacional,False,False,first
133,2009-07-26,Corinthians,0,3,Palmeiras,False,False,first
134,2009-07-26,Santos,1,2,Flamengo,False,False,first
135,2009-07-26,Atlético-MG,0,1,Goiás,False,False,first
136,2009-07-26,Sport,3,3,Náutico,False,False,first
137,2009-07-26,Barueri,1,2,São Paulo,False,False,first
138,2009-07-26,Fluminense,1,1,Cruzeiro,False,False,first
139,2009-07-26,Vitória,1,0,Coritiba,False,False,first
140,2009-07-29,Coritiba,2,2,Botafogo,False,False,first
141,2009-07-29,Cruzeiro,1,0,Sport,False,False,first
142,2009-07-29,Internacional,3,2,Barueri,False,False,first
143,2009-07-29,Goiás,3,0,Atlético-PR,False,False,first
144,2009-07-29,Náutico,1,2,Santos,False,False,first
145,2009-07-29,Palmeiras,1,0,Fluminense,False,False,first
146,2009-07-29,Santo André,1,1,Corinthians,False,False,first
147,2009-07-30,Avaí,4,0,Vitória,False,False,first
