date,home_team,home_score,away_score,away_team,neutral,knockout,stage
1992-01-26,Corinthians,1,4,Vasco da Gama,False,False,first
1992-01-26,Botafogo,3,1,Atlético-PR,False,False,first
1992-01-26,Cruzeiro,2,0,Guarani,False,False,first
1992-01-26,Náutico,0,0,Sport,False,False,first
1992-01-26,Paysandu,2,1,Goiás,False,False,first
1992-01-27,Portuguesa-SP,2,2,Fluminense,False,False,first
1992-01-27,Internacional,0,1,Bragantino,False,False,first
1992-01-29,Palmeiras,1,1,Atlético-MG,False,False,first
1992-01-29,Santos,1,1,São Paulo,False,False,first
1992-01-29,Bahia,1,1,Flamengo,False,False,first
1992-02-01,Internacional,4,1,Palmeiras,False,False,first
1992-02-01,Atlético-MG,0,2,Botafogo,False,False,first
1992-02-02,Corinthians,1,1,Santos,False,False,first
1992-02-02,Bragantino,0,0,São Paulo,False,False,first
1992-02-02,Fluminense,1,0,Paysandu,False,False,first
1992-02-02,Sport,0,0,Cruzeiro,False,False,first
1992-02-02,Atlético-PR,0,0,Náutico,False,False,first
1992-02-02,Guarani,1,3,Flamengo,False,False,first
1992-02-02,Bahia,2,1,Portuguesa-SP,False,False,first
1992-02-02,Vasco da Gama,1,1,Goiás,False,False,first
1992-02-08,Palmeiras,3,0,Fluminense,False,False,first
1992-02-08,Goiás,1,0,Santos,False,False,first
1992-02-09,Botafogo,2,2,Flamengo,False,False,first
1992-02-09,São Paulo,2,1,Bahia,False,False,first
1992-02-09,Portuguesa-SP,1,1,Internacional,False,False,first
1992-02-09,Bragantino,0,0,Sport,False,False,first
1992-02-09,Paysandu,1,0,Cruzeiro,False,False,first
1992-02-09,Náutico,2,0,Guarani,False,False,first
1992-02-10,Atlético-MG,0,1,Corinthians,False,False,first
1992-02-10,Atlético-PR,0,2,Vasco da Gama,False,False,first
1992-02-15,Palmeiras,1,2,Flamengo,False,False,first
1992-02-15,São Paulo,2,0,Atlético-MG,False,False,first
1992-02-15,Atlético-PR,0,2,Portuguesa-SP,False,False,first
1992-02-16,Corinthians,2,0,Náutico,False,False,first
1992-02-16,Vasco da Gama,2,0,Paysandu,False,False,first
1992-02-16,Cruzeiro,3,0,Bragantino,False,False,first
1992-02-16,Sport,1,0,Botafogo,False,False,first
1992-02-16,Bahia,1,1,Goiás,False,False,first
1992-02-17,Santos,1,0,Guarani,False,False,first
1992-02-17,Internacional,1,0,Fluminense,False,False,first
1992-02-19,Flamengo,3,2,São Paulo,False,False,first
1992-02-19,Portuguesa-SP,3,2,Corinthians,False,False,first
1992-02-19,Bragantino,1,0,Palmeiras,False,False,first
1992-02-19,Botafogo,3,1,Bahia,False,False,first
1992-02-19,Goiás,0,0,Atlético-MG,False,False,first
1992-02-20,Vasco da Gama,1,1,Fluminense,False,False,first
1992-02-20,Santos,2,1,Paysandu,False,False,first
1992-02-20,Cruzeiro,4,0,Atlético-PR,False,False,first
1992-02-20,Guarani,1,3,Sport,False,False,first
1992-02-20,Náutico,2,2,Internacional,False,False,first
1992-02-22,Botafogo,2,4,Corinthians,False,False,first
1992-02-23,Atlético-MG,0,4,Vasco da Gama,False,False,first
1992-02-23,Fluminense,4,0,Santos,False,False,first
1992-02-23,São Paulo,0,1,Guarani,False,False,first
1992-02-23,Paysandu,0,0,Palmeiras,False,False,first
1992-02-23,Goiás,1,2,Internacional,False,False,first
1992-02-23,Bragantino,1,0,Náutico,False,False,first
1992-02-23,Bahia,2,3,Atlético-PR,False,False,first
1992-02-24,Flamengo,1,2,Cruzeiro,False,False,first
1992-02-24,Sport,0,0,Portuguesa-SP,False,False,first
1992-03-07,Santos,2,0,Flamengo,False,False,first
1992-03-07,Corinthians,0,0,Sport,False,False,first
1992-03-07,Portuguesa-SP,0,1,Bragantino,False,False,first
1992-03-08,São Paulo,0,4,Palmeiras,False,False,first
1992-03-08,Internacional,2,0,Atlético-MG,False,False,first
1992-03-08,Fluminense,2,1,Bahia,False,False,first
1992-03-08,Atlético-PR,2,0,Goiás,False,False,first
1992-03-08,Náutico,5,1,Paysandu,False,False,first
1992-03-09,Vasco da Gama,1,2,Guarani,False,False,first
1992-03-09,Cruzeiro,1,1,Botafogo,False,False,first
1992-03-11,Internacional,1,0,São Paulo,False,False,first
1992-03-11,Atlético-MG,1,1,Flamengo,False,False,first
1992-03-11,Guarani,1,0,Palmeiras,False,False,first
1992-03-11,Sport,2,2,Santos,False,False,first
1992-03-11,Goiás,2,2,Fluminense,False,False,first
1992-03-11,Paysandu,3,2,Portuguesa-SP,False,False,first
1992-03-11,Bragantino,1,1,Atlético-PR,False,False,first
