date,home_team,home_score,away_score,away_team,neutral,knockout,stage
2005-04-23,Paraná,0,2,Goiás,False,False,first
2005-04-23,São Caetano,2,2,Palmeiras,False,False,first
2005-04-23,Flamengo,1,1,Cruzeiro,False,False,first
2005-04-23,Atlético-MG,4,1,Figueirense,False,False,first
2005-04-24,Santos,4,1,Paysandu,False,False,first
2005-04-24,Internacional,0,2,Botafogo,False,False,first
2005-04-24,Fortaleza,0,1,Coritiba,False,False,first
2005-04-24,Atlético-PR,0,1,Ponte Preta-SP,False,False,first
2005-04-24,Fluminense,2,1,São Paulo,False,False,first
2005-04-24,Corinthians,2,2,Juventude,False,False,first
2005-04-30,São Paulo,1,1,Paraná,False,False,first
2005-04-30,Ponte Preta-SP,3,3,Atlético-MG,False,False,first
2005-04-30,Palmeiras,2,1,Brasiliense,False,False,first
2005-04-30,Vasco da Gama,0,0,Fortaleza,False,False,first
2005-04-30,Goiás,0,0,São Caetano,False,False,first
2005-05-01,Juventude,1,0,Atlético-PR,False,False,first
2005-05-01,Figueirense,0,1,Flamengo,False,False,first
2005-05-01,Paysandu,1,2,Fluminense,False,False,first
2005-05-01,Coritiba,2,3,Santos,False,False,first
2005-05-01,Botafogo,3,1,Corinthians,False,False,first
2005-05-01,Cruzeiro,3,2,Internacional,False,False,first
2005-05-07,Santos,2,1,Atlético-PR,False,False,first
2005-05-07,Goiás,0,0,Figueirense,False,False,first
2005-05-07,Paraná,2,2,Juventude,False,False,first
2005-05-07,Ponte Preta-SP,2,0,Paysandu,False,False,first
2005-05-08,Internacional,1,0,Flamengo,False,False,first
2005-05-08,São Caetano,2,1,Fortaleza,False,False,first
2005-05-08,Vasco da Gama,0,1,Botafogo,False,False,first
2005-05-08,Coritiba,1,0,Palmeiras,False,False,first
2005-05-08,Fluminense,2,1,Cruzeiro,False,False,first
2005-05-08,Atlético-MG,0,1,Brasiliense,False,False,first
2005-05-08,Corinthians,1,5,São Paulo,False,False,first
2005-05-14,Fortaleza,2,1,Ponte Preta-SP,False,False,first
2005-05-14,Figueirense,1,2,Internacional,False,False,first
2005-05-14,São Paulo,1,0,Coritiba,False,False,first
2005-05-14,Botafogo,2,1,Atlético-MG,False,False,first
2005-05-15,Juventude,4,1,Vasco da Gama,False,False,first
2005-05-15,Paysandu,3,2,São Caetano,False,False,first
2005-05-15,Flamengo,2,1,Santos,False,False,first
2005-05-15,Atlético-PR,1,2,Corinthians,False,False,first
2005-05-15,Cruzeiro,3,1,Goiás,False,False,first
2005-05-15,Palmeiras,1,2,Paraná,False,False,first
2005-05-15,Brasiliense,0,3,Fluminense,False,False,first
2005-05-21,Juventude,2,0,Paysandu,False,False,first
2005-05-21,Paraná,1,1,Ponte Preta-SP,False,False,first
2005-05-21,Fortaleza,2,0,Brasiliense,False,False,first
2005-05-21,Fluminense,2,4,Coritiba,False,False,first
2005-05-21,Goiás,4,0,Botafogo,False,False,first
2005-05-22,Santos,3,0,Atlético-MG,False,False,first
2005-05-22,São Caetano,1,0,Flamengo,False,False,first
2005-05-22,Vasco da Gama,3,1,São Paulo,False,False,first
2005-05-22,Atlético-PR,1,3,Internacional,False,False,first
2005-05-22,Cruzeiro,2,0,Palmeiras,False,False,first
2005-05-22,Corinthians,2,1,Figueirense,False,False,first
2005-05-28,Paysandu,1,0,Goiás,False,False,first
2005-05-28,São Paulo,1,1,Cruzeiro,False,False,first
2005-05-28,Figueirense,2,0,São Caetano,False,False,first
2005-05-29,Internacional,1,0,Fortaleza,False,False,first
2005-05-29,Ponte Preta-SP,4,2,Vasco da Gama,False,False,first
2005-05-29,Flamengo,0,0,Fluminense,False,False,first
2005-05-29,Coritiba,1,2,Juventude,False,False,first
2005-05-29,Botafogo,2,0,Atlético-PR,False,False,first
2005-05-29,Atlético-MG,0,1,Corinthians,False,False,first
2005-05-29,Palmeiras,2,1,Santos,False,False,first
2005-05-29,Brasiliense,1,0,Paraná,False,False,first
2005-06-11,Paraná,3,0,Fortaleza,False,False,first
2005-06-11,São Caetano,2,0,Brasiliense,False,False,first
2005-06-11,Cruzeiro,1,2,Ponte Preta-SP,False,False,first
2005-06-11,Atlético-PR,0,0,Figueirense,False,False,first
2005-06-11,Botafogo,3,2,Juventude,False,False,first
2005-06-11,Goiás,2,1,Palmeiras,False,False,first
2005-06-12,Santos,1,1,Fluminense,False,False,first
2005-06-12,Internacional,1,1,Atlético-MG,False,False,first
2005-06-12,Paysandu,2,2,São Paulo,False,False,first
2005-06-12,Vasco da Gama,2,2,Coritiba,False,False,first
2005-06-12,Corinthians,4,2,Flamengo,False,False,first
2005-06-18,Figueirense,3,3,Paysandu,False,False,first
2005-06-18,Palmeiras,5,2,Vasco da Gama,False,False,first
2005-06-18,Brasiliense,2,4,Corinthians,False,False,first
2005-06-18,Ponte Preta-SP,2,0,Goiás,False,False,first
2005-06-18,Flamengo,1,1,Atlético-PR,False,False,first
2005-06-18,Atlético-MG,2,3,São Caetano,False,False,first
2005-06-19,São Paulo,1,0,Botafogo,False,False,first
2005-06-19,Juventude,0,0,Cruzeiro,False,False,first
2005-06-19,Fortaleza,0,0,Santos,False,False,first
2005-06-19,Coritiba,2,1,Paraná,False,False,first
2005-06-19,Fluminense,3,0,Internacional,False,False,first
2005-06-25,São Paulo,1,3,Internacional,False,False,first
2005-06-25,Juventude,1,3,Ponte Preta-SP,False,False,first
2005-06-25,Paraná,1,0,Atlético-MG,False,False,first
2005-06-25,Flamengo,3,4,Brasiliense,False,False,first
2005-06-26,São Caetano,1,3,Santos,False,False,first
2005-06-26,Paysandu,2,1,Palmeiras,False,False,first
2005-06-26,Atlético-PR,0,0,Fortaleza,False,False,first
2005-06-26,Botafogo,0,1,Figueirense,False,False,first
2005-06-26,Cruzeiro,3,3,Vasco da Gama,False,False,first
2005-06-26,Corinthians,0,1,Fluminense,False,False,first
2005-06-26,Goiás,2,1,Coritiba,False,False,first
2005-07-02,Ponte Preta-SP,1,0,São Paulo,False,False,first
2005-07-02,Vasco da Gama,1,2,Goiás,False,False,first
2005-07-02,Coritiba,3,1,Paysandu,False,False,first
2005-07-02,Fluminense,0,1,Paraná,False,False,first
2005-07-03,Santos,0,0,Juventude,False,False,first
2005-07-03,Internacional,2,1,São Caetano,False,False,first
2005-07-03,Figueirense,0,0,Cruzeiro,False,False,first
2005-07-03,Fortaleza,2,1,Corinthians,False,False,first
2005-07-03,Atlético-MG,3,1,Flamengo,False,False,first
2005-07-03,Palmeiras,4,1,Botafogo,False,False,first
2005-07-03,Brasiliense,2,1,Atlético-PR,False,False,first
2005-07-09,São Paulo,2,0,Flamengo,False,False,first
2005-07-09,Juventude,2,1,Brasiliense,False,False,first
2005-07-09,Paraná,3,0,Figueirense,False,False,first
2005-07-09,São Caetano,2,1,Ponte Preta-SP,False,False,first
2005-07-09,Paysandu,1,2,Fortaleza,False,False,first
2005-07-10,Vasco da Gama,2,4,Internacional,False,False,first
2005-07-10,Atlético-PR,1,0,Coritiba,False,False,first
2005-07-10,Botafogo,1,2,Fluminense,False,False,first
2005-07-10,Cruzeiro,2,1,Atlético-MG,False,False,first
2005-07-10,Corinthians,3,1,Palmeiras,False,False,first
2005-07-10,Goiás,3,4,Santos,False,False,first
