date,home_team,home_score,away_score,away_team,neutral,knockout,stage
1987-09-11,Palmeiras,2,0,Cruzeiro,False,False,first
1987-09-12,Botafogo,1,0,Goiás,False,False,first
1987-09-13,Corinthians,0,1,Fluminense,False,False,first
1987-09-13,Flamengo,0,2,São Paulo,False,False,first
1987-09-13,Internacional,4,0,Santa Cruz,False,False,first
1987-09-13,Coritiba,0,1,Grêmio,False,False,first
1987-09-13,Bahia,0,3,Vasco da Gama,False,False,first
1987-09-13,Atlético-MG,5,1,Santos,False,False,first
1987-09-18,Corinthians,0,1,Goiás,False,False,first
1987-09-19,Atlético-MG,0,0,Internacional,False,False,first
1987-09-20,Santos,0,0,Palmeiras,False,False,first
1987-09-20,Fluminense,1,1,Botafogo,False,False,first
1987-09-20,Bahia,1,1,São Paulo,False,False,first
1987-09-20,Flamengo,2,1,Vasco da Gama,False,False,first
1987-09-20,Grêmio,0,0,Cruzeiro,False,False,first
1987-09-20,Santa Cruz,0,0,Coritiba,False,False,first
1987-09-23,Fluminense,2,0,Palmeiras,False,False,first
1987-09-23,São Paulo,3,0,Santa Cruz,False,False,first
1987-09-23,Grêmio,1,0,Vasco da Gama,False,False,first
1987-09-23,Cruzeiro,2,1,Bahia,False,False,first
1987-09-23,Coritiba,2,1,Corinthians,False,False,first
1987-09-24,Botafogo,0,0,Internacional,False,False,first
1987-09-24,Santos,0,0,Flamengo,False,False,first
1987-09-30,Goiás,0,1,Atlético-MG,False,False,first
1987-09-26,Coritiba,2,1,Bahia,False,False,first
1987-09-26,Fluminense,0,0,Grêmio,False,False,first
1987-09-26,Palmeiras,2,1,São Paulo,False,False,first
1987-09-26,Goiás,1,0,Santa Cruz,False,False,first
1987-09-27,Cruzeiro,1,1,Botafogo,False,False,first
1987-09-27,Corinthians,0,0,Santos,False,False,first
1987-09-27,Internacional,2,0,Flamengo,False,False,first
1987-09-27,Vasco da Gama,1,2,Atlético-MG,False,False,first
1987-10-01,Vasco da Gama,1,0,Botafogo,False,False,first
1987-10-02,Internacional,2,0,Palmeiras,False,False,first
1987-10-03,Atlético-MG,2,0,Coritiba,False,False,first
1987-10-03,Santos,1,0,Grêmio,False,False,first
1987-10-04,Bahia,1,0,Goiás,False,False,first
1987-10-04,Flamengo,0,1,Fluminense,False,False,first
1987-10-04,São Paulo,0,0,Corinthians,False,False,first
1987-10-04,Santa Cruz,0,0,Cruzeiro,False,False,first
1987-10-07,Bahia,0,2,Internacional,False,False,first
1987-10-07,Santa Cruz,1,1,Fluminense,False,False,first
1987-10-07,Palmeiras,1,0,Vasco da Gama,False,False,first
1987-10-07,Botafogo,0,0,Santos,False,False,first
1987-10-08,São Paulo,0,1,Atlético-MG,False,False,first
1987-10-08,Cruzeiro,1,1,Corinthians,False,False,first
1987-10-08,Grêmio,4,0,Goiás,False,False,first
1987-10-08,Flamengo,3,1,Coritiba,False,False,first
1987-10-10,Santa Cruz,3,1,Santos,False,False,first
1987-10-11,Vasco da Gama,4,1,Corinthians,False,False,first
1987-10-11,Cruzeiro,0,0,Atlético-MG,False,False,first
1987-10-11,Goiás,1,1,Flamengo,False,False,first
1987-10-11,Palmeiras,1,0,Coritiba,False,False,first
1987-10-12,São Paulo,0,2,Botafogo,False,False,first
1987-10-12,Internacional,0,1,Grêmio,False,False,first
1987-10-12,Fluminense,0,1,Bahia,False,False,first
1987-10-16,Goiás,2,0,Palmeiras,False,False,first
1987-10-17,Vasco da Gama,0,0,Santa Cruz,False,False,first
1987-10-17,Santos,0,1,Bahia,False,False,first
1987-10-18,Flamengo,0,0,Cruzeiro,False,False,first
1987-10-18,Corinthians,1,0,Internacional,False,False,first
1987-10-18,Coritiba,1,1,Botafogo,False,False,first
1987-10-18,Grêmio,1,0,São Paulo,False,False,first
1987-10-18,Atlético-MG,3,1,Fluminense,False,False,first
1987-10-23,Grêmio,0,0,Atlético-MG,False,False,second
1987-10-24,Flamengo,1,0,Botafogo,False,False,second
1987-10-25,Corinthians,0,0,Palmeiras,False,False,second
1987-10-25,Bahia,0,0,Santa Cruz,False,False,second
1987-10-28,Botafogo,0,0,Atlético-MG,False,False,second
1987-10-28,Bahia,1,1,Corinthians,False,False,second
1987-10-28,Santa Cruz,1,2,Palmeiras,False,False,second
