date,home_team,home_score,away_score,away_team,neutral,knockout,stage
1983-01-23,Flamengo,2,0,Santos,False,False,first
1983-01-23,Moto Club,1,1,Paysandu,False,False,first
1983-01-26,Santos,3,1,Moto Club,False,False,first
1983-01-26,Rio Negro,1,0,Paysandu,False,False,first
1983-01-29,Flamengo,1,1,Moto Club,False,False,first
1983-01-29,Rio Negro,0,1,Santos,False,False,first
1983-02-02,Rio Negro,1,1,Flamengo,False,False,first
1983-02-03,Paysandu,1,2,Santos,False,False,first
1983-02-05,Moto Club,0,0,Rio Negro,False,False,first
1983-02-05,Paysandu,2,3,Flamengo,False,False,first
1983-02-09,Moto Club,1,5,Flamengo,False,False,first
1983-02-09,Santos,3,0,Rio Negro,False,False,first
1983-02-19,Santos,4,1,Paysandu,False,False,first
1983-02-19,Flamengo,7,1,Rio Negro,False,False,first
1983-02-23,Flamengo,3,2,Paysandu,False,False,first
1983-02-23,Rio Negro,1,0,Moto Club,False,False,first
1983-02-27,Santos,3,2,Flamengo,False,False,first
1983-02-27,Paysandu,2,1,Moto Club,False,False,first
1983-03-06,Moto Club,1,1,Santos,False,False,first
1983-03-06,Paysandu,3,0,Rio Negro,False,False,first
1983-01-23,Atlético-PR,0,1,Grêmio,False,False,first
1983-01-23,Campo Grande,0,1,Ponte Preta-SP,False,False,first
1983-01-26,Joinville,1,0,Grêmio,False,False,first
1983-01-27,Ponte Preta-SP,2,4,Atlético-PR,False,False,first
1983-01-29,Grêmio,2,0,Ponte Preta-SP,False,False,first
1983-01-29,Joinville,1,3,Campo Grande,False,False,first
1983-02-02,Campo Grande,0,0,Atlético-PR,False,False,first
1983-02-02,Joinville,0,0,Ponte Preta-SP,False,False,first
1983-02-05,Atlético-PR,4,1,Joinville,False,False,first
1983-02-05,Grêmio,4,0,Campo Grande,False,False,first
1983-02-09,Grêmio,1,1,Joinville,False,False,first
1983-02-10,Atlético-PR,1,3,Ponte Preta-SP,False,False,first
1983-02-19,Campo Grande,1,0,Joinville,False,False,first
1983-02-19,Ponte Preta-SP,1,1,Grêmio,False,False,first
1983-02-23,Joinville,2,0,Atlético-PR,False,False,first
1983-02-23,Campo Grande,0,0,Grêmio,False,False,first
1983-02-27,Ponte Preta-SP,2,0,Campo Grande,False,False,first
1983-02-27,Grêmio,1,2,Atlético-PR,False,False,first
1983-03-06,Atlético-PR,1,1,Campo Grande,False,False,first
1983-03-07,Ponte Preta-SP,3,1,Joinville,False,False,first
1983-01-22,Galícia,1,1,Sergipe,False,False,first
1983-01-23,Sport,0,0,São Paulo,False,False,first
1983-01-26,Galícia,0,0,São Paulo,False,False,first
1983-01-26,Sergipe,1,0,América-RN,False,False,first
1983-01-29,São Paulo,4,0,América-RN,False,False,first
1983-01-29,Sport,2,0,Galícia,False,False,first
1983-02-02,América-RN,1,0,Galícia,False,False,first
1983-02-02,Sergipe,3,1,Sport,False,False,first
1983-02-05,Sport,1,1,América-RN,False,False,first
1983-02-05,Sergipe,0,0,São Paulo,False,False,first
1983-02-09,América-RN,3,1,Sergipe,False,False,first
1983-02-10,São Paulo,1,0,Galícia,False,False,first
1983-02-19,América-RN,0,2,São Paulo,False,False,first
1983-02-19,Galícia,1,1,Sport,False,False,first
1983-02-23,Sport,4,1,Sergipe,False,False,first
1983-02-23,Galícia,0,1,América-RN,False,False,first
1983-02-26,São Paulo,3,0,Sergipe,False,False,first
1983-02-27,América-RN,1,0,Sport,False,False,first
1983-03-06,São Paulo,3,1,Sport,False,False,first
1983-03-06,Sergipe,2,0,Galícia,False,False,first
1983-01-23,Corinthians,2,1,Fluminense,False,False,first
1983-01-23,CSA,4,0,Tiradentes,False,False,first
1983-01-26,Fluminense,1,2,CSA,False,False,first
1983-01-27,Fortaleza,1,3,Corinthians,False,False,first
1983-01-29,Tiradentes,2,1,Corinthians,False,False,first
1983-01-29,Fortaleza,0,0,Fluminense,False,False,first
1983-02-02,Tiradentes,1,0,Fluminense,False,False,first
1983-02-02,CSA,0,0,Fortaleza,False,False,first
1983-02-05,Corinthians,4,2,CSA,False,False,first
1983-02-05,Fortaleza,1,1,Tiradentes,False,False,first
1983-02-09,Corinthians,10,1,Tiradentes,False,False,first
1983-02-09,Fluminense,5,1,Fortaleza,False,False,first
1983-02-19,Fluminense,3,0,Tiradentes,False,False,first
1983-02-19,Fortaleza,1,1,CSA,False,False,first
1983-02-23,Corinthians,3,1,Fortaleza,False,False,first
1983-02-23,CSA,1,2,Fluminense,False,False,first
1983-02-27,CSA,1,2,Corinthians,False,False,first
1983-02-27,Tiradentes,4,1,Fortaleza,False,False,first
1983-03-06,Fluminense,1,0,Corinthians,False,False,first
1983-03-06,Tiradentes,2,1,CSA,False,False,first
1983-01-23,Bahia,0,0,Palmeiras,False,False,first
1983-01-23,Mixto,1,2,Goiás,False,False,first
1983-01-27,Comercial-MS,1,1,Palmeiras,False,False,first
1983-02-13,Goiás,1,1,Bahia,False,False,first
1983-01-29,Comercial-MS,2,1,Goiás,False,False,first
1983-01-29,Mixto,2,0,Bahia,False,False,first
1983-02-02,Palmeiras,1,0,Goiás,False,False,first
1983-02-02,Comercial-MS,2,1,Mixto,False,False,first
1983-02-05,Palmeiras,4,0,Mixto,False,False,first
1983-02-05,Bahia,1,0,Comercial-MS,False,False,first
1983-02-09,Bahia,2,1,Mixto,False,False,first
1983-02-09,Goiás,0,1,Comercial-MS,False,False,first
1983-02-19,Mixto,1,1,Comercial-MS,False,False,first
1983-02-19,Goiás,0,2,Palmeiras,False,False,first
1983-02-23,Comercial-MS,1,0,Bahia,False,False,first
1983-02-23,Mixto,0,3,Palmeiras,False,False,first
1983-02-26,Palmeiras,4,0,Bahia,False,False,first
1983-02-27,Goiás,3,1,Mixto,False,False,first
1983-03-05,Palmeiras,2,1,Comercial-MS,False,False,first
1983-03-06,Bahia,3,0,Goiás,False,False,first
1983-01-23,CA Juventus,0,0,Vila Nova-GO,False,False,first
1983-01-23,Atlético-MG,1,2,América-RJ,False,False,first
1983-01-26,Rio Branco-ES,0,2,América-RJ,False,False,first
1983-01-26,CA Juventus,0,0,Atlético-MG,False,False,first
1983-01-29,Rio Branco-ES,1,1,CA Juventus,False,False,first
1983-01-29,Vila Nova-GO,1,2,Atlético-MG,False,False,first
1983-02-02,América-RJ,2,0,CA Juventus,False,False,first
1983-02-02,Rio Branco-ES,1,0,Vila Nova-GO,False,False,first
1983-02-05,Atlético-MG,2,0,Rio Branco-ES,False,False,first
1983-02-05,América-RJ,3,1,Vila Nova-GO,False,False,first
1983-02-09,CA Juventus,3,2,Rio Branco-ES,False,False,first
1983-02-10,Atlético-MG,4,1,Vila Nova-GO,False,False,first
1983-02-19,CA Juventus,1,3,América-RJ,False,False,first
1983-02-19,Vila Nova-GO,2,0,Rio Branco-ES,False,False,first
1983-02-23,Rio Branco-ES,0,2,Atlético-MG,False,False,first
1983-02-23,Vila Nova-GO,3,0,América-RJ,False,False,first
1983-02-26,Vila Nova-GO,1,0,CA Juventus,False,False,first
1983-02-27,América-RJ,1,1,Atlético-MG,False,False,first
1983-03-06,Atlético-MG,1,0,CA Juventus,False,False,first
1983-03-06,América-RJ,4,0,Rio Branco-ES,False,False,first
1983-01-23,Internacional,2,0,Colorado,False,False,first
1983-01-23,Brasília,3,2,Botafogo,False,False,first
1983-01-26,Colorado,2,0,Brasília,False,False,first
1983-01-27,Botafogo,0,1,Ferroviária,False,False,first
